window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,upper
68621490	68721490	68671490	SIAT4B	NAN.Melanesian	2,000	0,500
68651490	68751490	68701490	SIAT4B	NAN.Melanesian	2,000	0,500
68681490	68781490	68731490	SIAT4B	NAN.Melanesian	1,000	1,000
72184592	72284592	72234592	SIAT7A_B	NAN.Melanesian	11,000	0,455
72214592	72314592	72264592	SIAT7A_B	NAN.Melanesian	6,000	0,833
72244592	72344592	72294592	SIAT7A_B	NAN.Melanesian	13,000	0,615
76827338	76927338	76877338	SIAT7C_E	NAN.Melanesian	30,000	0,500
90938449	91038449	90988449	SIAT8B	NAN.Melanesian	22,000	0,545
90968449	91068449	91018449	SIAT8B	NAN.Melanesian	18,000	0,444
52922681	53022681	52972681	SIAT8C	NAN.Melanesian	12,000	0,583
52952681	53052681	53002681	SIAT8C	NAN.Melanesian	8,000	0,625
52982681	53082681	53032681	SIAT8C	NAN.Melanesian	9,000	0,556
53042681	53142681	53092681	SIAT8C	NAN.Melanesian	10,000	0,700
53072681	53172681	53122681	SIAT8C	NAN.Melanesian	12,000	0,833
53102681	53202681	53152681	SIAT8C	NAN.Melanesian	17,000	0,706
53132681	53232681	53182681	SIAT8C	NAN.Melanesian	17,000	0,647
53162681	53262681	53212681	SIAT8C	NAN.Melanesian	17,000	0,471
53492681	53592681	53542681	SIAT8C	NAN.Melanesian	20,000	0,500
99770916	99870916	99820916	SIAT8D	NAN.Melanesian	3,000	0,667
99890916	99990916	99940916	SIAT8D	NAN.Melanesian	8,000	0,500
99920916	100020916	99970916	SIAT8D	NAN.Melanesian	9,000	0,444
100400916	100500916	100450916	SIAT8D	NAN.Melanesian	6,000	0,500
100430916	100530916	100480916	SIAT8D	NAN.Melanesian	5,000	0,600
42594475	42694475	42644475	SIAT8E	NAN.Melanesian	14,000	0,571
42624475	42724475	42674475	SIAT8E	NAN.Melanesian	10,000	0,600
42654475	42754475	42704475	SIAT8E	NAN.Melanesian	7,000	0,571
42714475	42814475	42764475	SIAT8E	NAN.Melanesian	4,000	0,500
70137650	70237650	70187650	WBSCR17	NAN.Melanesian	15,000	0,467
70167650	70267650	70217650	WBSCR17	NAN.Melanesian	12,000	0,500
70827650	70927650	70877650	WBSCR17	NAN.Melanesian	11,000	0,545
70887650	70987650	70937650	WBSCR17	NAN.Melanesian	12,000	0,500
70917650	71017650	70967650	WBSCR17	NAN.Melanesian	12,000	0,500
70947650	71047650	70997650	WBSCR17	NAN.Melanesian	18,000	0,500
167982253	168082253	168032253	B3GALT1	North.East.China	10,000	0,500
168012253	168112253	168062253	B3GALT1	North.East.China	11,000	0,455
191172115	191272115	191222115	B3GALT2	North.East.China	2,000	0,500
32707013	32807013	32757013	B4GALT1	North.East.China	37,000	0,514
32737013	32837013	32787013	B4GALT1	North.East.China	27,000	0,556
32767013	32867013	32817013	B4GALT1	North.East.China	28,000	0,500
7316187	7416187	7366187	C1GALT1	North.East.China	26,000	0,500
74985452	75085452	75035452	FUT11	North.East.China	6,000	0,500
75225452	75325452	75275452	FUT11	North.East.China	9,000	0,444
29982171	30082171	30032171	FUT12	North.East.China	13,000	0,538
30432171	30532171	30482171	FUT12	North.East.China	3,000	0,667
53821528	53921528	53871528	FUT1_2	North.East.China	11,000	0,455
53971528	54071528	54021528	FUT1_2	North.East.China	15,000	0,467
94203691	94303691	94253691	FUT4	North.East.China	11,000	0,455
151544698	151644698	151594698	GALNT11_15	North.East.China	2,000	0,500
151574698	151674698	151624698	GALNT11_15	North.East.China	10,000	0,800
151604698	151704698	151654698	GALNT11_15	North.East.China	13,000	0,769
151634698	151734698	151684698	GALNT11_15	North.East.China	13,000	0,769
154549031	154649031	154599031	GALNT13	North.East.China	10,000	0,500
154579031	154679031	154629031	GALNT13	North.East.China	9,000	0,556
154609031	154709031	154659031	GALNT13	North.East.China	10,000	0,600
154639031	154739031	154689031	GALNT13	North.East.China	10,000	0,500
154669031	154769031	154719031	GALNT13	North.East.China	9,000	0,444
228070183	228170183	228120183	GALNT2	North.East.China	11,000	0,636
228100183	228200183	228150183	GALNT2	North.East.China	11,000	0,545
157432879	157532879	157482879	GALNT5	North.East.China	8,000	0,625
157462879	157562879	157512879	GALNT5	North.East.China	7,000	0,571
157972879	158072879	158022879	GALNT5	North.East.China	24,000	0,458
158002879	158102879	158052879	GALNT5	North.East.China	17,000	0,471
158032879	158132879	158082879	GALNT5	North.East.China	14,000	0,571
158092879	158192879	158142879	GALNT5	North.East.China	11,000	0,455
158122879	158222879	158172879	GALNT5	North.East.China	11,000	0,455
172823751	172923751	172873751	GALNT7_17	North.East.China	9,000	0,556
172853751	172953751	172903751	GALNT7_17	North.East.China	11,000	0,545
172883751	172983751	172933751	GALNT7_17	North.East.China	8,000	0,625
4423650	4523650	4473650	GALNT8	North.East.China	11,000	0,545
4453650	4553650	4503650	GALNT8	North.East.China	15,000	0,533
131005942	131105942	131055942	GALNT9	North.East.China	2,000	0,500
131035942	131135942	131085942	GALNT9	North.East.China	5,000	0,600
69087775	69187775	69137775	GALNTL1	North.East.China	8,000	0,625
69117775	69217775	69167775	GALNTL1	North.East.China	9,000	0,444
77993569	78093569	78043569	GCNT1	North.East.China	27,000	0,444
78023569	78123569	78073569	GCNT1	North.East.China	36,000	0,528
10716934	10816934	10766934	GCNT2	North.East.China	13,000	0,462
72004592	72104592	72054592	SIAT7A_B	North.East.China	8,000	0,625
77367338	77467338	77417338	SIAT7C_E	North.East.China	8,000	0,500
22337968	22437968	22387968	SIAT8A	North.East.China	10,000	0,700
22367968	22467968	22417968	SIAT8A	North.East.China	8,000	0,750
22397968	22497968	22447968	SIAT8A	North.East.China	7,000	0,714
22427968	22527968	22477968	SIAT8A	North.East.China	7,000	0,571
22487968	22587968	22537968	SIAT8A	North.East.China	9,000	0,444
22547968	22647968	22597968	SIAT8A	North.East.China	9,000	0,444
22577968	22677968	22627968	SIAT8A	North.East.China	9,000	0,444
22607968	22707968	22657968	SIAT8A	North.East.China	9,000	0,444
42594475	42694475	42644475	SIAT8E	North.East.China	13,000	0,462
17814449	17914449	17864449	SIAT8F	North.East.China	4,000	0,500
66131040	66231040	66181040	B3GNT1	North.Italy	2,000	0,500
32737013	32837013	32787013	B4GALT1	North.Italy	25,000	0,560
32767013	32867013	32817013	B4GALT1	North.Italy	27,000	0,444
119847737	119947737	119897737	C1GALT1C1	North.Italy	2,000	0,500
74805452	74905452	74855452	FUT11	North.Italy	5,000	0,800
74835452	74935452	74885452	FUT11	North.Italy	4,000	0,750
74865452	74965452	74915452	FUT11	North.Italy	4,000	0,750
74895452	74995452	74945452	FUT11	North.Italy	4,000	0,500
74955452	75055452	75005452	FUT11	North.Italy	4,000	0,500
74985452	75085452	75035452	FUT11	North.Italy	6,000	0,667
75015452	75115452	75065452	FUT11	North.Italy	7,000	0,571
75045452	75145452	75095452	FUT11	North.Italy	5,000	0,600
94083691	94183691	94133691	FUT4	North.Italy	11,000	0,545
94203691	94303691	94253691	FUT4	North.Italy	11,000	0,455
94233691	94333691	94283691	FUT4	North.Italy	10,000	0,700
151334698	151434698	151384698	GALNT11_15	North.Italy	6,000	0,500
151364698	151464698	151414698	GALNT11_15	North.Italy	4,000	0,750
151424698	151524698	151474698	GALNT11_15	North.Italy	6,000	0,500
151454698	151554698	151504698	GALNT11_15	North.Italy	8,000	0,500
151484698	151584698	151534698	GALNT11_15	North.Italy	6,000	0,500
151544698	151644698	151594698	GALNT11_15	North.Italy	2,000	0,500
151574698	151674698	151624698	GALNT11_15	North.Italy	10,000	0,800
151604698	151704698	151654698	GALNT11_15	North.Italy	13,000	0,846
151634698	151734698	151684698	GALNT11_15	North.Italy	13,000	0,846
100962055	101062055	101012055	GALNT12	North.Italy	11,000	0,545
228070183	228170183	228120183	GALNT2	North.Italy	12,000	0,583
228100183	228200183	228150183	GALNT2	North.Italy	12,000	0,500
157822879	157922879	157872879	GALNT5	North.Italy	14,000	0,500
157852879	157952879	157902879	GALNT5	North.Italy	11,000	0,545
172823751	172923751	172873751	GALNT7_17	North.Italy	9,000	0,556
172853751	172953751	172903751	GALNT7_17	North.Italy	10,000	0,600
172883751	172983751	172933751	GALNT7_17	North.Italy	7,000	0,714
131005942	131105942	131055942	GALNT9	North.Italy	2,000	0,500
70616969	70716969	70666969	OGT	North.Italy	2,000	0,500
70646969	70746969	70696969	OGT	North.Italy	2,000	0,500
70796969	70896969	70846969	OGT	North.Italy	1,000	1,000
70856969	70956969	70906969	OGT	North.Italy	1,000	1,000
70886969	70986969	70936969	OGT	North.Italy	1,000	1,000
70916969	71016969	70966969	OGT	North.Italy	2,000	0,500
70946969	71046969	70996969	OGT	North.Italy	5,000	0,800
70976969	71076969	71026969	OGT	North.Italy	8,000	0,875
71006969	71106969	71056969	OGT	North.Italy	13,000	0,692
44085707	44185707	44135707	SIAT6	North.Italy	11,000	0,455
72244592	72344592	72294592	SIAT7A_B	North.Italy	15,000	0,533
77337338	77437338	77387338	SIAT7C_E	North.Italy	6,000	0,500
77367338	77467338	77417338	SIAT7C_E	North.Italy	6,000	0,667
22367968	22467968	22417968	SIAT8A	North.Italy	8,000	0,625
22397968	22497968	22447968	SIAT8A	North.Italy	8,000	0,625
53102681	53202681	53152681	SIAT8C	North.Italy	23,000	0,478
53132681	53232681	53182681	SIAT8C	North.Italy	26,000	0,500
53162681	53262681	53212681	SIAT8C	North.Italy	25,000	0,520
42594475	42694475	42644475	SIAT8E	North.Italy	13,000	0,462
42624475	42724475	42674475	SIAT8E	North.Italy	9,000	0,444
167982253	168082253	168032253	B3GALT1	North.West.China	9,000	0,444
66131040	66231040	66181040	B3GNT1	North.West.China	2,000	0,500
32707013	32807013	32757013	B4GALT1	North.West.China	34,000	0,500
32737013	32837013	32787013	B4GALT1	North.West.China	24,000	0,625
32767013	32867013	32817013	B4GALT1	North.West.China	27,000	0,444
7316187	7416187	7366187	C1GALT1	North.West.China	27,000	0,444
29982171	30082171	30032171	FUT12	North.West.China	14,000	0,500
30432171	30532171	30482171	FUT12	North.West.China	3,000	0,667
53821528	53921528	53871528	FUT1_2	North.West.China	11,000	0,455
94203691	94303691	94253691	FUT4	North.West.China	11,000	0,455
5592265	5692265	5642265	FUT5_6	North.West.China	6,000	0,500
151334698	151434698	151384698	GALNT11_15	North.West.China	6,000	0,500
151364698	151464698	151414698	GALNT11_15	North.West.China	4,000	0,750
151544698	151644698	151594698	GALNT11_15	North.West.China	2,000	0,500
151574698	151674698	151624698	GALNT11_15	North.West.China	11,000	0,727
151604698	151704698	151654698	GALNT11_15	North.West.China	14,000	0,714
151634698	151734698	151684698	GALNT11_15	North.West.China	14,000	0,714
228070183	228170183	228120183	GALNT2	North.West.China	11,000	0,636
228100183	228200183	228150183	GALNT2	North.West.China	11,000	0,545
157432879	157532879	157482879	GALNT5	North.West.China	10,000	0,500
157462879	157562879	157512879	GALNT5	North.West.China	7,000	0,571
157792879	157892879	157842879	GALNT5	North.West.China	13,000	0,615
157822879	157922879	157872879	GALNT5	North.West.China	13,000	0,615
157852879	157952879	157902879	GALNT5	North.West.China	10,000	0,600
157942879	158042879	157992879	GALNT5	North.West.China	17,000	0,471
157972879	158072879	158022879	GALNT5	North.West.China	23,000	0,478
158002879	158102879	158052879	GALNT5	North.West.China	17,000	0,471
158032879	158132879	158082879	GALNT5	North.West.China	16,000	0,500
131035942	131135942	131085942	GALNT9	North.West.China	6,000	0,500
68577775	68677775	68627775	GALNTL1	North.West.China	9,000	0,444
70946969	71046969	70996969	OGT	North.West.China	5,000	0,600
70976969	71076969	71026969	OGT	North.West.China	8,000	0,500
71006969	71106969	71056969	OGT	North.West.China	13,000	0,462
72004592	72104592	72054592	SIAT7A_B	North.West.China	8,000	0,500
22337968	22437968	22387968	SIAT8A	North.West.China	11,000	0,455
22367968	22467968	22417968	SIAT8A	North.West.China	8,000	0,625
22397968	22497968	22447968	SIAT8A	North.West.China	7,000	0,714
22427968	22527968	22477968	SIAT8A	North.West.China	5,000	0,600
22547968	22647968	22597968	SIAT8A	North.West.China	9,000	0,444
22577968	22677968	22627968	SIAT8A	North.West.China	9,000	0,444
22607968	22707968	22657968	SIAT8A	North.West.China	8,000	0,500
100400916	100500916	100450916	SIAT8D	North.West.China	6,000	0,500
100430916	100530916	100480916	SIAT8D	North.West.China	5,000	0,600
42594475	42694475	42644475	SIAT8E	North.West.China	13,000	0,538
17814449	17914449	17864449	SIAT8F	North.West.China	4,000	0,500
65591040	65691040	65641040	B3GNT1	Orcadian	9,000	0,444
66131040	66231040	66181040	B3GNT1	Orcadian	2,000	0,500
184752970	184852970	184802970	B3GNT5	Orcadian	21,000	0,524
184782970	184882970	184832970	B3GNT5	Orcadian	17,000	0,588
32737013	32837013	32787013	B4GALT1	Orcadian	27,000	0,519
7496187	7596187	7546187	C1GALT1	Orcadian	21,000	0,524
7526187	7626187	7576187	C1GALT1	Orcadian	20,000	0,600
74805452	74905452	74855452	FUT11	Orcadian	5,000	0,800
74835452	74935452	74885452	FUT11	Orcadian	4,000	0,750
74865452	74965452	74915452	FUT11	Orcadian	4,000	0,750
74895452	74995452	74945452	FUT11	Orcadian	4,000	0,500
74955452	75055452	75005452	FUT11	Orcadian	4,000	0,500
74985452	75085452	75035452	FUT11	Orcadian	6,000	0,667
75015452	75115452	75065452	FUT11	Orcadian	7,000	0,571
75045452	75145452	75095452	FUT11	Orcadian	5,000	0,600
94203691	94303691	94253691	FUT4	Orcadian	11,000	0,455
151334698	151434698	151384698	GALNT11_15	Orcadian	6,000	0,500
151364698	151464698	151414698	GALNT11_15	Orcadian	4,000	0,750
151394698	151494698	151444698	GALNT11_15	Orcadian	4,000	0,500
151424698	151524698	151474698	GALNT11_15	Orcadian	5,000	0,600
151454698	151554698	151504698	GALNT11_15	Orcadian	6,000	0,667
151484698	151584698	151534698	GALNT11_15	Orcadian	5,000	0,600
151514698	151614698	151564698	GALNT11_15	Orcadian	2,000	0,500
151544698	151644698	151594698	GALNT11_15	Orcadian	1,000	1,000
151574698	151674698	151624698	GALNT11_15	Orcadian	9,000	0,889
151604698	151704698	151654698	GALNT11_15	Orcadian	12,000	0,917
151634698	151734698	151684698	GALNT11_15	Orcadian	12,000	0,917
100962055	101062055	101012055	GALNT12	Orcadian	11,000	0,455
228070183	228170183	228120183	GALNT2	Orcadian	11,000	0,636
228100183	228200183	228150183	GALNT2	Orcadian	10,000	0,600
157792879	157892879	157842879	GALNT5	Orcadian	15,000	0,533
157822879	157922879	157872879	GALNT5	Orcadian	14,000	0,571
157852879	157952879	157902879	GALNT5	Orcadian	10,000	0,600
157882879	157982879	157932879	GALNT5	Orcadian	9,000	0,444
172823751	172923751	172873751	GALNT7_17	Orcadian	10,000	0,500
172853751	172953751	172903751	GALNT7_17	Orcadian	11,000	0,545
172883751	172983751	172933751	GALNT7_17	Orcadian	8,000	0,500
174413751	174513751	174463751	GALNT7_17	Orcadian	8,000	0,500
131005942	131105942	131055942	GALNT9	Orcadian	2,000	0,500
131035942	131135942	131085942	GALNT9	Orcadian	5,000	0,600
131065942	131165942	131115942	GALNT9	Orcadian	5,000	0,600
70586969	70686969	70636969	OGT	Orcadian	2,000	0,500
70616969	70716969	70666969	OGT	Orcadian	1,000	1,000
70646969	70746969	70696969	OGT	Orcadian	1,000	1,000
70676969	70776969	70726969	OGT	Orcadian	1,000	1,000
70706969	70806969	70756969	OGT	Orcadian	2,000	0,500
70736969	70836969	70786969	OGT	Orcadian	3,000	0,667
70766969	70866969	70816969	OGT	Orcadian	2,000	0,500
70796969	70896969	70846969	OGT	Orcadian	1,000	1,000
70856969	70956969	70906969	OGT	Orcadian	1,000	1,000
70886969	70986969	70936969	OGT	Orcadian	1,000	1,000
70916969	71016969	70966969	OGT	Orcadian	2,000	0,500
70946969	71046969	70996969	OGT	Orcadian	5,000	0,800
70976969	71076969	71026969	OGT	Orcadian	8,000	0,875
71006969	71106969	71056969	OGT	Orcadian	12,000	0,750
72244592	72344592	72294592	SIAT7A_B	Orcadian	15,000	0,467
77367338	77467338	77417338	SIAT7C_E	Orcadian	8,000	0,500
22337968	22437968	22387968	SIAT8A	Orcadian	11,000	0,455
22367968	22467968	22417968	SIAT8A	Orcadian	8,000	0,625
22397968	22497968	22447968	SIAT8A	Orcadian	7,000	0,714
22427968	22527968	22477968	SIAT8A	Orcadian	6,000	0,500
22457968	22557968	22507968	SIAT8A	Orcadian	9,000	0,444
22487968	22587968	22537968	SIAT8A	Orcadian	9,000	0,444
22517968	22617968	22567968	SIAT8A	Orcadian	9,000	0,556
22547968	22647968	22597968	SIAT8A	Orcadian	9,000	0,444
53102681	53202681	53152681	SIAT8C	Orcadian	22,000	0,500
53132681	53232681	53182681	SIAT8C	Orcadian	26,000	0,500
53162681	53262681	53212681	SIAT8C	Orcadian	25,000	0,480
42594475	42694475	42644475	SIAT8E	Orcadian	13,000	0,462
70857650	70957650	70907650	WBSCR17	Orcadian	11,000	0,455
191292115	191392115	191342115	B3GALT2	Palestinian	2,000	0,500
191532115	191632115	191582115	B3GALT2	Palestinian	9,000	0,444
66131040	66231040	66181040	B3GNT1	Palestinian	2,000	0,500
32737013	32837013	32787013	B4GALT1	Palestinian	28,000	0,464
74805452	74905452	74855452	FUT11	Palestinian	6,000	0,500
74835452	74935452	74885452	FUT11	Palestinian	4,000	0,500
74865452	74965452	74915452	FUT11	Palestinian	4,000	0,500
74895452	74995452	74945452	FUT11	Palestinian	4,000	0,500
74955452	75055452	75005452	FUT11	Palestinian	3,000	0,667
74985452	75085452	75035452	FUT11	Palestinian	5,000	0,800
75015452	75115452	75065452	FUT11	Palestinian	6,000	0,667
75045452	75145452	75095452	FUT11	Palestinian	5,000	0,600
94083691	94183691	94133691	FUT4	Palestinian	13,000	0,462
151364698	151464698	151414698	GALNT11_15	Palestinian	5,000	0,600
151544698	151644698	151594698	GALNT11_15	Palestinian	2,000	0,500
151574698	151674698	151624698	GALNT11_15	Palestinian	10,000	0,800
151604698	151704698	151654698	GALNT11_15	Palestinian	13,000	0,846
151634698	151734698	151684698	GALNT11_15	Palestinian	13,000	0,846
228070183	228170183	228120183	GALNT2	Palestinian	15,000	0,467
228100183	228200183	228150183	GALNT2	Palestinian	13,000	0,462
157822879	157922879	157872879	GALNT5	Palestinian	14,000	0,500
157852879	157952879	157902879	GALNT5	Palestinian	10,000	0,600
157882879	157982879	157932879	GALNT5	Palestinian	9,000	0,444
157912879	158012879	157962879	GALNT5	Palestinian	13,000	0,462
172883751	172983751	172933751	GALNT7_17	Palestinian	10,000	0,500
131035942	131135942	131085942	GALNT9	Palestinian	6,000	0,500
70616969	70716969	70666969	OGT	Palestinian	2,000	0,500
70646969	70746969	70696969	OGT	Palestinian	2,000	0,500
70796969	70896969	70846969	OGT	Palestinian	1,000	1,000
70856969	70956969	70906969	OGT	Palestinian	1,000	1,000
70886969	70986969	70936969	OGT	Palestinian	1,000	1,000
70916969	71016969	70966969	OGT	Palestinian	2,000	0,500
70946969	71046969	70996969	OGT	Palestinian	5,000	0,800
70976969	71076969	71026969	OGT	Palestinian	8,000	0,875
71006969	71106969	71056969	OGT	Palestinian	14,000	0,643
77367338	77467338	77417338	SIAT7C_E	Palestinian	8,000	0,500
22367968	22467968	22417968	SIAT8A	Palestinian	9,000	0,556
22397968	22497968	22447968	SIAT8A	Palestinian	9,000	0,556
22517968	22617968	22567968	SIAT8A	Palestinian	10,000	0,500
53102681	53202681	53152681	SIAT8C	Palestinian	24,000	0,458
53132681	53232681	53182681	SIAT8C	Palestinian	28,000	0,464
42594475	42694475	42644475	SIAT8E	Palestinian	13,000	0,462
42624475	42724475	42674475	SIAT8E	Palestinian	9,000	0,444
191022115	191122115	191072115	B3GALT2	Papuan	12,000	0,583
191052115	191152115	191102115	B3GALT2	Papuan	9,000	0,667
191082115	191182115	191132115	B3GALT2	Papuan	13,000	0,538
191112115	191212115	191162115	B3GALT2	Papuan	12,000	0,500
191172115	191272115	191222115	B3GALT2	Papuan	2,000	0,500
191202115	191302115	191252115	B3GALT2	Papuan	2,000	1,000
191232115	191332115	191282115	B3GALT2	Papuan	2,000	1,000
191262115	191362115	191312115	B3GALT2	Papuan	2,000	1,000
191292115	191392115	191342115	B3GALT2	Papuan	1,000	1,000
191322115	191422115	191372115	B3GALT2	Papuan	2,000	1,000
191352115	191452115	191402115	B3GALT2	Papuan	3,000	1,000
191382115	191482115	191432115	B3GALT2	Papuan	4,000	1,000
191412115	191512115	191462115	B3GALT2	Papuan	2,000	1,000
191442115	191542115	191492115	B3GALT2	Papuan	1,000	1,000
191472115	191572115	191522115	B3GALT2	Papuan	3,000	1,000
191502115	191602115	191552115	B3GALT2	Papuan	4,000	1,000
191532115	191632115	191582115	B3GALT2	Papuan	4,000	1,000
191562115	191662115	191612115	B3GALT2	Papuan	3,000	1,000
191592115	191692115	191642115	B3GALT2	Papuan	2,000	1,000
191622115	191722115	191672115	B3GALT2	Papuan	8,000	0,625
191652115	191752115	191702115	B3GALT2	Papuan	13,000	0,462
191742115	191842115	191792115	B3GALT2	Papuan	9,000	0,667
39848604	39948604	39898604	B3GALT5	Papuan	17,000	0,471
39878604	39978604	39928604	B3GALT5	Papuan	25,000	0,520
39908604	40008604	39958604	B3GALT5	Papuan	25,000	0,640
65471040	65571040	65521040	B3GNT1	Papuan	10,000	0,500
65501040	65601040	65551040	B3GNT1	Papuan	12,000	0,500
62120589	62220589	62170589	B3GNT2	Papuan	3,000	0,667
62150589	62250589	62200589	B3GNT2	Papuan	6,000	0,667
17667176	17767176	17717176	B3GNT3	Papuan	12,000	0,667
17697176	17797176	17747176	B3GNT3	Papuan	15,000	0,600
17727176	17827176	17777176	B3GNT3	Papuan	17,000	0,471
184152970	184252970	184202970	B3GNT5	Papuan	9,000	0,444
184332970	184432970	184382970	B3GNT5	Papuan	18,000	0,444
76324680	76424680	76374680	B3GNT6	Papuan	6,000	0,500
32917013	33017013	32967013	B4GALT1	Papuan	10,000	0,600
32947013	33047013	32997013	B4GALT1	Papuan	13,000	0,538
33397013	33497013	33447013	B4GALT1	Papuan	22,000	0,455
33427013	33527013	33477013	B4GALT1	Papuan	13,000	0,615
159221585	159321585	159271585	B4GALT3	Papuan	12,000	0,500
159251585	159351585	159301585	B4GALT3	Papuan	11,000	0,455
6926187	7026187	6976187	C1GALT1	Papuan	5,000	0,600
7316187	7416187	7366187	C1GALT1	Papuan	18,000	0,667
75105452	75205452	75155452	FUT11	Papuan	1,000	1,000
75165452	75265452	75215452	FUT11	Papuan	6,000	0,500
75225452	75325452	75275452	FUT11	Papuan	8,000	0,500
75435452	75535452	75485452	FUT11	Papuan	8,000	0,500
75465452	75565452	75515452	FUT11	Papuan	8,000	0,500
75495452	75595452	75545452	FUT11	Papuan	8,000	0,625
75525452	75625452	75575452	FUT11	Papuan	6,000	0,500
45199454	45299454	45249454	FUT13	Papuan	11,000	0,455
45259454	45359454	45309454	FUT13	Papuan	19,000	0,526
45289454	45389454	45339454	FUT13	Papuan	21,000	0,524
45319454	45419454	45369454	FUT13	Papuan	14,000	0,571
45349454	45449454	45399454	FUT13	Papuan	15,000	0,533
45829454	45929454	45879454	FUT13	Papuan	6,000	0,500
93693691	93793691	93743691	FUT4	Papuan	10,000	0,800
93723691	93823691	93773691	FUT4	Papuan	7,000	0,857
93753691	93853691	93803691	FUT4	Papuan	9,000	0,889
93783691	93883691	93833691	FUT4	Papuan	9,000	0,778
93813691	93913691	93863691	FUT4	Papuan	13,000	0,538
93843691	93943691	93893691	FUT4	Papuan	13,000	0,462
93873691	93973691	93923691	FUT4	Papuan	15,000	0,600
93903691	94003691	93953691	FUT4	Papuan	14,000	0,571
94203691	94303691	94253691	FUT4	Papuan	11,000	0,455
5592265	5692265	5642265	FUT5_6	Papuan	4,000	0,500
5622265	5722265	5672265	FUT5_6	Papuan	3,000	0,667
138714524	138814524	138764524	FUT7	Papuan	20,000	0,500
138744524	138844524	138794524	FUT7	Papuan	18,000	0,556
138774524	138874524	138824524	FUT7	Papuan	15,000	0,667
138804524	138904524	138854524	FUT7	Papuan	10,000	0,700
138834524	138934524	138884524	FUT7	Papuan	7,000	0,714
138864524	138964524	138914524	FUT7	Papuan	7,000	0,714
138894524	138994524	138944524	FUT7	Papuan	9,000	0,778
138924524	139024524	138974524	FUT7	Papuan	9,000	0,778
138954524	139054524	139004524	FUT7	Papuan	11,000	0,545
31390883	31490883	31440883	GALNT1	Papuan	8,000	0,625
31420883	31520883	31470883	GALNT1	Papuan	9,000	0,667
31450883	31550883	31500883	GALNT1	Papuan	11,000	0,545
31630883	31730883	31680883	GALNT1	Papuan	11,000	0,545
31660883	31760883	31710883	GALNT1	Papuan	7,000	0,857
31690883	31790883	31740883	GALNT1	Papuan	6,000	0,833
31720883	31820883	31770883	GALNT1	Papuan	5,000	0,600
31750883	31850883	31800883	GALNT1	Papuan	4,000	0,500
31780883	31880883	31830883	GALNT1	Papuan	6,000	0,500
151334698	151434698	151384698	GALNT11_15	Papuan	6,000	0,500
151364698	151464698	151414698	GALNT11_15	Papuan	4,000	0,750
151394698	151494698	151444698	GALNT11_15	Papuan	4,000	0,500
151544698	151644698	151594698	GALNT11_15	Papuan	2,000	0,500
151574698	151674698	151624698	GALNT11_15	Papuan	10,000	0,800
151604698	151704698	151654698	GALNT11_15	Papuan	13,000	0,769
151634698	151734698	151684698	GALNT11_15	Papuan	13,000	0,769
100902055	101002055	100952055	GALNT12	Papuan	11,000	0,455
100932055	101032055	100982055	GALNT12	Papuan	11,000	0,455
100962055	101062055	101012055	GALNT12	Papuan	11,000	0,545
154669031	154769031	154719031	GALNT13	Papuan	9,000	0,444
31286900	31386900	31336900	GALNT14	Papuan	37,000	0,486
31316900	31416900	31366900	GALNT14	Papuan	27,000	0,519
31346900	31446900	31396900	GALNT14	Papuan	26,000	0,500
228070183	228170183	228120183	GALNT2	Papuan	10,000	0,700
228100183	228200183	228150183	GALNT2	Papuan	9,000	0,667
228130183	228230183	228180183	GALNT2	Papuan	14,000	0,571
228160183	228260183	228210183	GALNT2	Papuan	15,000	0,467
165916007	166016007	165966007	GALNT3	Papuan	19,000	0,474
165946007	166046007	165996007	GALNT3	Papuan	20,000	0,450
165976007	166076007	166026007	GALNT3	Papuan	17,000	0,471
166006007	166106007	166056007	GALNT3	Papuan	12,000	0,500
88218598	88318598	88268598	GALNT4	Papuan	15,000	0,600
88248598	88348598	88298598	GALNT4	Papuan	15,000	0,600
88278598	88378598	88328598	GALNT4	Papuan	13,000	0,538
88458598	88558598	88508598	GALNT4	Papuan	8,000	0,500
88578598	88678598	88628598	GALNT4	Papuan	5,000	0,600
88608598	88708598	88658598	GALNT4	Papuan	4,000	0,500
88638598	88738598	88688598	GALNT4	Papuan	4,000	0,750
157432879	157532879	157482879	GALNT5	Papuan	8,000	0,625
157462879	157562879	157512879	GALNT5	Papuan	7,000	0,714
157492879	157592879	157542879	GALNT5	Papuan	9,000	0,778
157522879	157622879	157572879	GALNT5	Papuan	9,000	0,444
157552879	157652879	157602879	GALNT5	Papuan	11,000	0,455
157642879	157742879	157692879	GALNT5	Papuan	6,000	0,500
157672879	157772879	157722879	GALNT5	Papuan	9,000	0,444
157702879	157802879	157752879	GALNT5	Papuan	10,000	0,500
157732879	157832879	157782879	GALNT5	Papuan	11,000	0,455
157792879	157892879	157842879	GALNT5	Papuan	11,000	0,727
157822879	157922879	157872879	GALNT5	Papuan	10,000	0,800
157852879	157952879	157902879	GALNT5	Papuan	7,000	0,857
157882879	157982879	157932879	GALNT5	Papuan	8,000	0,500
157912879	158012879	157962879	GALNT5	Papuan	10,000	0,600
157942879	158042879	157992879	GALNT5	Papuan	11,000	0,727
157972879	158072879	158022879	GALNT5	Papuan	14,000	0,786
158002879	158102879	158052879	GALNT5	Papuan	8,000	1,000
