#window.start	window.end	window.center	Gene	Population	nsnps.maf	maf,lower
65058701	65158701	65108701	FUT8	NAN.Melanesian	6	0,666666667
65088701	65188701	65138701	FUT8	NAN.Melanesian	7	0,571428571
65118701	65218701	65168701	FUT8	NAN.Melanesian	8	0,5
65208701	65308701	65258701	FUT8	NAN.Melanesian	9	0,555555556
96563842	96663842	96613842	FUT9	NAN.Melanesian	21	0,523809524
151334698	151434698	151384698	GALNT11_15	NAN.Melanesian	5	0,8
151364698	151464698	151414698	GALNT11_15	NAN.Melanesian	4	1
151394698	151494698	151444698	GALNT11_15	NAN.Melanesian	4	1
151424698	151524698	151474698	GALNT11_15	NAN.Melanesian	6	0,666666667
151454698	151554698	151504698	GALNT11_15	NAN.Melanesian	7	0,714285714
151484698	151584698	151534698	GALNT11_15	NAN.Melanesian	5	0,6
151514698	151614698	151564698	GALNT11_15	NAN.Melanesian	3	0,666666667
151544698	151644698	151594698	GALNT11_15	NAN.Melanesian	2	1
151574698	151674698	151624698	GALNT11_15	NAN.Melanesian	10	0,9
151604698	151704698	151654698	GALNT11_15	NAN.Melanesian	13	0,846153846
151634698	151734698	151684698	GALNT11_15	NAN.Melanesian	12	0,833333333
154579031	154679031	154629031	GALNT13	NAN.Melanesian	7	0,571428571
154609031	154709031	154659031	GALNT13	NAN.Melanesian	9	0,666666667
154639031	154739031	154689031	GALNT13	NAN.Melanesian	9	0,666666667
154669031	154769031	154719031	GALNT13	NAN.Melanesian	8	0,5
154789031	154889031	154839031	GALNT13	NAN.Melanesian	16	0,5625
154819031	154919031	154869031	GALNT13	NAN.Melanesian	19	0,684210526
154849031	154949031	154899031	GALNT13	NAN.Melanesian	22	0,545454545
31226900	31326900	31276900	GALNT14	NAN.Melanesian	42	0,523809524
31256900	31356900	31306900	GALNT14	NAN.Melanesian	39	0,666666667
31286900	31386900	31336900	GALNT14	NAN.Melanesian	28	0,821428571
31316900	31416900	31366900	GALNT14	NAN.Melanesian	20	0,6
228130183	228230183	228180183	GALNT2	NAN.Melanesian	10	0,7
228160183	228260183	228210183	GALNT2	NAN.Melanesian	13	0,615384615
228190183	228290183	228240183	GALNT2	NAN.Melanesian	17	0,588235294
165916007	166016007	165966007	GALNT3	NAN.Melanesian	19	0,736842105
165946007	166046007	165996007	GALNT3	NAN.Melanesian	22	0,5
166336007	166436007	166386007	GALNT3	NAN.Melanesian	22	0,5
166516007	166616007	166566007	GALNT3	NAN.Melanesian	11	0,545454545
88188598	88288598	88238598	GALNT4	NAN.Melanesian	16	0,5625
88218598	88318598	88268598	GALNT4	NAN.Melanesian	16	0,5
88578598	88678598	88628598	GALNT4	NAN.Melanesian	6	0,5
88608598	88708598	88658598	GALNT4	NAN.Melanesian	7	0,714285714
88638598	88738598	88688598	GALNT4	NAN.Melanesian	8	0,75
88668598	88768598	88718598	GALNT4	NAN.Melanesian	9	0,555555556
157462879	157562879	157512879	GALNT5	NAN.Melanesian	2	0,5
157642879	157742879	157692879	GALNT5	NAN.Melanesian	7	0,571428571
157882879	157982879	157932879	GALNT5	NAN.Melanesian	6	0,833333333
157912879	158012879	157962879	GALNT5	NAN.Melanesian	9	0,555555556
158122879	158222879	158172879	GALNT5	NAN.Melanesian	9	0,777777778
158152879	158252879	158202879	GALNT5	NAN.Melanesian	7	0,714285714
158182879	158282879	158232879	GALNT5	NAN.Melanesian	6	0,666666667
173543751	173643751	173593751	GALNT7_17	NAN.Melanesian	9	0,666666667
173573751	173673751	173623751	GALNT7_17	NAN.Melanesian	10	0,8
173603751	173703751	173653751	GALNT7_17	NAN.Melanesian	7	0,571428571
173633751	173733751	173683751	GALNT7_17	NAN.Melanesian	11	0,545454545
173813751	173913751	173863751	GALNT7_17	NAN.Melanesian	14	0,5
174413751	174513751	174463751	GALNT7_17	NAN.Melanesian	9	0,555555556
174443751	174543751	174493751	GALNT7_17	NAN.Melanesian	9	0,555555556
174473751	174573751	174523751	GALNT7_17	NAN.Melanesian	8	0,5
4453650	4553650	4503650	GALNT8	NAN.Melanesian	10	0,5
131545942	131645942	131595942	GALNT9	NAN.Melanesian	9	0,555555556
131575942	131675942	131625942	GALNT9	NAN.Melanesian	14	0,5
68457775	68557775	68507775	GALNTL1	NAN.Melanesian	22	0,5
68487775	68587775	68537775	GALNTL1	NAN.Melanesian	15	0,733333333
68517775	68617775	68567775	GALNTL1	NAN.Melanesian	8	0,75
68607775	68707775	68657775	GALNTL1	NAN.Melanesian	5	0,6
68637775	68737775	68687775	GALNTL1	NAN.Melanesian	5	0,8
68667775	68767775	68717775	GALNTL1	NAN.Melanesian	4	1
68697775	68797775	68747775	GALNTL1	NAN.Melanesian	5	0,8
68727775	68827775	68777775	GALNTL1	NAN.Melanesian	8	0,5
68877775	68977775	68927775	GALNTL1	NAN.Melanesian	12	0,5
69057775	69157775	69107775	GALNTL1	NAN.Melanesian	8	0,5
69177775	69277775	69227775	GALNTL1	NAN.Melanesian	10	0,7
78263569	78363569	78313569	GCNT1	NAN.Melanesian	22	0,5
10746934	10846934	10796934	GCNT2	NAN.Melanesian	7	0,714285714
10776934	10876934	10826934	GCNT2	NAN.Melanesian	8	0,5
10926934	11026934	10976934	GCNT2	NAN.Melanesian	27	0,518518519
74109815	74209815	74159815	GCNT4	NAN.Melanesian	9	0,555555556
74379815	74479815	74429815	GCNT4	NAN.Melanesian	8	0,5
74409815	74509815	74459815	GCNT4	NAN.Melanesian	8	0,5
74439815	74539815	74489815	GCNT4	NAN.Melanesian	8	0,5
74559815	74659815	74609815	GCNT4	NAN.Melanesian	8	0,5
74649815	74749815	74699815	GCNT4	NAN.Melanesian	8	0,5
100025776	100125776	100075776	SIAT10	NAN.Melanesian	3	0,666666667
100055776	100155776	100105776	SIAT10	NAN.Melanesian	6	0,5
100205776	100305776	100255776	SIAT10	NAN.Melanesian	12	0,583333333
100295776	100395776	100345776	SIAT10	NAN.Melanesian	10	0,6
134141015	134241015	134191015	SIAT4A	NAN.Melanesian	15	0,866666667
134171015	134271015	134221015	SIAT4A	NAN.Melanesian	24	0,541666667
134441015	134541015	134491015	SIAT4A	NAN.Melanesian	20	0,5
134471015	134571015	134521015	SIAT4A	NAN.Melanesian	23	0,565217391
134501015	134601015	134551015	SIAT4A	NAN.Melanesian	29	0,517241379
134921015	135021015	134971015	SIAT4A	NAN.Melanesian	5	0,8
134951015	135051015	135001015	SIAT4A	NAN.Melanesian	4	1
68651490	68751490	68701490	SIAT4B	NAN.Melanesian	2	0,5
68681490	68781490	68731490	SIAT4B	NAN.Melanesian	1	1
72214592	72314592	72264592	SIAT7A_B	NAN.Melanesian	6	0,833333333
72244592	72344592	72294592	SIAT7A_B	NAN.Melanesian	12	1
72274592	72374592	72324592	SIAT7A_B	NAN.Melanesian	15	0,866666667
72304592	72404592	72354592	SIAT7A_B	NAN.Melanesian	25	0,52
77367338	77467338	77417338	SIAT7C_E	NAN.Melanesian	7	0,571428571
77397338	77497338	77447338	SIAT7C_E	NAN.Melanesian	13	0,538461538
90818449	90918449	90868449	SIAT8B	NAN.Melanesian	46	0,5
90878449	90978449	90928449	SIAT8B	NAN.Melanesian	41	0,56097561
53072681	53172681	53122681	SIAT8C	NAN.Melanesian	5	0,6
53432681	53532681	53482681	SIAT8C	NAN.Melanesian	17	0,764705882
53462681	53562681	53512681	SIAT8C	NAN.Melanesian	19	0,789473684
53492681	53592681	53542681	SIAT8C	NAN.Melanesian	17	0,764705882
100040916	100140916	100090916	SIAT8D	NAN.Melanesian	17	0,529411765
100070916	100170916	100120916	SIAT8D	NAN.Melanesian	17	0,588235294
100100916	100200916	100150916	SIAT8D	NAN.Melanesian	15	0,6
100220916	100320916	100270916	SIAT8D	NAN.Melanesian	13	0,538461538
42894475	42994475	42944475	SIAT8E	NAN.Melanesian	6	0,5
17694449	17794449	17744449	SIAT8F	NAN.Melanesian	19	0,526315789
70917650	71017650	70967650	WBSCR17	NAN.Melanesian	12	0,583333333
167982253	168082253	168032253	B3GALT1	North.East.China	9	0,666666667
168012253	168112253	168062253	B3GALT1	North.East.China	10	0,5
168042253	168142253	168092253	B3GALT1	North.East.China	16	0,5
168522253	168622253	168572253	B3GALT1	North.East.China	16	0,5
65711040	65811040	65761040	B3GNT1	North.East.China	6	0,5
62000589	62100589	62050589	B3GNT2	North.East.China	5	0,6
62030589	62130589	62080589	B3GNT2	North.East.China	6	0,5
62060589	62160589	62110589	B3GNT2	North.East.China	6	0,5
17517176	17617176	17567176	B3GNT3	North.East.China	16	0,625
17547176	17647176	17597176	B3GNT3	North.East.China	23	0,52173913
17577176	17677176	17627176	B3GNT3	North.East.China	21	0,619047619
17607176	17707176	17657176	B3GNT3	North.East.China	22	0,590909091
17637176	17737176	17687176	B3GNT3	North.East.China	19	0,631578947
32707013	32807013	32757013	B4GALT1	North.East.China	39	0,692307692
32737013	32837013	32787013	B4GALT1	North.East.China	26	0,884615385
32767013	32867013	32817013	B4GALT1	North.East.China	27	0,62962963
32887013	32987013	32937013	B4GALT1	North.East.China	17	0,588235294
32917013	33017013	32967013	B4GALT1	North.East.China	24	0,541666667
32947013	33047013	32997013	B4GALT1	North.East.China	31	0,548387097
32977013	33077013	33027013	B4GALT1	North.East.China	32	0,5625
7286187	7386187	7336187	C1GALT1	North.East.China	34	0,5
7316187	7416187	7366187	C1GALT1	North.East.China	27	0,703703704
7346187	7446187	7396187	C1GALT1	North.East.China	23	0,608695652
7376187	7476187	7426187	C1GALT1	North.East.China	22	0,545454545
7406187	7506187	7456187	C1GALT1	North.East.China	22	0,5
32979383	33079383	33029383	FUT10	North.East.China	9	0,555555556
33009383	33109383	33059383	FUT10	North.East.China	10	0,5
75105452	75205452	75155452	FUT11	North.East.China	4	1
75135452	75235452	75185452	FUT11	North.East.China	8	0,75
75165452	75265452	75215452	FUT11	North.East.China	8	0,75
29862171	29962171	29912171	FUT12	North.East.China	14	0,571428571
30042171	30142171	30092171	FUT12	North.East.China	14	0,5
30072171	30172171	30122171	FUT12	North.East.China	12	0,666666667
30102171	30202171	30152171	FUT12	North.East.China	15	0,533333333
30462171	30562171	30512171	FUT12	North.East.China	12	0,5
30492171	30592171	30542171	FUT12	North.East.China	14	0,571428571
30522171	30622171	30572171	FUT12	North.East.China	16	0,625
94203691	94303691	94253691	FUT4	North.East.China	10	0,5
5532265	5632265	5582265	FUT5_6	North.East.China	12	0,5
5562265	5662265	5612265	FUT5_6	North.East.China	11	0,545454545
5592265	5692265	5642265	FUT5_6	North.East.China	7	0,571428571
139104524	139204524	139154524	FUT7	North.East.China	5	0,6
31390883	31490883	31440883	GALNT1	North.East.China	18	0,555555556
31420883	31520883	31470883	GALNT1	North.East.China	22	0,590909091
31450883	31550883	31500883	GALNT1	North.East.China	24	0,583333333
153455529	153555529	153505529	GALNT10	North.East.China	18	0,611111111
153485529	153585529	153535529	GALNT10	North.East.China	28	0,571428571
154429031	154529031	154479031	GALNT13	North.East.China	22	0,590909091
154459031	154559031	154509031	GALNT13	North.East.China	17	0,529411765
154489031	154589031	154539031	GALNT13	North.East.China	16	0,5
154549031	154649031	154599031	GALNT13	North.East.China	10	0,6
154579031	154679031	154629031	GALNT13	North.East.China	9	0,666666667
154609031	154709031	154659031	GALNT13	North.East.China	9	0,777777778
154639031	154739031	154689031	GALNT13	North.East.China	9	0,666666667
154669031	154769031	154719031	GALNT13	North.East.China	8	0,5
30626900	30726900	30676900	GALNT14	North.East.China	20	0,5
31286900	31386900	31336900	GALNT14	North.East.China	38	0,605263158
31316900	31416900	31366900	GALNT14	North.East.China	39	0,564102564
228070183	228170183	228120183	GALNT2	North.East.China	6	0,5
228100183	228200183	228150183	GALNT2	North.East.China	8	0,625
228400183	228500183	228450183	GALNT2	North.East.China	42	0,547619048
88038598	88138598	88088598	GALNT4	North.East.China	14	0,642857143
88548598	88648598	88598598	GALNT4	North.East.China	10	0,5
157852879	157952879	157902879	GALNT5	North.East.China	10	0,6
157882879	157982879	157932879	GALNT5	North.East.China	10	1
157912879	158012879	157962879	GALNT5	North.East.China	15	0,866666667
157942879	158042879	157992879	GALNT5	North.East.China	19	0,842105263
157972879	158072879	158022879	GALNT5	North.East.China	24	0,833333333
158002879	158102879	158052879	GALNT5	North.East.China	17	0,882352941
158032879	158132879	158082879	GALNT5	North.East.China	14	0,928571429
158062879	158162879	158112879	GALNT5	North.East.China	12	0,916666667
158092879	158192879	158142879	GALNT5	North.East.China	11	0,727272727
158122879	158222879	158172879	GALNT5	North.East.China	12	0,75
158152879	158252879	158202879	GALNT5	North.East.China	12	0,666666667
158182879	158282879	158232879	GALNT5	North.East.China	12	0,666666667
49641968	49741968	49691968	GALNT6	North.East.China	15	0,6
49671968	49771968	49721968	GALNT6	North.East.China	16	0,5
50361968	50461968	50411968	GALNT6	North.East.China	16	0,5625
50391968	50491968	50441968	GALNT6	North.East.China	13	0,538461538
172733751	172833751	172783751	GALNT7_17	North.East.China	12	0,5
172763751	172863751	172813751	GALNT7_17	North.East.China	14	0,642857143
172793751	172893751	172843751	GALNT7_17	North.East.China	10	0,6
172823751	172923751	172873751	GALNT7_17	North.East.China	10	0,5
174263751	174363751	174313751	GALNT7_17	North.East.China	20	0,55
174353751	174453751	174403751	GALNT7_17	North.East.China	16	0,5
174383751	174483751	174433751	GALNT7_17	North.East.China	12	0,75
174413751	174513751	174463751	GALNT7_17	North.East.China	15	0,8
174443751	174543751	174493751	GALNT7_17	North.East.China	13	0,769230769
174473751	174573751	174523751	GALNT7_17	North.East.China	8	0,5
130915942	131015942	130965942	GALNT9	North.East.China	8	0,5
130945942	131045942	130995942	GALNT9	North.East.China	7	0,571428571
130975942	131075942	131025942	GALNT9	North.East.China	6	0,666666667
131005942	131105942	131055942	GALNT9	North.East.China	5	0,8
131035942	131135942	131085942	GALNT9	North.East.China	8	0,75
131065942	131165942	131115942	GALNT9	North.East.China	8	0,625
68457775	68557775	68507775	GALNTL1	North.East.China	42	0,666666667
68487775	68587775	68537775	GALNTL1	North.East.China	35	0,771428571
68517775	68617775	68567775	GALNTL1	North.East.China	24	0,833333333
68547775	68647775	68597775	GALNTL1	North.East.China	14	0,714285714
68577775	68677775	68627775	GALNTL1	North.East.China	10	0,6
68607775	68707775	68657775	GALNTL1	North.East.China	8	0,5
68637775	68737775	68687775	GALNTL1	North.East.China	10	0,6
68667775	68767775	68717775	GALNTL1	North.East.China	9	0,666666667
68697775	68797775	68747775	GALNTL1	North.East.China	12	0,666666667
68727775	68827775	68777775	GALNTL1	North.East.China	22	0,590909091
68757775	68857775	68807775	GALNTL1	North.East.China	33	0,515151515
78023569	78123569	78073569	GCNT1	North.East.China	35	0,514285714
78053569	78153569	78103569	GCNT1	North.East.China	42	0,571428571
78083569	78183569	78133569	GCNT1	North.East.China	43	0,581395349
10716934	10816934	10766934	GCNT2	North.East.China	12	0,5
10746934	10846934	10796934	GCNT2	North.East.China	11	0,636363636
10806934	10906934	10856934	GCNT2	North.East.China	16	0,5
74409815	74509815	74459815	GCNT4	North.East.China	10	0,6
74439815	74539815	74489815	GCNT4	North.East.China	11	0,636363636
74469815	74569815	74519815	GCNT4	North.East.China	8	0,5
100025776	100125776	100075776	SIAT10	North.East.China	4	0,5
100055776	100155776	100105776	SIAT10	North.East.China	6	0,5
100085776	100185776	100135776	SIAT10	North.East.China	9	0,555555556
134891015	134991015	134941015	SIAT4A	North.East.China	25	0,72
134921015	135021015	134971015	SIAT4A	North.East.China	25	0,64
134951015	135051015	135001015	SIAT4A	North.East.China	25	0,56
69041490	69141490	69091490	SIAT4B	North.East.China	7	0,571428571
69281490	69381490	69331490	SIAT4B	North.East.China	22	0,5
126021995	126121995	126071995	SIAT4C	North.East.China	35	0,6
126051995	126151995	126101995	SIAT4C	North.East.China	41	0,609756098
126081995	126181995	126131995	SIAT4C	North.East.China	48	0,5
44115707	44215707	44165707	SIAT6	North.East.China	13	0,538461538
44145707	44245707	44195707	SIAT6	North.East.China	16	0,5
44385707	44485707	44435707	SIAT6	North.East.China	8	0,5
44475707	44575707	44525707	SIAT6	North.East.China	7	0,571428571
72214592	72314592	72264592	SIAT7A_B	North.East.China	8	0,5
75927338	76027338	75977338	SIAT7C_E	North.East.China	16	0,625
75957338	76057338	76007338	SIAT7C_E	North.East.China	17	0,588235294
75987338	76087338	76037338	SIAT7C_E	North.East.China	14	0,571428571
76017338	76117338	76067338	SIAT7C_E	North.East.China	12	0,5
76227338	76327338	76277338	SIAT7C_E	North.East.China	29	0,551724138
76257338	76357338	76307338	SIAT7C_E	North.East.China	27	0,62962963
76287338	76387338	76337338	SIAT7C_E	North.East.China	33	0,575757576
76317338	76417338	76367338	SIAT7C_E	North.East.China	34	0,529411765
76347338	76447338	76397338	SIAT7C_E	North.East.China	36	0,583333333
76377338	76477338	76427338	SIAT7C_E	North.East.China	40	0,675
76407338	76507338	76457338	SIAT7C_E	North.East.China	25	0,64
77337338	77437338	77387338	SIAT7C_E	North.East.China	8	0,5
77367338	77467338	77417338	SIAT7C_E	North.East.China	9	0,666666667
129411436	129511436	129461436	SIAT7D_F	North.East.China	8	0,5
129531436	129631436	129581436	SIAT7D_F	North.East.China	17	0,529411765
129561436	129661436	129611436	SIAT7D_F	North.East.China	18	0,5
22307968	22407968	22357968	SIAT8A	North.East.China	22	0,545454545
22337968	22437968	22387968	SIAT8A	North.East.China	12	0,583333333
22367968	22467968	22417968	SIAT8A	North.East.China	8	0,75
22397968	22497968	22447968	SIAT8A	North.East.China	5	1
22427968	22527968	22477968	SIAT8A	North.East.China	5	0,8
22457968	22557968	22507968	SIAT8A	North.East.China	9	0,888888889
22487968	22587968	22537968	SIAT8A	North.East.China	8	0,875
22517968	22617968	22567968	SIAT8A	North.East.China	10	0,9
22547968	22647968	22597968	SIAT8A	North.East.China	9	0,888888889
22577968	22677968	22627968	SIAT8A	North.East.China	9	0,777777778
22607968	22707968	22657968	SIAT8A	North.East.China	9	0,666666667
53072681	53172681	53122681	SIAT8C	North.East.China	16	0,5625
53102681	53202681	53152681	SIAT8C	North.East.China	25	0,64
53132681	53232681	53182681	SIAT8C	North.East.China	29	0,793103448
53162681	53262681	53212681	SIAT8C	North.East.China	28	0,714285714
53192681	53292681	53242681	SIAT8C	North.East.China	22	0,545454545
53432681	53532681	53482681	SIAT8C	North.East.China	28	0,5
99770916	99870916	99820916	SIAT8D	North.East.China	6	0,666666667
99830916	99930916	99880916	SIAT8D	North.East.China	6	0,5
99860916	99960916	99910916	SIAT8D	North.East.China	6	0,5
17394449	17494449	17444449	SIAT8F	North.East.China	27	0,518518519
17424449	17524449	17474449	SIAT8F	North.East.China	32	0,53125
17454449	17554449	17504449	SIAT8F	North.East.China	20	0,55
17724449	17824449	17774449	SIAT8F	North.East.China	24	0,541666667
17754449	17854449	17804449	SIAT8F	North.East.China	20	0,6
17784449	17884449	17834449	SIAT8F	North.East.China	14	0,571428571
17814449	17914449	17864449	SIAT8F	North.East.China	5	0,8
167982253	168082253	168032253	B3GALT1	North.Italy	9	0,555555556
191442115	191542115	191492115	B3GALT2	North.Italy	6	0,5
33307013	33407013	33357013	B4GALT1	North.Italy	14	0,5
74925452	75025452	74975452	FUT11	North.Italy	4	0,5
74955452	75055452	75005452	FUT11	North.Italy	4	0,5
74985452	75085452	75035452	FUT11	North.Italy	4	0,5
75525452	75625452	75575452	FUT11	North.Italy	6	0,5
30492171	30592171	30542171	FUT12	North.Italy	13	0,538461538
30522171	30622171	30572171	FUT12	North.Italy	15	0,666666667
30552171	30652171	30602171	FUT12	North.Italy	11	0,545454545
53641528	53741528	53691528	FUT1_2	North.Italy	4	0,5
94053691	94153691	94103691	FUT4	North.Italy	16	0,6875
94083691	94183691	94133691	FUT4	North.Italy	13	0,769230769
5982265	6082265	6032265	FUT5_6	North.Italy	16	0,5625
6012265	6112265	6062265	FUT5_6	North.Italy	19	0,578947368
6042265	6142265	6092265	FUT5_6	North.Italy	18	0,611111111
6072265	6172265	6122265	FUT5_6	North.Italy	16	0,5
64878701	64978701	64928701	FUT8	North.Italy	24	0,541666667
64908701	65008701	64958701	FUT8	North.Italy	20	0,5
64968701	65068701	65018701	FUT8	North.Italy	9	0,555555556
64998701	65098701	65048701	FUT8	North.Italy	11	0,636363636
65058701	65158701	65108701	FUT8	North.Italy	16	0,5
65118701	65218701	65168701	FUT8	North.Italy	14	0,571428571
65148701	65248701	65198701	FUT8	North.Italy	10	0,6
65178701	65278701	65228701	FUT8	North.Italy	10	0,6
151334698	151434698	151384698	GALNT11_15	North.Italy	6	0,666666667
151364698	151464698	151414698	GALNT11_15	North.Italy	4	1
151394698	151494698	151444698	GALNT11_15	North.Italy	5	0,8
151424698	151524698	151474698	GALNT11_15	North.Italy	7	0,571428571
151454698	151554698	151504698	GALNT11_15	North.Italy	8	0,625
151484698	151584698	151534698	GALNT11_15	North.Italy	6	0,5
151514698	151614698	151564698	GALNT11_15	North.Italy	3	0,666666667
151544698	151644698	151594698	GALNT11_15	North.Italy	2	1
151574698	151674698	151624698	GALNT11_15	North.Italy	10	0,9
151604698	151704698	151654698	GALNT11_15	North.Italy	13	0,846153846
151634698	151734698	151684698	GALNT11_15	North.Italy	12	0,833333333
100452055	100552055	100502055	GALNT12	North.Italy	24	0,583333333
100902055	101002055	100952055	GALNT12	North.Italy	15	0,533333333
100932055	101032055	100982055	GALNT12	North.Italy	14	0,5
228070183	228170183	228120183	GALNT2	North.Italy	7	0,571428571
228100183	228200183	228150183	GALNT2	North.Italy	9	0,777777778
228130183	228230183	228180183	GALNT2	North.Italy	18	0,722222222
228160183	228260183	228210183	GALNT2	North.Italy	19	0,736842105
228190183	228290183	228240183	GALNT2	North.Italy	19	0,631578947
157852879	157952879	157902879	GALNT5	North.Italy	11	0,545454545
157882879	157982879	157932879	GALNT5	North.Italy	10	0,9
157912879	158012879	157962879	GALNT5	North.Italy	15	0,933333333
157942879	158042879	157992879	GALNT5	North.Italy	19	0,631578947
157972879	158072879	158022879	GALNT5	North.Italy	24	0,625
50301968	50401968	50351968	GALNT6	North.Italy	16	0,5
50331968	50431968	50381968	GALNT6	North.Italy	13	0,538461538
50361968	50461968	50411968	GALNT6	North.Italy	16	0,5
172853751	172953751	172903751	GALNT7_17	North.Italy	11	0,545454545
172883751	172983751	172933751	GALNT7_17	North.Italy	8	0,625
173933751	174033751	173983751	GALNT7_17	North.Italy	18	0,5
173963751	174063751	174013751	GALNT7_17	North.Italy	20	0,5
130975942	131075942	131025942	GALNT9	North.Italy	6	0,5
131005942	131105942	131055942	GALNT9	North.Italy	5	0,6
70766969	70866969	70816969	OGT	North.Italy	3	0,666666667
70796969	70896969	70846969	OGT	North.Italy	1	1
70856969	70956969	70906969	OGT	North.Italy	1	1
70886969	70986969	70936969	OGT	North.Italy	1	1
70916969	71016969	70966969	OGT	North.Italy	3	1
70946969	71046969	70996969	OGT	North.Italy	6	1
70976969	71076969	71026969	OGT	North.Italy	9	0,888888889
71006969	71106969	71056969	OGT	North.Italy	13	0,846153846
69041490	69141490	69091490	SIAT4B	North.Italy	7	0,571428571
44085707	44185707	44135707	SIAT6	North.Italy	12	0,583333333
44115707	44215707	44165707	SIAT6	North.Italy	12	0,583333333
44145707	44245707	44195707	SIAT6	North.Italy	16	0,625
77337338	77437338	77387338	SIAT7C_E	North.Italy	6	0,5
77367338	77467338	77417338	SIAT7C_E	North.Italy	5	0,6
130011436	130111436	130061436	SIAT7D_F	North.Italy	14	0,571428571
22457968	22557968	22507968	SIAT8A	North.Italy	9	0,666666667
22487968	22587968	22537968	SIAT8A	North.Italy	9	0,666666667
22517968	22617968	22567968	SIAT8A	North.Italy	9	0,666666667
53072681	53172681	53122681	SIAT8C	North.Italy	17	0,529411765
53102681	53202681	53152681	SIAT8C	North.Italy	25	0,72
53132681	53232681	53182681	SIAT8C	North.Italy	28	0,857142857
53162681	53262681	53212681	SIAT8C	North.Italy	27	0,777777778
53192681	53292681	53242681	SIAT8C	North.Italy	23	0,608695652
17844449	17944449	17894449	SIAT8F	North.Italy	3	0,666666667
167982253	168082253	168032253	B3GALT1	North.West.China	9	0,555555556
191172115	191272115	191222115	B3GALT2	North.West.China	6	0,833333333
191412115	191512115	191462115	B3GALT2	North.West.China	4	0,5
191442115	191542115	191492115	B3GALT2	North.West.China	4	0,5
61970589	62070589	62020589	B3GNT2	North.West.China	7	0,571428571
62000589	62100589	62050589	B3GNT2	North.West.China	8	0,75
62030589	62130589	62080589	B3GNT2	North.West.China	9	0,666666667
62060589	62160589	62110589	B3GNT2	North.West.China	7	0,571428571
184122970	184222970	184172970	B3GNT5	North.West.China	14	0,5
32737013	32837013	32787013	B4GALT1	North.West.China	22	0,545454545
32887013	32987013	32937013	B4GALT1	North.West.China	18	0,555555556
32917013	33017013	32967013	B4GALT1	North.West.China	25	0,56
32947013	33047013	32997013	B4GALT1	North.West.China	31	0,548387097
32977013	33077013	33027013	B4GALT1	North.West.China	33	0,515151515
159611585	159711585	159661585	B4GALT3	North.West.China	6	0,5
29862171	29962171	29912171	FUT12	North.West.China	15	0,6
29982171	30082171	30032171	FUT12	North.West.China	14	0,5
30012171	30112171	30062171	FUT12	North.West.China	14	0,714285714
30042171	30142171	30092171	FUT12	North.West.China	16	0,8125
30072171	30172171	30122171	FUT12	North.West.China	14	0,857142857
30102171	30202171	30152171	FUT12	North.West.China	16	0,625
30522171	30622171	30572171	FUT12	North.West.China	15	0,533333333
94203691	94303691	94253691	FUT4	North.West.China	10	0,5
5562265	5662265	5612265	FUT5_6	North.West.China	11	0,545454545
5592265	5692265	5642265	FUT5_6	North.West.China	7	0,571428571
31390883	31490883	31440883	GALNT1	North.West.China	18	0,555555556
31420883	31520883	31470883	GALNT1	North.West.China	22	0,590909091
31450883	31550883	31500883	GALNT1	North.West.China	24	0,541666667
154055529	154155529	154105529	GALNT10	North.West.China	12	0,5
154279031	154379031	154329031	GALNT13	North.West.China	21	0,523809524
31256900	31356900	31306900	GALNT14	North.West.China	50	0,52
31286900	31386900	31336900	GALNT14	North.West.China	43	0,627906977
31316900	31416900	31366900	GALNT14	North.West.China	39	0,538461538
228070183	228170183	228120183	GALNT2	North.West.China	6	0,5
228100183	228200183	228150183	GALNT2	North.West.China	8	0,625
88188598	88288598	88238598	GALNT4	North.West.China	18	0,5
88218598	88318598	88268598	GALNT4	North.West.China	20	0,55
88248598	88348598	88298598	GALNT4	North.West.China	22	0,5
88458598	88558598	88508598	GALNT4	North.West.China	14	0,5
88488598	88588598	88538598	GALNT4	North.West.China	14	0,5
88518598	88618598	88568598	GALNT4	North.West.China	13	0,538461538
88548598	88648598	88598598	GALNT4	North.West.China	11	0,545454545
157432879	157532879	157482879	GALNT5	North.West.China	11	0,636363636
157462879	157562879	157512879	GALNT5	North.West.China	8	0,5
157852879	157952879	157902879	GALNT5	North.West.China	10	0,6
157882879	157982879	157932879	GALNT5	North.West.China	10	0,9
157912879	158012879	157962879	GALNT5	North.West.China	13	0,769230769
157942879	158042879	157992879	GALNT5	North.West.China	16	0,75
157972879	158072879	158022879	GALNT5	North.West.China	22	0,772727273
158002879	158102879	158052879	GALNT5	North.West.China	17	0,647058824
158032879	158132879	158082879	GALNT5	North.West.China	16	0,5625
158122879	158222879	158172879	GALNT5	North.West.China	14	0,642857143
158152879	158252879	158202879	GALNT5	North.West.China	12	0,5
158182879	158282879	158232879	GALNT5	North.West.China	12	0,5
50331968	50431968	50381968	GALNT6	North.West.China	13	0,538461538
50361968	50461968	50411968	GALNT6	North.West.China	16	0,75
50391968	50491968	50441968	GALNT6	North.West.China	13	0,692307692
172673751	172773751	172723751	GALNT7_17	North.West.China	24	0,583333333
172703751	172803751	172753751	GALNT7_17	North.West.China	25	0,52
172733751	172833751	172783751	GALNT7_17	North.West.China	19	0,578947368
173603751	173703751	173653751	GALNT7_17	North.West.China	14	0,5
