# window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,upper
155179031	155279031	155229031	GALNT13	Karitiana	17	0.117647059
155209031	155309031	155259031	GALNT13	Karitiana	17	0.117647059
155239031	155339031	155289031	GALNT13	Karitiana	25	0.24
155269031	155369031	155319031	GALNT13	Karitiana	25	0.32
155299031	155399031	155349031	GALNT13	Karitiana	28	0.25
155329031	155429031	155379031	GALNT13	Karitiana	19	0.105263158
30596900	30696900	30646900	GALNT14	Karitiana	7	0
30626900	30726900	30676900	GALNT14	Karitiana	9	0.222222222
30656900	30756900	30706900	GALNT14	Karitiana	17	0.117647059
30686900	30786900	30736900	GALNT14	Karitiana	19	0.105263158
30716900	30816900	30766900	GALNT14	Karitiana	26	0.153846154
30746900	30846900	30796900	GALNT14	Karitiana	30	0.1
30776900	30876900	30826900	GALNT14	Karitiana	36	0.166666667
30806900	30906900	30856900	GALNT14	Karitiana	32	0.28125
30836900	30936900	30886900	GALNT14	Karitiana	18	0.444444444
30866900	30966900	30916900	GALNT14	Karitiana	15	0.666666667
30896900	30996900	30946900	GALNT14	Karitiana	14	0.642857143
30926900	31026900	30976900	GALNT14	Karitiana	13	0.615384615
30956900	31056900	31006900	GALNT14	Karitiana	15	0.4
30986900	31086900	31036900	GALNT14	Karitiana	13	0.307692308
31016900	31116900	31066900	GALNT14	Karitiana	22	0.227272727
31046900	31146900	31096900	GALNT14	Karitiana	29	0.344827586
31076900	31176900	31126900	GALNT14	Karitiana	37	0.243243243
31106900	31206900	31156900	GALNT14	Karitiana	31	0.193548387
31136900	31236900	31186900	GALNT14	Karitiana	26	0
31166900	31266900	31216900	GALNT14	Karitiana	28	0.035714286
31196900	31296900	31246900	GALNT14	Karitiana	35	0.057142857
31226900	31326900	31276900	GALNT14	Karitiana	43	0.162790698
31256900	31356900	31306900	GALNT14	Karitiana	38	0.236842105
31286900	31386900	31336900	GALNT14	Karitiana	36	0.333333333
31316900	31416900	31366900	GALNT14	Karitiana	28	0.392857143
31346900	31446900	31396900	GALNT14	Karitiana	28	0.321428571
31376900	31476900	31426900	GALNT14	Karitiana	26	0.153846154
31406900	31506900	31456900	GALNT14	Karitiana	19	0.157894737
31436900	31536900	31486900	GALNT14	Karitiana	16	0.1875
31466900	31566900	31516900	GALNT14	Karitiana	10	0.3
31496900	31596900	31546900	GALNT14	Karitiana	6	0
31526900	31626900	31576900	GALNT14	Karitiana	5	0
10856012	10956012	10906012	GALNT18	Karitiana	14	0.142857143
10886012	10986012	10936012	GALNT18	Karitiana	19	0.263157895
10916012	11016012	10966012	GALNT18	Karitiana	24	0.208333333
10946012	11046012	10996012	GALNT18	Karitiana	32	0.15625
10976012	11076012	11026012	GALNT18	Karitiana	34	0.147058824
11006012	11106012	11056012	GALNT18	Karitiana	31	0.096774194
11036012	11136012	11086012	GALNT18	Karitiana	31	0.129032258
11066012	11166012	11116012	GALNT18	Karitiana	26	0.153846154
11096012	11196012	11146012	GALNT18	Karitiana	26	0.153846154
11126012	11226012	11176012	GALNT18	Karitiana	30	0.133333333
11156012	11256012	11206012	GALNT18	Karitiana	33	0.151515152
11186012	11286012	11236012	GALNT18	Karitiana	41	0.146341463
11216012	11316012	11266012	GALNT18	Karitiana	48	0.1875
11246012	11346012	11296012	GALNT18	Karitiana	50	0.28
11276012	11376012	11326012	GALNT18	Karitiana	52	0.365384615
11306012	11406012	11356012	GALNT18	Karitiana	57	0.350877193
11336012	11436012	11386012	GALNT18	Karitiana	53	0.320754717
11366012	11466012	11416012	GALNT18	Karitiana	44	0.295454545
11396012	11496012	11446012	GALNT18	Karitiana	37	0.378378378
11426012	11526012	11476012	GALNT18	Karitiana	37	0.378378378
11456012	11556012	11506012	GALNT18	Karitiana	45	0.288888889
11486012	11586012	11536012	GALNT18	Karitiana	42	0.119047619
11516012	11616012	11566012	GALNT18	Karitiana	35	0.114285714
11546012	11646012	11596012	GALNT18	Karitiana	31	0.161290323
11576012	11676012	11626012	GALNT18	Karitiana	18	0.222222222
11606012	11706012	11656012	GALNT18	Karitiana	17	0.294117647
11636012	11736012	11686012	GALNT18	Karitiana	19	0.263157895
11666012	11766012	11716012	GALNT18	Karitiana	21	0.380952381
11696012	11796012	11746012	GALNT18	Karitiana	23	0.347826087
11726012	11826012	11776012	GALNT18	Karitiana	19	0.368421053
11756012	11856012	11806012	GALNT18	Karitiana	15	0.333333333
11786012	11886012	11836012	GALNT18	Karitiana	9	0.111111111
11816012	11916012	11866012	GALNT18	Karitiana	9	0.111111111
11846012	11946012	11896012	GALNT18	Karitiana	7	0
11876012	11976012	11926012	GALNT18	Karitiana	19	0.052631579
11906012	12006012	11956012	GALNT18	Karitiana	23	0.130434783
228070183	228170183	228120183	GALNT2	Karitiana	9	0.777777778
228100183	228200183	228150183	GALNT2	Karitiana	9	0.666666667
228130183	228230183	228180183	GALNT2	Karitiana	12	0.666666667
228160183	228260183	228210183	GALNT2	Karitiana	10	0.7
228190183	228290183	228240183	GALNT2	Karitiana	10	0.6
228220183	228320183	228270183	GALNT2	Karitiana	15	0.2
228250183	228350183	228300183	GALNT2	Karitiana	16	0.0625
228280183	228380183	228330183	GALNT2	Karitiana	21	0
228310183	228410183	228360183	GALNT2	Karitiana	17	0
228340183	228440183	228390183	GALNT2	Karitiana	15	0.066666667
228370183	228470183	228420183	GALNT2	Karitiana	19	0.052631579
228400183	228500183	228450183	GALNT2	Karitiana	36	0.083333333
228430183	228530183	228480183	GALNT2	Karitiana	44	0.090909091
228460183	228560183	228510183	GALNT2	Karitiana	39	0.102564103
228490183	228590183	228540183	GALNT2	Karitiana	25	0.12
228520183	228620183	228570183	GALNT2	Karitiana	13	0.230769231
228550183	228650183	228600183	GALNT2	Karitiana	12	0.333333333
228580183	228680183	228630183	GALNT2	Karitiana	12	0.416666667
228610183	228710183	228660183	GALNT2	Karitiana	15	0.2
228640183	228740183	228690183	GALNT2	Karitiana	17	0.235294118
228670183	228770183	228720183	GALNT2	Karitiana	25	0.24
228700183	228800183	228750183	GALNT2	Karitiana	27	0.222222222
228730183	228830183	228780183	GALNT2	Karitiana	25	0.12
228760183	228860183	228810183	GALNT2	Karitiana	22	0
228790183	228890183	228840183	GALNT2	Karitiana	25	0.04
165916007	166016007	165966007	GALNT3	Karitiana	23	0.130434783
165946007	166046007	165996007	GALNT3	Karitiana	24	0.333333333
165976007	166076007	166026007	GALNT3	Karitiana	18	0.444444444
166006007	166106007	166056007	GALNT3	Karitiana	14	0.714285714
166036007	166136007	166086007	GALNT3	Karitiana	15	0.4
166066007	166166007	166116007	GALNT3	Karitiana	18	0.277777778
166096007	166196007	166146007	GALNT3	Karitiana	25	0.16
166126007	166226007	166176007	GALNT3	Karitiana	21	0.238095238
166156007	166256007	166206007	GALNT3	Karitiana	22	0.181818182
166186007	166286007	166236007	GALNT3	Karitiana	16	0.3125
166216007	166316007	166266007	GALNT3	Karitiana	12	0.166666667
166246007	166346007	166296007	GALNT3	Karitiana	7	0.142857143
166276007	166376007	166326007	GALNT3	Karitiana	9	0.111111111
166306007	166406007	166356007	GALNT3	Karitiana	14	0.071428571
166336007	166436007	166386007	GALNT3	Karitiana	14	0.071428571
166366007	166466007	166416007	GALNT3	Karitiana	16	0.0625
166396007	166496007	166446007	GALNT3	Karitiana	13	0
166426007	166526007	166476007	GALNT3	Karitiana	10	0.2
166456007	166556007	166506007	GALNT3	Karitiana	9	0.222222222
166486007	166586007	166536007	GALNT3	Karitiana	7	0.285714286
166516007	166616007	166566007	GALNT3	Karitiana	8	0.125
166546007	166646007	166596007	GALNT3	Karitiana	11	0.090909091
166576007	166676007	166626007	GALNT3	Karitiana	16	0.25
166606007	166706007	166656007	GALNT3	Karitiana	14	0.214285714
166636007	166736007	166686007	GALNT3	Karitiana	14	0.214285714
166666007	166766007	166716007	GALNT3	Karitiana	8	0
88038598	88138598	88088598	GALNT4	Karitiana	9	0
88068598	88168598	88118598	GALNT4	Karitiana	8	0
88098598	88198598	88148598	GALNT4	Karitiana	13	0
88128598	88228598	88178598	GALNT4	Karitiana	15	0
88158598	88258598	88208598	GALNT4	Karitiana	14	0
88188598	88288598	88238598	GALNT4	Karitiana	15	0.066666667
88218598	88318598	88268598	GALNT4	Karitiana	15	0.2
88248598	88348598	88298598	GALNT4	Karitiana	17	0.235294118
88278598	88378598	88328598	GALNT4	Karitiana	14	0.285714286
88308598	88408598	88358598	GALNT4	Karitiana	13	0.153846154
88338598	88438598	88388598	GALNT4	Karitiana	13	0.076923077
88368598	88468598	88418598	GALNT4	Karitiana	14	0.071428571
88398598	88498598	88448598	GALNT4	Karitiana	14	0.071428571
88428598	88528598	88478598	GALNT4	Karitiana	13	0.153846154
88458598	88558598	88508598	GALNT4	Karitiana	9	0.333333333
88488598	88588598	88538598	GALNT4	Karitiana	7	0.285714286
88518598	88618598	88568598	GALNT4	Karitiana	6	0.333333333
88548598	88648598	88598598	GALNT4	Karitiana	5	0.4
88578598	88678598	88628598	GALNT4	Karitiana	4	0.5
88608598	88708598	88658598	GALNT4	Karitiana	6	0.333333333
88638598	88738598	88688598	GALNT4	Karitiana	8	0.5
88668598	88768598	88718598	GALNT4	Karitiana	10	0.5
88698598	88798598	88748598	GALNT4	Karitiana	11	0.363636364
88728598	88828598	88778598	GALNT4	Karitiana	11	0.181818182
88758598	88858598	88808598	GALNT4	Karitiana	11	0.090909091
157432879	157532879	157482879	GALNT5	Karitiana	8	0.625
157462879	157562879	157512879	GALNT5	Karitiana	7	0.571428571
157492879	157592879	157542879	GALNT5	Karitiana	12	0.333333333
157522879	157622879	157572879	GALNT5	Karitiana	12	0.166666667
157552879	157652879	157602879	GALNT5	Karitiana	15	0.266666667
157582879	157682879	157632879	GALNT5	Karitiana	8	0.375
157612879	157712879	157662879	GALNT5	Karitiana	5	0.6
157642879	157742879	157692879	GALNT5	Karitiana	6	0.666666667
157672879	157772879	157722879	GALNT5	Karitiana	9	0.555555556
157702879	157802879	157752879	GALNT5	Karitiana	10	0.5
157732879	157832879	157782879	GALNT5	Karitiana	12	0.416666667
157762879	157862879	157812879	GALNT5	Karitiana	13	0.307692308
157792879	157892879	157842879	GALNT5	Karitiana	13	0.384615385
157822879	157922879	157872879	GALNT5	Karitiana	12	0.416666667
157852879	157952879	157902879	GALNT5	Karitiana	9	0.333333333
157882879	157982879	157932879	GALNT5	Karitiana	6	0.666666667
157912879	158012879	157962879	GALNT5	Karitiana	9	0.666666667
157942879	158042879	157992879	GALNT5	Karitiana	12	0.666666667
157972879	158072879	158022879	GALNT5	Karitiana	17	0.588235294
158002879	158102879	158052879	GALNT5	Karitiana	12	0.583333333
158032879	158132879	158082879	GALNT5	Karitiana	12	0.583333333
158062879	158162879	158112879	GALNT5	Karitiana	10	0.4
158092879	158192879	158142879	GALNT5	Karitiana	10	0.3
158122879	158222879	158172879	GALNT5	Karitiana	9	0.333333333
158152879	158252879	158202879	GALNT5	Karitiana	5	0.4
158182879	158282879	158232879	GALNT5	Karitiana	4	0.75
49641968	49741968	49691968	GALNT6	Karitiana	9	0.111111111
49671968	49771968	49721968	GALNT6	Karitiana	12	0.083333333
49701968	49801968	49751968	GALNT6	Karitiana	16	0.0625
49731968	49831968	49781968	GALNT6	Karitiana	14	0
49761968	49861968	49811968	GALNT6	Karitiana	11	0
49791968	49891968	49841968	GALNT6	Karitiana	9	0
49821968	49921968	49871968	GALNT6	Karitiana	10	0
49851968	49951968	49901968	GALNT6	Karitiana	11	0
49881968	49981968	49931968	GALNT6	Karitiana	8	0
49911968	50011968	49961968	GALNT6	Karitiana	8	0.125
49941968	50041968	49991968	GALNT6	Karitiana	13	0.307692308
49971968	50071968	50021968	GALNT6	Karitiana	24	0.25
50001968	50101968	50051968	GALNT6	Karitiana	24	0.208333333
50031968	50131968	50081968	GALNT6	Karitiana	24	0.208333333
50061968	50161968	50111968	GALNT6	Karitiana	13	0.153846154
50091968	50191968	50141968	GALNT6	Karitiana	10	0.2
50121968	50221968	50171968	GALNT6	Karitiana	10	0.1
50151968	50251968	50201968	GALNT6	Karitiana	10	0.1
50181968	50281968	50231968	GALNT6	Karitiana	10	0.1
50211968	50311968	50261968	GALNT6	Karitiana	9	0
50241968	50341968	50291968	GALNT6	Karitiana	8	0.25
50271968	50371968	50321968	GALNT6	Karitiana	13	0.307692308
50301968	50401968	50351968	GALNT6	Karitiana	13	0.461538462
50331968	50431968	50381968	GALNT6	Karitiana	10	0.5
50361968	50461968	50411968	GALNT6	Karitiana	9	0.444444444
50391968	50491968	50441968	GALNT6	Karitiana	7	0.571428571
172583751	172683751	172633751	GALNT7_17	Karitiana	10	0.4
172613751	172713751	172663751	GALNT7_17	Karitiana	10	0.2
172643751	172743751	172693751	GALNT7_17	Karitiana	14	0.142857143
172673751	172773751	172723751	GALNT7_17	Karitiana	13	0.307692308
172703751	172803751	172753751	GALNT7_17	Karitiana	15	0.266666667
172733751	172833751	172783751	GALNT7_17	Karitiana	7	0.428571429
172763751	172863751	172813751	GALNT7_17	Karitiana	6	0.333333333
172793751	172893751	172843751	GALNT7_17	Karitiana	4	0.75
172823751	172923751	172873751	GALNT7_17	Karitiana	5	1
172853751	172953751	172903751	GALNT7_17	Karitiana	6	1
172883751	172983751	172933751	GALNT7_17	Karitiana	5	1
172913751	173013751	172963751	GALNT7_17	Karitiana	5	0.6
172943751	173043751	172993751	GALNT7_17	Karitiana	10	0.4
172973751	173073751	173023751	GALNT7_17	Karitiana	11	0.272727273
173003751	173103751	173053751	GALNT7_17	Karitiana	10	0.2
173033751	173133751	173083751	GALNT7_17	Karitiana	15	0.066666667
173063751	173163751	173113751	GALNT7_17	Karitiana	15	0.133333333
173093751	173193751	173143751	GALNT7_17	Karitiana	18	0.444444444
173123751	173223751	173173751	GALNT7_17	Karitiana	18	0.611111111
173153751	173253751	173203751	GALNT7_17	Karitiana	16	0.75
173183751	173283751	173233751	GALNT7_17	Karitiana	17	0.588235294
173213751	173313751	173263751	GALNT7_17	Karitiana	14	0.357142857
173243751	173343751	173293751	GALNT7_17	Karitiana	12	0.25
173273751	173373751	173323751	GALNT7_17	Karitiana	7	0
173303751	173403751	173353751	GALNT7_17	Karitiana	8	0
173333751	173433751	173383751	GALNT7_17	Karitiana	12	0.083333333
173363751	173463751	173413751	GALNT7_17	Karitiana	12	0.166666667
173393751	173493751	173443751	GALNT7_17	Karitiana	11	0.181818182
173423751	173523751	173473751	GALNT7_17	Karitiana	9	0.111111111
173453751	173553751	173503751	GALNT7_17	Karitiana	8	0
173483751	173583751	173533751	GALNT7_17	Karitiana	13	0
173513751	173613751	173563751	GALNT7_17	Karitiana	13	0
173543751	173643751	173593751	GALNT7_17	Karitiana	11	0
173573751	173673751	173623751	GALNT7_17	Karitiana	9	0
173603751	173703751	173653751	GALNT7_17	Karitiana	7	0
173633751	173733751	173683751	GALNT7_17	Karitiana	8	0
173663751	173763751	173713751	GALNT7_17	Karitiana	6	0
173693751	173793751	173743751	GALNT7_17	Karitiana	6	0.166666667
173723751	173823751	173773751	GALNT7_17	Karitiana	6	0.333333333
173753751	173853751	173803751	GALNT7_17	Karitiana	7	0.714285714
173783751	173883751	173833751	GALNT7_17	Karitiana	11	0.727272727
173813751	173913751	173863751	GALNT7_17	Karitiana	13	0.769230769
173843751	173943751	173893751	GALNT7_17	Karitiana	14	0.571428571
173873751	173973751	173923751	GALNT7_17	Karitiana	11	0.545454545
173903751	174003751	173953751	GALNT7_17	Karitiana	15	0.4
173933751	174033751	173983751	GALNT7_17	Karitiana	15	0.266666667
173963751	174063751	174013751	GALNT7_17	Karitiana	15	0.266666667
173993751	174093751	174043751	GALNT7_17	Karitiana	11	0.181818182
174023751	174123751	174073751	GALNT7_17	Karitiana	10	0.1
174053751	174153751	174103751	GALNT7_17	Karitiana	8	0.125
174083751	174183751	174133751	GALNT7_17	Karitiana	13	0.153846154
174113751	174213751	174163751	GALNT7_17	Karitiana	10	0.1
174143751	174243751	174193751	GALNT7_17	Karitiana	10	0.2
174173751	174273751	174223751	GALNT7_17	Karitiana	9	0.444444444
174203751	174303751	174253751	GALNT7_17	Karitiana	6	0.5
174233751	174333751	174283751	GALNT7_17	Karitiana	9	0.222222222
174263751	174363751	174313751	GALNT7_17	Karitiana	13	0.076923077
174293751	174393751	174343751	GALNT7_17	Karitiana	20	0
174323751	174423751	174373751	GALNT7_17	Karitiana	15	0.066666667
174353751	174453751	174403751	GALNT7_17	Karitiana	11	0.272727273
174383751	174483751	174433751	GALNT7_17	Karitiana	7	0.714285714
174413751	174513751	174463751	GALNT7_17	Karitiana	8	0.75
174443751	174543751	174493751	GALNT7_17	Karitiana	7	0.714285714
174473751	174573751	174523751	GALNT7_17	Karitiana	5	0.6
174503751	174603751	174553751	GALNT7_17	Karitiana	4	0.75
174533751	174633751	174583751	GALNT7_17	Karitiana	5	0.2
174563751	174663751	174613751	GALNT7_17	Karitiana	10	0.4
174593751	174693751	174643751	GALNT7_17	Karitiana	16	0.5625
174623751	174723751	174673751	GALNT7_17	Karitiana	18	0.722222222
174653751	174753751	174703751	GALNT7_17	Karitiana	20	0.65
174683751	174783751	174733751	GALNT7_17	Karitiana	18	0.611111111
174713751	174813751	174763751	GALNT7_17	Karitiana	10	0.5
174743751	174843751	174793751	GALNT7_17	Karitiana	15	0.466666667
174773751	174873751	174823751	GALNT7_17	Karitiana	16	0.625
174803751	174903751	174853751	GALNT7_17	Karitiana	16	0.5625
4303650	4403650	4353650	GALNT8	Karitiana	34	0.058823529
4333650	4433650	4383650	GALNT8	Karitiana	34	0.058823529
4363650	4463650	4413650	GALNT8	Karitiana	30	0.166666667
4393650	4493650	4443650	GALNT8	Karitiana	17	0.235294118
4423650	4523650	4473650	GALNT8	Karitiana	12	0.5
4453650	4553650	4503650	GALNT8	Karitiana	11	0.818181818
4483650	4583650	4533650	GALNT8	Karitiana	14	0.714285714
4513650	4613650	4563650	GALNT8	Karitiana	17	0.588235294
4543650	4643650	4593650	GALNT8	Karitiana	23	0.52173913
4573650	4673650	4623650	GALNT8	Karitiana	18	0.444444444
4603650	4703650	4653650	GALNT8	Karitiana	17	0.352941176
4633650	4733650	4683650	GALNT8	Karitiana	16	0.25
4663650	4763650	4713650	GALNT8	Karitiana	17	0.117647059
4693650	4793650	4743650	GALNT8	Karitiana	21	0.142857143
4723650	4823650	4773650	GALNT8	Karitiana	33	0.303030303
4753650	4853650	4803650	GALNT8	Karitiana	37	0.27027027
4783650	4883650	4833650	GALNT8	Karitiana	35	0.285714286
4813650	4913650	4863650	GALNT8	Karitiana	27	0.222222222
4843650	4943650	4893650	GALNT8	Karitiana	22	0.363636364
4873650	4973650	4923650	GALNT8	Karitiana	27	0.296296296
4903650	5003650	4953650	GALNT8	Karitiana	27	0.222222222
4933650	5033650	4983650	GALNT8	Karitiana	44	0.159090909
4963650	5063650	5013650	GALNT8	Karitiana	45	0.133333333
4993650	5093650	5043650	GALNT8	Karitiana	44	0.136363636
5023650	5123650	5073650	GALNT8	Karitiana	35	0.142857143
5053650	5153650	5103650	GALNT8	Karitiana	31	0.096774194
130855942	130955942	130905942	GALNT9	Karitiana	9	0.333333333
130885942	130985942	130935942	GALNT9	Karitiana	8	0.25
130915942	131015942	130965942	GALNT9	Karitiana	5	0.4
130945942	131045942	130995942	GALNT9	Karitiana	5	0.2
130975942	131075942	131025942	GALNT9	Karitiana	4	0.5
131005942	131105942	131055942	GALNT9	Karitiana	2	0.5
131035942	131135942	131085942	GALNT9	Karitiana	4	0.75
131065942	131165942	131115942	GALNT9	Karitiana	3	1
131095942	131195942	131145942	GALNT9	Karitiana	7	0.571428571
131125942	131225942	131175942	GALNT9	Karitiana	9	0.333333333
131155942	131255942	131205942	GALNT9	Karitiana	21	0.285714286
131185942	131285942	131235942	GALNT9	Karitiana	24	0.166666667
131215942	131315942	131265942	GALNT9	Karitiana	19	0.157894737
131245942	131345942	131295942	GALNT9	Karitiana	14	0.142857143
131275942	131375942	131325942	GALNT9	Karitiana	0	NA
131305942	131405942	131355942	GALNT9	Karitiana	0	NA
131335942	131435942	131385942	GALNT9	Karitiana	0	NA
131365942	131465942	131415942	GALNT9	Karitiana	0	NA
131395942	131495942	131445942	GALNT9	Karitiana	0	NA
131425942	131525942	131475942	GALNT9	Karitiana	1	0
131455942	131555942	131505942	GALNT9	Karitiana	9	0
131485942	131585942	131535942	GALNT9	Karitiana	14	0
131515942	131615942	131565942	GALNT9	Karitiana	14	0
131545942	131645942	131595942	GALNT9	Karitiana	8	0.125
131575942	131675942	131625942	GALNT9	Karitiana	4	0.75
131605942	131705942	131655942	GALNT9	Karitiana	6	0.666666667
131635942	131735942	131685942	GALNT9	Karitiana	9	0.555555556
131665942	131765942	131715942	GALNT9	Karitiana	9	0.444444444
131695942	131795942	131745942	GALNT9	Karitiana	8	0.5
68397775	68497775	68447775	GALNTL1	Karitiana	32	0.1875
68427775	68527775	68477775	GALNTL1	Karitiana	28	0.107142857
68457775	68557775	68507775	GALNTL1	Karitiana	26	0.192307692
68487775	68587775	68537775	GALNTL1	Karitiana	19	0.210526316
68517775	68617775	68567775	GALNTL1	Karitiana	12	0.25
68547775	68647775	68597775	GALNTL1	Karitiana	8	0.25
68577775	68677775	68627775	GALNTL1	Karitiana	5	0.4
68607775	68707775	68657775	GALNTL1	Karitiana	2	1
68637775	68737775	68687775	GALNTL1	Karitiana	3	0.666666667
68667775	68767775	68717775	GALNTL1	Karitiana	2	0.5
68697775	68797775	68747775	GALNTL1	Karitiana	6	0.666666667
68727775	68827775	68777775	GALNTL1	Karitiana	13	0.692307692
68757775	68857775	68807775	GALNTL1	Karitiana	19	0.684210526
68787775	68887775	68837775	GALNTL1	Karitiana	21	0.523809524
68817775	68917775	68867775	GALNTL1	Karitiana	19	0.526315789
68847775	68947775	68897775	GALNTL1	Karitiana	16	0.3125
68877775	68977775	68927775	GALNTL1	Karitiana	11	0.181818182
68907775	69007775	68957775	GALNTL1	Karitiana	7	0.142857143
68937775	69037775	68987775	GALNTL1	Karitiana	11	0.454545455
68967775	69067775	69017775	GALNTL1	Karitiana	11	0.636363636
68997775	69097775	69047775	GALNTL1	Karitiana	11	0.636363636
69027775	69127775	69077775	GALNTL1	Karitiana	10	0.7
69057775	69157775	69107775	GALNTL1	Karitiana	3	1
69087775	69187775	69137775	GALNTL1	Karitiana	6	1
69117775	69217775	69167775	GALNTL1	Karitiana	6	1
69147775	69247775	69197775	GALNTL1	Karitiana	7	0.857142857
69177775	69277775	69227775	GALNTL1	Karitiana	5	0.8
77873569	77973569	77923569	GCNT1	Karitiana	35	0.142857143
77903569	78003569	77953569	GCNT1	Karitiana	36	0.25
77933569	78033569	77983569	GCNT1	Karitiana	23	0.434782609
77963569	78063569	78013569	GCNT1	Karitiana	24	0.458333333
77993569	78093569	78043569	GCNT1	Karitiana	22	0.590909091
78023569	78123569	78073569	GCNT1	Karitiana	28	0.678571429
78053569	78153569	78103569	GCNT1	Karitiana	32	0.75
78083569	78183569	78133569	GCNT1	Karitiana	28	0.678571429
78113569	78213569	78163569	GCNT1	Karitiana	19	0.473684211
78143569	78243569	78193569	GCNT1	Karitiana	18	0.333333333
78173569	78273569	78223569	GCNT1	Karitiana	14	0.071428571
78203569	78303569	78253569	GCNT1	Karitiana	13	0.076923077
78233569	78333569	78283569	GCNT1	Karitiana	17	0.058823529
78263569	78363569	78313569	GCNT1	Karitiana	18	0.055555556
78293569	78393569	78343569	GCNT1	Karitiana	25	0.08
78323569	78423569	78373569	GCNT1	Karitiana	25	0.2
78353569	78453569	78403569	GCNT1	Karitiana	24	0.208333333
78383569	78483569	78433569	GCNT1	Karitiana	24	0.208333333
78413569	78513569	78463569	GCNT1	Karitiana	26	0.115384615
78443569	78543569	78493569	GCNT1	Karitiana	23	0.043478261
78473569	78573569	78523569	GCNT1	Karitiana	21	0.047619048
78503569	78603569	78553569	GCNT1	Karitiana	24	0
78533569	78633569	78583569	GCNT1	Karitiana	20	0
78563569	78663569	78613569	GCNT1	Karitiana	29	0.103448276
78593569	78693569	78643569	GCNT1	Karitiana	25	0.24
78623569	78723569	78673569	GCNT1	Karitiana	27	0.259259259
10266934	10366934	10316934	GCNT2	Karitiana	40	0.1
10296934	10396934	10346934	GCNT2	Karitiana	36	0.111111111
10326934	10426934	10376934	GCNT2	Karitiana	36	0.138888889
10356934	10456934	10406934	GCNT2	Karitiana	33	0.181818182
10386934	10486934	10436934	GCNT2	Karitiana	30	0.166666667
10416934	10516934	10466934	GCNT2	Karitiana	26	0.230769231
10446934	10546934	10496934	GCNT2	Karitiana	21	0.095238095
10476934	10576934	10526934	GCNT2	Karitiana	25	0.16
10506934	10606934	10556934	GCNT2	Karitiana	28	0.357142857
10536934	10636934	10586934	GCNT2	Karitiana	36	0.388888889
10566934	10666934	10616934	GCNT2	Karitiana	33	0.424242424
10596934	10696934	10646934	GCNT2	Karitiana	25	0.32
10626934	10726934	10676934	GCNT2	Karitiana	24	0.208333333
10656934	10756934	10706934	GCNT2	Karitiana	25	0.32
10686934	10786934	10736934	GCNT2	Karitiana	18	0.444444444
10716934	10816934	10766934	GCNT2	Karitiana	12	0.583333333
10746934	10846934	10796934	GCNT2	Karitiana	7	0.571428571
10776934	10876934	10826934	GCNT2	Karitiana	8	0.125
10806934	10906934	10856934	GCNT2	Karitiana	11	0.181818182
10836934	10936934	10886934	GCNT2	Karitiana	14	0.142857143
10866934	10966934	10916934	GCNT2	Karitiana	13	0.153846154
10896934	10996934	10946934	GCNT2	Karitiana	14	0.214285714
10926934	11026934	10976934	GCNT2	Karitiana	18	0.388888889
10956934	11056934	11006934	GCNT2	Karitiana	17	0.352941176
10986934	11086934	11036934	GCNT2	Karitiana	21	0.285714286
11016934	11116934	11066934	GCNT2	Karitiana	13	0.230769231
11046934	11146934	11096934	GCNT2	Karitiana	9	0.111111111
57294828	57394828	57344828	GCNT3	Karitiana	32	0.34375
57324828	57424828	57374828	GCNT3	Karitiana	31	0.322580645
57354828	57454828	57404828	GCNT3	Karitiana	27	0.259259259
57384828	57484828	57434828	GCNT3	Karitiana	29	0.206896552
57414828	57514828	57464828	GCNT3	Karitiana	23	0.217391304
57444828	57544828	57494828	GCNT3	Karitiana	21	0.333333333
57474828	57574828	57524828	GCNT3	Karitiana	18	0.444444444
57504828	57604828	57554828	GCNT3	Karitiana	7	0.714285714
57534828	57634828	57584828	GCNT3	Karitiana	8	0.5
57564828	57664828	57614828	GCNT3	Karitiana	13	0.230769231
57594828	57694828	57644828	GCNT3	Karitiana	26	0.076923077
57624828	57724828	57674828	GCNT3	Karitiana	26	0.115384615
57654828	57754828	57704828	GCNT3	Karitiana	27	0.185185185
57684828	57784828	57734828	GCNT3	Karitiana	15	0.333333333
57714828	57814828	57764828	GCNT3	Karitiana	18	0.277777778
57744828	57844828	57794828	GCNT3	Karitiana	14	0.357142857
57774828	57874828	57824828	GCNT3	Karitiana	15	0.466666667
57804828	57904828	57854828	GCNT3	Karitiana	14	0.5
57834828	57934828	57884828	GCNT3	Karitiana	18	0.666666667
57864828	57964828	57914828	GCNT3	Karitiana	16	0.6875
57894828	57994828	57944828	GCNT3	Karitiana	18	0.722222222
57924828	58024828	57974828	GCNT3	Karitiana	14	0.857142857
57954828	58054828	58004828	GCNT3	Karitiana	16	0.5625
57984828	58084828	58034828	GCNT3	Karitiana	20	0.5
58014828	58114828	58064828	GCNT3	Karitiana	21	0.476190476
73959815	74059815	74009815	GCNT4	Karitiana	31	0.290322581
73989815	74089815	74039815	GCNT4	Karitiana	21	0.19047619
74019815	74119815	74069815	GCNT4	Karitiana	13	0.153846154
74049815	74149815	74099815	GCNT4	Karitiana	5	0
74079815	74179815	74129815	GCNT4	Karitiana	8	0
74109815	74209815	74159815	GCNT4	Karitiana	7	0
