window.start	window.end	window.center	Gene	Population	nsnps.maf	maf,upper
43935707	44035707	43985707	SIAT6	Maya	13	0,538
77067338	77167338	77117338	SIAT7C_E	Maya	14	0,500
77097338	77197338	77147338	SIAT7C_E	Maya	14	0,571
77127338	77227338	77177338	SIAT7C_E	Maya	12	0,583
22517968	22617968	22567968	SIAT8A	Maya	6	0,500
53042681	53142681	53092681	SIAT8C	Maya	12	0,500
99980916	100080916	100030916	SIAT8D	Maya	14	0,643
100010916	100110916	100060916	SIAT8D	Maya	15	0,600
100040916	100140916	100090916	SIAT8D	Maya	17	0,529
42174475	42274475	42224475	SIAT8E	Maya	21	0,571
42204475	42304475	42254475	SIAT8E	Maya	19	0,737
42234475	42334475	42284475	SIAT8E	Maya	20	0,600
17604449	17704449	17654449	SIAT8F	Maya	25	0,560
17634449	17734449	17684449	SIAT8F	Maya	23	0,565
86212499	86312499	86262499	SIAT9	Maya	20	0,450
86242499	86342499	86292499	SIAT9	Maya	20	0,500
86272499	86372499	86322499	SIAT9	Maya	20	0,500
70467650	70567650	70517650	WBSCR17	Maya	21	0,476
167982253	168082253	168032253	B3GALT1	Mbuti.Pygmies	9	0,444
191592115	191692115	191642115	B3GALT2	Mbuti.Pygmies	6	0,667
121251370	121351370	121301370	B3GNT4	Mbuti.Pygmies	2	1,000
121281370	121381370	121331370	B3GNT4	Mbuti.Pygmies	5	0,600
121311370	121411370	121361370	B3GNT4	Mbuti.Pygmies	4	0,500
121341370	121441370	121391370	B3GNT4	Mbuti.Pygmies	4	0,500
121491370	121591370	121541370	B3GNT4	Mbuti.Pygmies	6	0,500
6926187	7026187	6976187	C1GALT1	Mbuti.Pygmies	5	0,600
33669383	33769383	33719383	FUT10	Mbuti.Pygmies	8	0,500
33699383	33799383	33749383	FUT10	Mbuti.Pygmies	6	0,667
33729383	33829383	33779383	FUT10	Mbuti.Pygmies	5	0,800
75255452	75355452	75305452	FUT11	Mbuti.Pygmies	10	0,500
75285452	75385452	75335452	FUT11	Mbuti.Pygmies	13	0,462
45319454	45419454	45369454	FUT13	Mbuti.Pygmies	17	0,471
45349454	45449454	45399454	FUT13	Mbuti.Pygmies	17	0,471
138774524	138874524	138824524	FUT7	Mbuti.Pygmies	16	0,500
138804524	138904524	138854524	FUT7	Mbuti.Pygmies	10	0,500
138834524	138934524	138884524	FUT7	Mbuti.Pygmies	6	0,500
139104524	139204524	139154524	FUT7	Mbuti.Pygmies	4	0,500
31720883	31820883	31770883	GALNT1	Mbuti.Pygmies	8	0,625
31750883	31850883	31800883	GALNT1	Mbuti.Pygmies	6	0,500
155239031	155339031	155289031	GALNT13	Mbuti.Pygmies	22	0,455
31526900	31626900	31576900	GALNT14	Mbuti.Pygmies	6	0,500
158002879	158102879	158052879	GALNT5	Mbuti.Pygmies	18	0,444
70946969	71046969	70996969	OGT	Mbuti.Pygmies	6	0,500
100175776	100275776	100225776	SIAT10	Mbuti.Pygmies	9	0,444
68621490	68721490	68671490	SIAT4B	Mbuti.Pygmies	2	0,500
68651490	68751490	68701490	SIAT4B	Mbuti.Pygmies	1	1,000
68681490	68781490	68731490	SIAT4B	Mbuti.Pygmies	1	1,000
68921490	69021490	68971490	SIAT4B	Mbuti.Pygmies	2	0,500
68951490	69051490	69001490	SIAT4B	Mbuti.Pygmies	2	0,500
68981490	69081490	69031490	SIAT4B	Mbuti.Pygmies	3	0,667
72244592	72344592	72294592	SIAT7A_B	Mbuti.Pygmies	15	0,600
72274592	72374592	72324592	SIAT7A_B	Mbuti.Pygmies	15	0,467
72304592	72404592	72354592	SIAT7A_B	Mbuti.Pygmies	27	0,481
85942499	86042499	85992499	SIAT9	Mbuti.Pygmies	18	0,444
86002499	86102499	86052499	SIAT9	Mbuti.Pygmies	11	0,455
86032499	86132499	86082499	SIAT9	Mbuti.Pygmies	6	0,667
168042253	168142253	168092253	B3GALT1	Mozabite	17	0,529
191742115	191842115	191792115	B3GALT2	Mozabite	12	0,500
120951370	121051370	121001370	B3GNT4	Mozabite	6	0,500
121371370	121471370	121421370	B3GNT4	Mozabite	3	0,667
121431370	121531370	121481370	B3GNT4	Mozabite	6	0,500
33159383	33259383	33209383	FUT10	Mozabite	18	0,500
33459383	33559383	33509383	FUT10	Mozabite	15	0,533
33489383	33589383	33539383	FUT10	Mozabite	16	0,500
29982171	30082171	30032171	FUT12	Mozabite	15	0,533
53881528	53981528	53931528	FUT1_2	Mozabite	26	0,462
93573691	93673691	93623691	FUT4	Mozabite	13	0,538
93603691	93703691	93653691	FUT4	Mozabite	21	0,476
93633691	93733691	93683691	FUT4	Mozabite	24	0,458
96263842	96363842	96313842	FUT9	Mozabite	11	0,455
96293842	96393842	96343842	FUT9	Mozabite	13	0,538
31510883	31610883	31560883	GALNT1	Mozabite	19	0,474
31540883	31640883	31590883	GALNT1	Mozabite	18	0,444
31870883	31970883	31920883	GALNT1	Mozabite	9	0,667
174563751	174663751	174613751	GALNT7_17	Mozabite	18	0,444
131455942	131555942	131505942	GALNT9	Mozabite	13	0,462
74049815	74149815	74099815	GCNT4	Mozabite	9	0,444
99875776	99975776	99925776	SIAT10	Mozabite	13	0,538
69071490	69171490	69121490	SIAT4B	Mozabite	10	0,500
69101490	69201490	69151490	SIAT4B	Mozabite	12	0,500
69191490	69291490	69241490	SIAT4B	Mozabite	19	0,474
99980916	100080916	100030916	SIAT8D	Mozabite	17	0,529
100010916	100110916	100060916	SIAT8D	Mozabite	17	0,529
100040916	100140916	100090916	SIAT8D	Mozabite	20	0,500
100100916	100200916	100150916	SIAT8D	Mozabite	21	0,524
100160916	100260916	100210916	SIAT8D	Mozabite	18	0,444
100220916	100320916	100270916	SIAT8D	Mozabite	18	0,444
42714475	42814475	42764475	SIAT8E	Mozabite	7	0,571
42744475	42844475	42794475	SIAT8E	Mozabite	13	0,615
42774475	42874475	42824475	SIAT8E	Mozabite	15	0,533
39518604	39618604	39568604	B3GALT5	NAN.Melanesian	6	0,667
39548604	39648604	39598604	B3GALT5	NAN.Melanesian	13	0,615
39578604	39678604	39628604	B3GALT5	NAN.Melanesian	12	0,583
40028604	40128604	40078604	B3GALT5	NAN.Melanesian	25	0,600
40058604	40158604	40108604	B3GALT5	NAN.Melanesian	26	0,577
40088604	40188604	40138604	B3GALT5	NAN.Melanesian	27	0,519
40118604	40218604	40168604	B3GALT5	NAN.Melanesian	38	0,500
40148604	40248604	40198604	B3GALT5	NAN.Melanesian	40	0,475
65471040	65571040	65521040	B3GNT1	NAN.Melanesian	10	0,700
65501040	65601040	65551040	B3GNT1	NAN.Melanesian	9	1,000
65531040	65631040	65581040	B3GNT1	NAN.Melanesian	8	1,000
65561040	65661040	65611040	B3GNT1	NAN.Melanesian	7	1,000
65591040	65691040	65641040	B3GNT1	NAN.Melanesian	7	1,000
65621040	65721040	65671040	B3GNT1	NAN.Melanesian	6	0,833
65651040	65751040	65701040	B3GNT1	NAN.Melanesian	5	0,600
66161040	66261040	66211040	B3GNT1	NAN.Melanesian	2	0,500
184482970	184582970	184532970	B3GNT5	NAN.Melanesian	24	0,625
184512970	184612970	184562970	B3GNT5	NAN.Melanesian	20	0,650
184542970	184642970	184592970	B3GNT5	NAN.Melanesian	17	0,529
184782970	184882970	184832970	B3GNT5	NAN.Melanesian	17	0,471
76624680	76724680	76674680	B3GNT6	NAN.Melanesian	9	0,444
76684680	76784680	76734680	B3GNT6	NAN.Melanesian	8	0,500
76744680	76844680	76794680	B3GNT6	NAN.Melanesian	6	0,667
32857013	32957013	32907013	B4GALT1	NAN.Melanesian	20	0,450
159641585	159741585	159691585	B4GALT3	NAN.Melanesian	5	0,800
159671585	159771585	159721585	B4GALT3	NAN.Melanesian	10	0,700
159701585	159801585	159751585	B4GALT3	NAN.Melanesian	13	0,538
119247737	119347737	119297737	C1GALT1C1	NAN.Melanesian	12	0,583
119427737	119527737	119477737	C1GALT1C1	NAN.Melanesian	10	0,500
33279383	33379383	33329383	FUT10	NAN.Melanesian	11	0,636
33309383	33409383	33359383	FUT10	NAN.Melanesian	12	0,750
33339383	33439383	33389383	FUT10	NAN.Melanesian	12	0,583
33489383	33589383	33539383	FUT10	NAN.Melanesian	14	0,500
33519383	33619383	33569383	FUT10	NAN.Melanesian	13	0,462
29892171	29992171	29942171	FUT12	NAN.Melanesian	18	0,444
54091528	54191528	54141528	FUT1_2	NAN.Melanesian	15	0,533
54121528	54221528	54171528	FUT1_2	NAN.Melanesian	16	0,500
54241528	54341528	54291528	FUT1_2	NAN.Melanesian	21	0,524
54271528	54371528	54321528	FUT1_2	NAN.Melanesian	18	0,667
45229454	45329454	45279454	FUT13	NAN.Melanesian	9	0,556
45259454	45359454	45309454	FUT13	NAN.Melanesian	9	0,444
93603691	93703691	93653691	FUT4	NAN.Melanesian	17	0,471
93633691	93733691	93683691	FUT4	NAN.Melanesian	15	0,467
93663691	93763691	93713691	FUT4	NAN.Melanesian	13	0,462
93993691	94093691	94043691	FUT4	NAN.Melanesian	31	0,452
94023691	94123691	94073691	FUT4	NAN.Melanesian	30	0,533
138714524	138814524	138764524	FUT7	NAN.Melanesian	18	0,444
138744524	138844524	138794524	FUT7	NAN.Melanesian	13	0,615
138774524	138874524	138824524	FUT7	NAN.Melanesian	8	0,875
138804524	138904524	138854524	FUT7	NAN.Melanesian	3	1,000
64938701	65038701	64988701	FUT8	NAN.Melanesian	10	0,500
96953842	97053842	97003842	FUT9	NAN.Melanesian	13	0,538
97073842	97173842	97123842	FUT9	NAN.Melanesian	2	0,500
100332055	100432055	100382055	GALNT12	NAN.Melanesian	35	0,457
154219031	154319031	154269031	GALNT13	NAN.Melanesian	20	0,600
154249031	154349031	154299031	GALNT13	NAN.Melanesian	16	0,750
154279031	154379031	154329031	GALNT13	NAN.Melanesian	15	0,867
154309031	154409031	154359031	GALNT13	NAN.Melanesian	14	0,857
154339031	154439031	154389031	GALNT13	NAN.Melanesian	14	0,857
154369031	154469031	154419031	GALNT13	NAN.Melanesian	22	0,682
154399031	154499031	154449031	GALNT13	NAN.Melanesian	17	0,647
154429031	154529031	154479031	GALNT13	NAN.Melanesian	19	0,579
154459031	154559031	154509031	GALNT13	NAN.Melanesian	13	0,615
154489031	154589031	154539031	GALNT13	NAN.Melanesian	11	0,636
154519031	154619031	154569031	GALNT13	NAN.Melanesian	10	0,800
154549031	154649031	154599031	GALNT13	NAN.Melanesian	8	0,625
154879031	154979031	154929031	GALNT13	NAN.Melanesian	30	0,500
154909031	155009031	154959031	GALNT13	NAN.Melanesian	26	0,538
155209031	155309031	155259031	GALNT13	NAN.Melanesian	20	0,450
155239031	155339031	155289031	GALNT13	NAN.Melanesian	30	0,567
155269031	155369031	155319031	GALNT13	NAN.Melanesian	29	0,552
155299031	155399031	155349031	GALNT13	NAN.Melanesian	32	0,531
30596900	30696900	30646900	GALNT14	NAN.Melanesian	7	1,000
30626900	30726900	30676900	GALNT14	NAN.Melanesian	9	1,000
30656900	30756900	30706900	GALNT14	NAN.Melanesian	16	0,625
31436900	31536900	31486900	GALNT14	NAN.Melanesian	17	0,471
31466900	31566900	31516900	GALNT14	NAN.Melanesian	11	0,545
31496900	31596900	31546900	GALNT14	NAN.Melanesian	7	0,571
31526900	31626900	31576900	GALNT14	NAN.Melanesian	6	0,500
166246007	166346007	166296007	GALNT3	NAN.Melanesian	6	0,500
157612879	157712879	157662879	GALNT5	NAN.Melanesian	6	0,500
157672879	157772879	157722879	GALNT5	NAN.Melanesian	9	0,444
173453751	173553751	173503751	GALNT7_17	NAN.Melanesian	8	0,625
173483751	173583751	173533751	GALNT7_17	NAN.Melanesian	8	0,750
173513751	173613751	173563751	GALNT7_17	NAN.Melanesian	9	0,556
173693751	173793751	173743751	GALNT7_17	NAN.Melanesian	12	0,583
173723751	173823751	173773751	GALNT7_17	NAN.Melanesian	11	0,818
173753751	173853751	173803751	GALNT7_17	NAN.Melanesian	11	0,818
173783751	173883751	173833751	GALNT7_17	NAN.Melanesian	13	0,538
173813751	173913751	173863751	GALNT7_17	NAN.Melanesian	14	0,500
173843751	173943751	173893751	GALNT7_17	NAN.Melanesian	17	0,647
173873751	173973751	173923751	GALNT7_17	NAN.Melanesian	13	0,692
173903751	174003751	173953751	GALNT7_17	NAN.Melanesian	16	0,500
174233751	174333751	174283751	GALNT7_17	NAN.Melanesian	12	0,500
174263751	174363751	174313751	GALNT7_17	NAN.Melanesian	12	0,500
174293751	174393751	174343751	GALNT7_17	NAN.Melanesian	18	0,500
77933569	78033569	77983569	GCNT1	NAN.Melanesian	29	0,586
70376969	70476969	70426969	OGT	NAN.Melanesian	1	1,000
70406969	70506969	70456969	OGT	NAN.Melanesian	1	1,000
70436969	70536969	70486969	OGT	NAN.Melanesian	1	1,000
70856969	70956969	70906969	OGT	NAN.Melanesian	1	1,000
70886969	70986969	70936969	OGT	NAN.Melanesian	1	1,000
70916969	71016969	70966969	OGT	NAN.Melanesian	3	0,667
187945465	188045465	187995465	SIAT1	NAN.Melanesian	18	0,667
187975465	188075465	188025465	SIAT1	NAN.Melanesian	18	0,611
188005465	188105465	188055465	SIAT1	NAN.Melanesian	17	0,471
99545776	99645776	99595776	SIAT10	NAN.Melanesian	15	0,667
99575776	99675776	99625776	SIAT10	NAN.Melanesian	16	0,813
99605776	99705776	99655776	SIAT10	NAN.Melanesian	14	0,786
99635776	99735776	99685776	SIAT10	NAN.Melanesian	21	0,476
68771490	68871490	68821490	SIAT4B	NAN.Melanesian	2	0,500
68801490	68901490	68851490	SIAT4B	NAN.Melanesian	2	0,500
69041490	69141490	69091490	SIAT4B	NAN.Melanesian	5	0,600
69071490	69171490	69121490	SIAT4B	NAN.Melanesian	9	0,667
69101490	69201490	69151490	SIAT4B	NAN.Melanesian	9	0,667
69131490	69231490	69181490	SIAT4B	NAN.Melanesian	11	0,455
44115707	44215707	44165707	SIAT6	NAN.Melanesian	8	0,500
44145707	44245707	44195707	SIAT6	NAN.Melanesian	12	0,500
44385707	44485707	44435707	SIAT6	NAN.Melanesian	6	0,500
44415707	44515707	44465707	SIAT6	NAN.Melanesian	8	0,500
44445707	44545707	44495707	SIAT6	NAN.Melanesian	8	0,500
44475707	44575707	44525707	SIAT6	NAN.Melanesian	6	0,667
71974592	72074592	72024592	SIAT7A_B	NAN.Melanesian	7	0,571
76407338	76507338	76457338	SIAT7C_E	NAN.Melanesian	20	0,550
76647338	76747338	76697338	SIAT7C_E	NAN.Melanesian	14	0,571
76677338	76777338	76727338	SIAT7C_E	NAN.Melanesian	20	0,450
77097338	77197338	77147338	SIAT7C_E	NAN.Melanesian	12	0,500
77127338	77227338	77177338	SIAT7C_E	NAN.Melanesian	10	0,600
77157338	77257338	77207338	SIAT7C_E	NAN.Melanesian	13	0,462
77247338	77347338	77297338	SIAT7C_E	NAN.Melanesian	15	0,533
77277338	77377338	77327338	SIAT7C_E	NAN.Melanesian	13	0,692
77307338	77407338	77357338	SIAT7C_E	NAN.Melanesian	14	0,714
77337338	77437338	77387338	SIAT7C_E	NAN.Melanesian	7	0,714
129801436	129901436	129851436	SIAT7D_F	NAN.Melanesian	18	0,556
129831436	129931436	129881436	SIAT7D_F	NAN.Melanesian	13	0,846
129861436	129961436	129911436	SIAT7D_F	NAN.Melanesian	14	0,643
22307968	22407968	22357968	SIAT8A	NAN.Melanesian	19	0,474
22367968	22467968	22417968	SIAT8A	NAN.Melanesian	7	0,571
22397968	22497968	22447968	SIAT8A	NAN.Melanesian	4	0,750
22487968	22587968	22537968	SIAT8A	NAN.Melanesian	6	0,500
22517968	22617968	22567968	SIAT8A	NAN.Melanesian	9	0,444
22547968	22647968	22597968	SIAT8A	NAN.Melanesian	8	0,625
22577968	22677968	22627968	SIAT8A	NAN.Melanesian	6	0,500
22607968	22707968	22657968	SIAT8A	NAN.Melanesian	4	0,500
53342681	53442681	53392681	SIAT8C	NAN.Melanesian	24	0,458
53372681	53472681	53422681	SIAT8C	NAN.Melanesian	19	0,526
42174475	42274475	42224475	SIAT8E	NAN.Melanesian	24	0,500
42204475	42304475	42254475	SIAT8E	NAN.Melanesian	22	0,545
42234475	42334475	42284475	SIAT8E	NAN.Melanesian	17	0,588
17094449	17194449	17144449	SIAT8F	NAN.Melanesian	27	0,444
17424449	17524449	17474449	SIAT8F	NAN.Melanesian	24	0,458
17454449	17554449	17504449	SIAT8F	NAN.Melanesian	16	0,563
17844449	17944449	17894449	SIAT8F	NAN.Melanesian	2	1,000
85642499	85742499	85692499	SIAT9	NAN.Melanesian	11	0,455
85672499	85772499	85722499	SIAT9	NAN.Melanesian	14	0,714
86062499	86162499	86112499	SIAT9	NAN.Melanesian	9	0,444
86092499	86192499	86142499	SIAT9	NAN.Melanesian	13	0,615
86122499	86222499	86172499	SIAT9	NAN.Melanesian	18	0,611
86152499	86252499	86202499	SIAT9	NAN.Melanesian	19	0,526
70407650	70507650	70457650	WBSCR17	NAN.Melanesian	17	0,529
70617650	70717650	70667650	WBSCR17	NAN.Melanesian	11	0,545
70647650	70747650	70697650	WBSCR17	NAN.Melanesian	11	0,455
70677650	70777650	70727650	WBSCR17	NAN.Melanesian	16	0,500
70767650	70867650	70817650	WBSCR17	NAN.Melanesian	10	0,500
168432253	168532253	168482253	B3GALT1	North.East.China	18	0,500
168462253	168562253	168512253	B3GALT1	North.East.China	15	0,533
191112115	191212115	191162115	B3GALT2	North.East.China	10	0,500
191142115	191242115	191192115	B3GALT2	North.East.China	7	0,714
191202115	191302115	191252115	B3GALT2	North.East.China	3	1,000
191232115	191332115	191282115	B3GALT2	North.East.China	3	1,000
191262115	191362115	191312115	B3GALT2	North.East.China	3	1,000
191292115	191392115	191342115	B3GALT2	North.East.China	2	1,000
191322115	191422115	191372115	B3GALT2	North.East.China	4	1,000
191352115	191452115	191402115	B3GALT2	North.East.China	5	0,800
191382115	191482115	191432115	B3GALT2	North.East.China	6	0,833
191412115	191512115	191462115	B3GALT2	North.East.China	3	0,667
191442115	191542115	191492115	B3GALT2	North.East.China	2	1,000
191472115	191572115	191522115	B3GALT2	North.East.China	5	1,000
191502115	191602115	191552115	B3GALT2	North.East.China	6	1,000
191532115	191632115	191582115	B3GALT2	North.East.China	6	1,000
191562115	191662115	191612115	B3GALT2	North.East.China	7	0,857
191592115	191692115	191642115	B3GALT2	North.East.China	7	0,714
66041040	66141040	66091040	B3GNT1	North.East.China	13	0,462
66071040	66171040	66121040	B3GNT1	North.East.China	11	0,545
121371370	121471370	121421370	B3GNT4	North.East.China	3	0,667
121401370	121501370	121451370	B3GNT4	North.East.China	4	0,500
121431370	121531370	121481370	B3GNT4	North.East.China	5	0,600
121491370	121591370	121541370	B3GNT4	North.East.China	9	0,667
121521370	121621370	121571370	B3GNT4	North.East.China	9	0,556
121551370	121651370	121601370	B3GNT4	North.East.China	9	0,444
184182970	184282970	184232970	B3GNT5	North.East.China	9	0,556
184212970	184312970	184262970	B3GNT5	North.East.China	12	0,583
184242970	184342970	184292970	B3GNT5	North.East.China	18	0,500
76684680	76784680	76734680	B3GNT6	North.East.China	9	0,444
76744680	76844680	76794680	B3GNT6	North.East.China	6	0,667
159341585	159441585	159391585	B4GALT3	North.East.China	8	0,500
159371585	159471585	159421585	B4GALT3	North.East.China	23	0,478
120193382	120293382	120243382	B4GALT4	North.East.China	16	0,500
120223382	120323382	120273382	B4GALT4	North.East.China	15	0,533
119607737	119707737	119657737	C1GALT1C1	North.East.China	10	0,500
119847737	119947737	119897737	C1GALT1C1	North.East.China	3	0,667
33309383	33409383	33359383	FUT10	North.East.China	15	0,467
33339383	33439383	33389383	FUT10	North.East.China	15	0,667
33369383	33469383	33419383	FUT10	North.East.China	12	0,583
33399383	33499383	33449383	FUT10	North.East.China	11	0,818
33429383	33529383	33479383	FUT10	North.East.China	10	0,700
33459383	33559383	33509383	FUT10	North.East.China	13	0,846
33489383	33589383	33539383	FUT10	North.East.China	15	0,667
33519383	33619383	33569383	FUT10	North.East.China	14	0,571
30252171	30352171	30302171	FUT12	North.East.China	4	0,500
30282171	30382171	30332171	FUT12	North.East.China	5	0,600
53671528	53771528	53721528	FUT1_2	North.East.China	11	0,636
53701528	53801528	53751528	FUT1_2	North.East.China	21	0,476
53731528	53831528	53781528	FUT1_2	North.East.China	24	0,458
45409454	45509454	45459454	FUT13	North.East.China	26	0,462
45439454	45539454	45489454	FUT13	North.East.China	26	0,500
45469454	45569454	45519454	FUT13	North.East.China	23	0,565
45499454	45599454	45549454	FUT13	North.East.China	21	0,476
45529454	45629454	45579454	FUT13	North.East.China	26	0,462
45589454	45689454	45639454	FUT13	North.East.China	33	0,455
93783691	93883691	93833691	FUT4	North.East.China	14	0,500
93813691	93913691	93863691	FUT4	North.East.China	18	0,500
93843691	93943691	93893691	FUT4	North.East.China	17	0,529
94053691	94153691	94103691	FUT4	North.East.China	20	0,450
94113691	94213691	94163691	FUT4	North.East.China	10	0,500
94173691	94273691	94223691	FUT4	North.East.China	11	0,455
5652265	5752265	5702265	FUT5_6	North.East.China	9	0,444
5682265	5782265	5732265	FUT5_6	North.East.China	9	0,444
96983842	97083842	97033842	FUT9	North.East.China	8	0,500
97013842	97113842	97063842	FUT9	North.East.China	5	0,600
97043842	97143842	97093842	FUT9	North.East.China	6	0,500
31090883	31190883	31140883	GALNT1	North.East.China	13	0,462
49821968	49921968	49871968	GALNT6	North.East.China	13	0,462
172583751	172683751	172633751	GALNT7_17	North.East.China	11	0,545
172613751	172713751	172663751	GALNT7_17	North.East.China	9	0,889
172643751	172743751	172693751	GALNT7_17	North.East.China	12	1,000
172673751	172773751	172723751	GALNT7_17	North.East.China	12	0,833
172703751	172803751	172753751	GALNT7_17	North.East.China	16	0,750
173033751	173133751	173083751	GALNT7_17	North.East.China	20	0,450
174503751	174603751	174553751	GALNT7_17	North.East.China	9	0,444
174533751	174633751	174583751	GALNT7_17	North.East.China	9	0,444
131185942	131285942	131235942	GALNT9	North.East.China	26	0,462
131215942	131315942	131265942	GALNT9	North.East.China	19	0,579
131245942	131345942	131295942	GALNT9	North.East.China	14	0,643
10776934	10876934	10826934	GCNT2	North.East.China	15	0,467
57714828	57814828	57764828	GCNT3	North.East.China	27	0,481
57744828	57844828	57794828	GCNT3	North.East.China	21	0,476
57774828	57874828	57824828	GCNT3	North.East.China	21	0,619
57804828	57904828	57854828	GCNT3	North.East.China	16	0,813
57834828	57934828	57884828	GCNT3	North.East.China	21	0,667
70676969	70776969	70726969	OGT	North.East.China	4	0,500
70856969	70956969	70906969	OGT	North.East.China	1	1,000
70886969	70986969	70936969	OGT	North.East.China	1	1,000
99545776	99645776	99595776	SIAT10	North.East.China	18	0,444
125361995	125461995	125411995	SIAT4C	North.East.China	32	0,531
125421995	125521995	125471995	SIAT4C	North.East.China	30	0,567
71884592	71984592	71934592	SIAT7A_B	North.East.China	11	0,455
71914592	72014592	71964592	SIAT7A_B	North.East.China	9	0,444
71944592	72044592	71994592	SIAT7A_B	North.East.China	9	0,444
77037338	77137338	77087338	SIAT7C_E	North.East.China	11	0,545
22007968	22107968	22057968	SIAT8A	North.East.China	13	0,538
99980916	100080916	100030916	SIAT8D	North.East.China	15	0,533
42744475	42844475	42794475	SIAT8E	North.East.China	11	0,455
42774475	42874475	42824475	SIAT8E	North.East.China	15	0,467
85582499	85682499	85632499	SIAT9	North.East.China	20	0,550
85612499	85712499	85662499	SIAT9	North.East.China	16	0,563
85642499	85742499	85692499	SIAT9	North.East.China	15	0,467
85672499	85772499	85722499	SIAT9	North.East.China	14	0,714
85702499	85802499	85752499	SIAT9	North.East.China	19	0,579
85882499	85982499	85932499	SIAT9	North.East.China	29	0,448
85912499	86012499	85962499	SIAT9	North.East.China	23	0,565
69897650	69997650	69947650	WBSCR17	North.East.China	18	0,444
70857650	70957650	70907650	WBSCR17	North.East.China	13	0,538
167982253	168082253	168032253	B3GALT1	North.Italy	9	0,444
168012253	168112253	168062253	B3GALT1	North.Italy	9	0,556
168042253	168142253	168092253	B3GALT1	North.Italy	14	0,643
39518604	39618604	39568604	B3GALT5	North.Italy	8	0,625
39548604	39648604	39598604	B3GALT5	North.Italy	15	0,600
39578604	39678604	39628604	B3GALT5	North.Italy	15	0,467
65771040	65871040	65821040	B3GNT1	North.Italy	9	0,444
65801040	65901040	65851040	B3GNT1	North.Italy	9	0,444
66101040	66201040	66151040	B3GNT1	North.Italy	4	0,500
120891370	120991370	120941370	B3GNT4	North.Italy	9	0,444
120921370	121021370	120971370	B3GNT4	North.Italy	7	0,571
120951370	121051370	121001370	B3GNT4	North.Italy	6	0,667
121101370	121201370	121151370	B3GNT4	North.Italy	7	0,571
121491370	121591370	121541370	B3GNT4	North.Italy	9	0,444
121521370	121621370	121571370	B3GNT4	North.Italy	10	0,500
76234680	76334680	76284680	B3GNT6	North.Italy	9	0,556
76264680	76364680	76314680	B3GNT6	North.Italy	8	0,625
76294680	76394680	76344680	B3GNT6	North.Italy	10	0,500
76354680	76454680	76404680	B3GNT6	North.Italy	11	0,545
76384680	76484680	76434680	B3GNT6	North.Italy	15	0,467
76534680	76634680	76584680	B3GNT6	North.Italy	27	0,444
76564680	76664680	76614680	B3GNT6	North.Italy	22	0,455
76594680	76694680	76644680	B3GNT6	North.Italy	19	0,526
76624680	76724680	76674680	B3GNT6	North.Italy	11	0,455
120193382	120293382	120243382	B4GALT4	North.Italy	16	0,563
120223382	120323382	120273382	B4GALT4	North.Italy	15	0,600
119607737	119707737	119657737	C1GALT1C1	North.Italy	10	0,500
119847737	119947737	119897737	C1GALT1C1	North.Italy	1	1,000
53851528	53951528	53901528	FUT1_2	North.Italy	23	0,565
53881528	53981528	53931528	FUT1_2	North.Italy	24	0,583
45739454	45839454	45789454	FUT13	North.Italy	20	0,450
93573691	93673691	93623691	FUT4	North.Italy	10	0,800
93783691	93883691	93833691	FUT4	North.Italy	14	0,500
93813691	93913691	93863691	FUT4	North.Italy	18	0,611
93843691	93943691	93893691	FUT4	North.Italy	16	0,625
96263842	96363842	96313842	FUT9	North.Italy	9	0,556
96293842	96393842	96343842	FUT9	North.Italy	11	0,545
166246007	166346007	166296007	GALNT3	North.Italy	8	0,500
50091968	50191968	50141968	GALNT6	North.Italy	10	0,500
173303751	173403751	173353751	GALNT7_17	North.Italy	9	0,556
173333751	173433751	173383751	GALNT7_17	North.Italy	13	0,692
173363751	173463751	173413751	GALNT7_17	North.Italy	13	0,692
173393751	173493751	173443751	GALNT7_17	North.Italy	15	0,467
130855942	130955942	130905942	GALNT9	North.Italy	10	0,500
131245942	131345942	131295942	GALNT9	North.Italy	15	0,467
131455942	131555942	131505942	GALNT9	North.Italy	13	0,538
131485942	131585942	131535942	GALNT9	North.Italy	20	0,450
57654828	57754828	57704828	GCNT3	North.Italy	29	0,552
57684828	57784828	57734828	GCNT3	North.Italy	20	0,550
68771490	68871490	68821490	SIAT4B	North.Italy	2	0,500
68801490	68901490	68851490	SIAT4B	North.Italy	2	0,500
69071490	69171490	69121490	SIAT4B	North.Italy	10	0,600
69101490	69201490	69151490	SIAT4B	North.Italy	12	0,500
69131490	69231490	69181490	SIAT4B	North.Italy	12	0,500
71704592	71804592	71754592	SIAT7A_B	North.Italy	16	0,500
129471436	129571436	129521436	SIAT7D_F	North.Italy	12	0,500
129501436	129601436	129551436	SIAT7D_F	North.Italy	15	0,533
129531436	129631436	129581436	SIAT7D_F	North.Italy	15	0,467
129561436	129661436	129611436	SIAT7D_F	North.Italy	17	0,471
22337968	22437968	22387968	SIAT8A	North.Italy	13	0,462
100430916	100530916	100480916	SIAT8D	North.Italy	6	0,500
100490916	100590916	100540916	SIAT8D	North.Italy	9	0,444
42624475	42724475	42674475	SIAT8E	North.Italy	7	0,714
42654475	42754475	42704475	SIAT8E	North.Italy	4	1,000
42684475	42784475	42734475	SIAT8E	North.Italy	4	1,000
