# window.start	window.end	window.center	Gene	Population	nsnps.maf	maf,lower
17454449	17554449	17504449	SIAT8F	Mozabite	22	0.181818182
17484449	17584449	17534449	SIAT8F	Mozabite	37	0.216216216
17514449	17614449	17564449	SIAT8F	Mozabite	35	0.285714286
17544449	17644449	17594449	SIAT8F	Mozabite	39	0.282051282
17574449	17674449	17624449	SIAT8F	Mozabite	33	0.272727273
17604449	17704449	17654449	SIAT8F	Mozabite	32	0.1875
17634449	17734449	17684449	SIAT8F	Mozabite	30	0.166666667
17664449	17764449	17714449	SIAT8F	Mozabite	24	0.125
17694449	17794449	17744449	SIAT8F	Mozabite	24	0.166666667
17724449	17824449	17774449	SIAT8F	Mozabite	24	0.166666667
17754449	17854449	17804449	SIAT8F	Mozabite	20	0.25
17784449	17884449	17834449	SIAT8F	Mozabite	14	0.285714286
17814449	17914449	17864449	SIAT8F	Mozabite	5	0.2
17844449	17944449	17894449	SIAT8F	Mozabite	3	0.333333333
85522499	85622499	85572499	SIAT9	Mozabite	21	0.19047619
85552499	85652499	85602499	SIAT9	Mozabite	15	0.333333333
85582499	85682499	85632499	SIAT9	Mozabite	24	0.291666667
85612499	85712499	85662499	SIAT9	Mozabite	21	0.285714286
85642499	85742499	85692499	SIAT9	Mozabite	21	0.380952381
85672499	85772499	85722499	SIAT9	Mozabite	23	0.391304348
85702499	85802499	85752499	SIAT9	Mozabite	29	0.310344828
85732499	85832499	85782499	SIAT9	Mozabite	36	0.194444444
85762499	85862499	85812499	SIAT9	Mozabite	36	0.166666667
85792499	85892499	85842499	SIAT9	Mozabite	36	0.194444444
85822499	85922499	85872499	SIAT9	Mozabite	39	0.153846154
85852499	85952499	85902499	SIAT9	Mozabite	40	0.175
85882499	85982499	85932499	SIAT9	Mozabite	29	0.034482759
85912499	86012499	85962499	SIAT9	Mozabite	23	0.043478261
85942499	86042499	85992499	SIAT9	Mozabite	23	0.086956522
85972499	86072499	86022499	SIAT9	Mozabite	15	0.133333333
86002499	86102499	86052499	SIAT9	Mozabite	13	0.153846154
86032499	86132499	86082499	SIAT9	Mozabite	9	0.111111111
86062499	86162499	86112499	SIAT9	Mozabite	13	0.230769231
86092499	86192499	86142499	SIAT9	Mozabite	17	0.235294118
86122499	86222499	86172499	SIAT9	Mozabite	22	0.272727273
86152499	86252499	86202499	SIAT9	Mozabite	23	0.260869565
86182499	86282499	86232499	SIAT9	Mozabite	21	0.238095238
86212499	86312499	86262499	SIAT9	Mozabite	23	0.173913043
86242499	86342499	86292499	SIAT9	Mozabite	25	0.2
86272499	86372499	86322499	SIAT9	Mozabite	27	0.259259259
69837650	69937650	69887650	WBSCR17	Mozabite	36	0.194444444
69867650	69967650	69917650	WBSCR17	Mozabite	29	0.24137931
69897650	69997650	69947650	WBSCR17	Mozabite	19	0.263157895
69927650	70027650	69977650	WBSCR17	Mozabite	20	0.3
69957650	70057650	70007650	WBSCR17	Mozabite	22	0.272727273
69987650	70087650	70037650	WBSCR17	Mozabite	18	0.055555556
70017650	70117650	70067650	WBSCR17	Mozabite	21	0.238095238
70047650	70147650	70097650	WBSCR17	Mozabite	18	0.277777778
70077650	70177650	70127650	WBSCR17	Mozabite	21	0.380952381
70107650	70207650	70157650	WBSCR17	Mozabite	23	0.434782609
70137650	70237650	70187650	WBSCR17	Mozabite	24	0.416666667
70167650	70267650	70217650	WBSCR17	Mozabite	23	0.347826087
70197650	70297650	70247650	WBSCR17	Mozabite	25	0.28
70227650	70327650	70277650	WBSCR17	Mozabite	23	0.217391304
70257650	70357650	70307650	WBSCR17	Mozabite	34	0.264705882
70287650	70387650	70337650	WBSCR17	Mozabite	42	0.333333333
70317650	70417650	70367650	WBSCR17	Mozabite	45	0.222222222
70347650	70447650	70397650	WBSCR17	Mozabite	42	0.261904762
70377650	70477650	70427650	WBSCR17	Mozabite	40	0.225
70407650	70507650	70457650	WBSCR17	Mozabite	28	0.321428571
70437650	70537650	70487650	WBSCR17	Mozabite	28	0.357142857
70467650	70567650	70517650	WBSCR17	Mozabite	25	0.28
70497650	70597650	70547650	WBSCR17	Mozabite	24	0.25
70527650	70627650	70577650	WBSCR17	Mozabite	20	0.05
70557650	70657650	70607650	WBSCR17	Mozabite	23	0.130434783
70587650	70687650	70637650	WBSCR17	Mozabite	30	0.133333333
70617650	70717650	70667650	WBSCR17	Mozabite	33	0.212121212
70647650	70747650	70697650	WBSCR17	Mozabite	32	0.25
70677650	70777650	70727650	WBSCR17	Mozabite	34	0.205882353
70707650	70807650	70757650	WBSCR17	Mozabite	32	0.1875
70737650	70837650	70787650	WBSCR17	Mozabite	34	0.176470588
70767650	70867650	70817650	WBSCR17	Mozabite	26	0.230769231
70797650	70897650	70847650	WBSCR17	Mozabite	27	0.333333333
70827650	70927650	70877650	WBSCR17	Mozabite	18	0.444444444
70857650	70957650	70907650	WBSCR17	Mozabite	16	0.5
70887650	70987650	70937650	WBSCR17	Mozabite	19	0.368421053
70917650	71017650	70967650	WBSCR17	Mozabite	20	0.3
70947650	71047650	70997650	WBSCR17	Mozabite	24	0.291666667
70977650	71077650	71027650	WBSCR17	Mozabite	29	0.172413793
71007650	71107650	71057650	WBSCR17	Mozabite	26	0.192307692
71037650	71137650	71087650	WBSCR17	Mozabite	26	0.230769231
71067650	71167650	71117650	WBSCR17	Mozabite	20	0.35
71097650	71197650	71147650	WBSCR17	Mozabite	22	0.227272727
71127650	71227650	71177650	WBSCR17	Mozabite	18	0.111111111
167982253	168082253	168032253	B3GALT1	NAN.Melanesian	5	0.6
168012253	168112253	168062253	B3GALT1	NAN.Melanesian	9	0.333333333
168042253	168142253	168092253	B3GALT1	NAN.Melanesian	14	0.428571429
168072253	168172253	168122253	B3GALT1	NAN.Melanesian	18	0.5
168102253	168202253	168152253	B3GALT1	NAN.Melanesian	20	0.5
168132253	168232253	168182253	B3GALT1	NAN.Melanesian	19	0.526315789
168162253	168262253	168212253	B3GALT1	NAN.Melanesian	21	0.333333333
168192253	168292253	168242253	B3GALT1	NAN.Melanesian	28	0.178571429
168222253	168322253	168272253	B3GALT1	NAN.Melanesian	37	0.081081081
168252253	168352253	168302253	B3GALT1	NAN.Melanesian	41	0.073170732
168282253	168382253	168332253	B3GALT1	NAN.Melanesian	45	0.177777778
168312253	168412253	168362253	B3GALT1	NAN.Melanesian	31	0.258064516
168342253	168442253	168392253	B3GALT1	NAN.Melanesian	30	0.266666667
168372253	168472253	168422253	B3GALT1	NAN.Melanesian	20	0.15
168402253	168502253	168452253	B3GALT1	NAN.Melanesian	17	0.058823529
168432253	168532253	168482253	B3GALT1	NAN.Melanesian	16	0
168462253	168562253	168512253	B3GALT1	NAN.Melanesian	13	0
168492253	168592253	168542253	B3GALT1	NAN.Melanesian	14	0.071428571
168522253	168622253	168572253	B3GALT1	NAN.Melanesian	14	0.071428571
168552253	168652253	168602253	B3GALT1	NAN.Melanesian	17	0.176470588
168582253	168682253	168632253	B3GALT1	NAN.Melanesian	20	0.2
168612253	168712253	168662253	B3GALT1	NAN.Melanesian	25	0.12
168642253	168742253	168692253	B3GALT1	NAN.Melanesian	37	0.081081081
168672253	168772253	168722253	B3GALT1	NAN.Melanesian	33	0
168702253	168802253	168752253	B3GALT1	NAN.Melanesian	33	0.121212121
168732253	168832253	168782253	B3GALT1	NAN.Melanesian	21	0.238095238
191022115	191122115	191072115	B3GALT2	NAN.Melanesian	15	0
191052115	191152115	191102115	B3GALT2	NAN.Melanesian	11	0
191082115	191182115	191132115	B3GALT2	NAN.Melanesian	14	0.071428571
191112115	191212115	191162115	B3GALT2	NAN.Melanesian	11	0.090909091
191142115	191242115	191192115	B3GALT2	NAN.Melanesian	8	0.125
191172115	191272115	191222115	B3GALT2	NAN.Melanesian	1	0
191202115	191302115	191252115	B3GALT2	NAN.Melanesian	4	0.25
191232115	191332115	191282115	B3GALT2	NAN.Melanesian	4	0.25
191262115	191362115	191312115	B3GALT2	NAN.Melanesian	4	0.25
191292115	191392115	191342115	B3GALT2	NAN.Melanesian	3	0.333333333
191322115	191422115	191372115	B3GALT2	NAN.Melanesian	4	0
191352115	191452115	191402115	B3GALT2	NAN.Melanesian	5	0.2
191382115	191482115	191432115	B3GALT2	NAN.Melanesian	6	0.166666667
191412115	191512115	191462115	B3GALT2	NAN.Melanesian	3	0.333333333
191442115	191542115	191492115	B3GALT2	NAN.Melanesian	2	0
191472115	191572115	191522115	B3GALT2	NAN.Melanesian	5	0
191502115	191602115	191552115	B3GALT2	NAN.Melanesian	6	0
191532115	191632115	191582115	B3GALT2	NAN.Melanesian	5	0
191562115	191662115	191612115	B3GALT2	NAN.Melanesian	4	0.25
191592115	191692115	191642115	B3GALT2	NAN.Melanesian	2	1
191622115	191722115	191672115	B3GALT2	NAN.Melanesian	8	0.5
191652115	191752115	191702115	B3GALT2	NAN.Melanesian	14	0.5
191682115	191782115	191732115	B3GALT2	NAN.Melanesian	16	0.4375
191712115	191812115	191762115	B3GALT2	NAN.Melanesian	14	0.285714286
191742115	191842115	191792115	B3GALT2	NAN.Melanesian	9	0.222222222
39458604	39558604	39508604	B3GALT5	NAN.Melanesian	7	0.285714286
39488604	39588604	39538604	B3GALT5	NAN.Melanesian	5	0.2
39518604	39618604	39568604	B3GALT5	NAN.Melanesian	6	0.166666667
39548604	39648604	39598604	B3GALT5	NAN.Melanesian	13	0.153846154
39578604	39678604	39628604	B3GALT5	NAN.Melanesian	12	0.083333333
39608604	39708604	39658604	B3GALT5	NAN.Melanesian	18	0.055555556
39638604	39738604	39688604	B3GALT5	NAN.Melanesian	14	0.071428571
39668604	39768604	39718604	B3GALT5	NAN.Melanesian	16	0
39698604	39798604	39748604	B3GALT5	NAN.Melanesian	13	0.076923077
39728604	39828604	39778604	B3GALT5	NAN.Melanesian	16	0.125
39758604	39858604	39808604	B3GALT5	NAN.Melanesian	20	0.15
39788604	39888604	39838604	B3GALT5	NAN.Melanesian	26	0.076923077
39818604	39918604	39868604	B3GALT5	NAN.Melanesian	35	0.057142857
39848604	39948604	39898604	B3GALT5	NAN.Melanesian	32	0.03125
39878604	39978604	39928604	B3GALT5	NAN.Melanesian	35	0.028571429
39908604	40008604	39958604	B3GALT5	NAN.Melanesian	33	0.090909091
39938604	40038604	39988604	B3GALT5	NAN.Melanesian	35	0.171428571
39968604	40068604	40018604	B3GALT5	NAN.Melanesian	33	0.242424242
39998604	40098604	40048604	B3GALT5	NAN.Melanesian	33	0.242424242
40028604	40128604	40078604	B3GALT5	NAN.Melanesian	25	0.16
40058604	40158604	40108604	B3GALT5	NAN.Melanesian	26	0.192307692
40088604	40188604	40138604	B3GALT5	NAN.Melanesian	27	0.222222222
40118604	40218604	40168604	B3GALT5	NAN.Melanesian	38	0.263157895
40148604	40248604	40198604	B3GALT5	NAN.Melanesian	40	0.275
40178604	40278604	40228604	B3GALT5	NAN.Melanesian	45	0.333333333
40208604	40308604	40258604	B3GALT5	NAN.Melanesian	43	0.23255814
40238604	40338604	40288604	B3GALT5	NAN.Melanesian	41	0.219512195
40268604	40368604	40318604	B3GALT5	NAN.Melanesian	32	0.125
65471040	65571040	65521040	B3GNT1	NAN.Melanesian	10	0
65501040	65601040	65551040	B3GNT1	NAN.Melanesian	9	0
65531040	65631040	65581040	B3GNT1	NAN.Melanesian	8	0
65561040	65661040	65611040	B3GNT1	NAN.Melanesian	7	0
65591040	65691040	65641040	B3GNT1	NAN.Melanesian	7	0
65621040	65721040	65671040	B3GNT1	NAN.Melanesian	6	0
65651040	65751040	65701040	B3GNT1	NAN.Melanesian	5	0
65681040	65781040	65731040	B3GNT1	NAN.Melanesian	4	0
65711040	65811040	65761040	B3GNT1	NAN.Melanesian	4	0
65741040	65841040	65791040	B3GNT1	NAN.Melanesian	7	0.428571429
65771040	65871040	65821040	B3GNT1	NAN.Melanesian	7	0.571428571
65801040	65901040	65851040	B3GNT1	NAN.Melanesian	7	0.571428571
65831040	65931040	65881040	B3GNT1	NAN.Melanesian	5	0.4
65861040	65961040	65911040	B3GNT1	NAN.Melanesian	6	0.166666667
65891040	65991040	65941040	B3GNT1	NAN.Melanesian	5	0
65921040	66021040	65971040	B3GNT1	NAN.Melanesian	5	0
65951040	66051040	66001040	B3GNT1	NAN.Melanesian	4	0
65981040	66081040	66031040	B3GNT1	NAN.Melanesian	5	0
66011040	66111040	66061040	B3GNT1	NAN.Melanesian	9	0
66041040	66141040	66091040	B3GNT1	NAN.Melanesian	8	0
66071040	66171040	66121040	B3GNT1	NAN.Melanesian	8	0
66101040	66201040	66151040	B3GNT1	NAN.Melanesian	3	0
66131040	66231040	66181040	B3GNT1	NAN.Melanesian	1	0
66161040	66261040	66211040	B3GNT1	NAN.Melanesian	2	0
61880589	61980589	61930589	B3GNT2	NAN.Melanesian	14	0.071428571
61910589	62010589	61960589	B3GNT2	NAN.Melanesian	10	0.1
61940589	62040589	61990589	B3GNT2	NAN.Melanesian	8	0.125
61970589	62070589	62020589	B3GNT2	NAN.Melanesian	5	0.2
62000589	62100589	62050589	B3GNT2	NAN.Melanesian	5	0.2
62030589	62130589	62080589	B3GNT2	NAN.Melanesian	5	0.4
62060589	62160589	62110589	B3GNT2	NAN.Melanesian	4	0.5
62090589	62190589	62140589	B3GNT2	NAN.Melanesian	2	0.5
62120589	62220589	62170589	B3GNT2	NAN.Melanesian	3	0.666666667
62150589	62250589	62200589	B3GNT2	NAN.Melanesian	4	0.25
62180589	62280589	62230589	B3GNT2	NAN.Melanesian	5	0.2
62210589	62310589	62260589	B3GNT2	NAN.Melanesian	12	0
62240589	62340589	62290589	B3GNT2	NAN.Melanesian	11	0
62270589	62370589	62320589	B3GNT2	NAN.Melanesian	13	0
62300589	62400589	62350589	B3GNT2	NAN.Melanesian	13	0
62330589	62430589	62380589	B3GNT2	NAN.Melanesian	12	0
62360589	62460589	62410589	B3GNT2	NAN.Melanesian	15	0.066666667
62390589	62490589	62440589	B3GNT2	NAN.Melanesian	15	0.066666667
62420589	62520589	62470589	B3GNT2	NAN.Melanesian	16	0.0625
62450589	62550589	62500589	B3GNT2	NAN.Melanesian	20	0.1
62480589	62580589	62530589	B3GNT2	NAN.Melanesian	24	0.083333333
62510589	62610589	62560589	B3GNT2	NAN.Melanesian	27	0.074074074
62540589	62640589	62590589	B3GNT2	NAN.Melanesian	22	0.090909091
62570589	62670589	62620589	B3GNT2	NAN.Melanesian	21	0.047619048
62600589	62700589	62650589	B3GNT2	NAN.Melanesian	21	0.095238095
17367176	17467176	17417176	B3GNT3	NAN.Melanesian	13	0.230769231
17397176	17497176	17447176	B3GNT3	NAN.Melanesian	17	0.235294118
17427176	17527176	17477176	B3GNT3	NAN.Melanesian	17	0.176470588
17457176	17557176	17507176	B3GNT3	NAN.Melanesian	14	0.142857143
17487176	17587176	17537176	B3GNT3	NAN.Melanesian	11	0.181818182
17517176	17617176	17567176	B3GNT3	NAN.Melanesian	9	0.222222222
17547176	17647176	17597176	B3GNT3	NAN.Melanesian	17	0.235294118
17577176	17677176	17627176	B3GNT3	NAN.Melanesian	13	0.230769231
17607176	17707176	17657176	B3GNT3	NAN.Melanesian	15	0.2
17637176	17737176	17687176	B3GNT3	NAN.Melanesian	13	0.076923077
17667176	17767176	17717176	B3GNT3	NAN.Melanesian	17	0.235294118
17697176	17797176	17747176	B3GNT3	NAN.Melanesian	23	0.217391304
17727176	17827176	17777176	B3GNT3	NAN.Melanesian	24	0.208333333
17757176	17857176	17807176	B3GNT3	NAN.Melanesian	16	0.1875
17787176	17887176	17837176	B3GNT3	NAN.Melanesian	13	0.153846154
17817176	17917176	17867176	B3GNT3	NAN.Melanesian	12	0.083333333
17847176	17947176	17897176	B3GNT3	NAN.Melanesian	13	0.153846154
17877176	17977176	17927176	B3GNT3	NAN.Melanesian	16	0.125
17907176	18007176	17957176	B3GNT3	NAN.Melanesian	17	0.117647059
17937176	18037176	17987176	B3GNT3	NAN.Melanesian	16	0
17967176	18067176	18017176	B3GNT3	NAN.Melanesian	17	0.117647059
17997176	18097176	18047176	B3GNT3	NAN.Melanesian	16	0.125
18027176	18127176	18077176	B3GNT3	NAN.Melanesian	14	0.142857143
18057176	18157176	18107176	B3GNT3	NAN.Melanesian	9	0
18087176	18187176	18137176	B3GNT3	NAN.Melanesian	11	0.090909091
120861370	120961370	120911370	B3GNT4	NAN.Melanesian	3	0
120891370	120991370	120941370	B3GNT4	NAN.Melanesian	6	0
120921370	121021370	120971370	B3GNT4	NAN.Melanesian	5	0
120951370	121051370	121001370	B3GNT4	NAN.Melanesian	5	0
120981370	121081370	121031370	B3GNT4	NAN.Melanesian	0	NA
121011370	121111370	121061370	B3GNT4	NAN.Melanesian	0	NA
121041370	121141370	121091370	B3GNT4	NAN.Melanesian	0	NA
121071370	121171370	121121370	B3GNT4	NAN.Melanesian	0	NA
121101370	121201370	121151370	B3GNT4	NAN.Melanesian	6	0
121131370	121231370	121181370	B3GNT4	NAN.Melanesian	10	0
121161370	121261370	121211370	B3GNT4	NAN.Melanesian	16	0.0625
121191370	121291370	121241370	B3GNT4	NAN.Melanesian	13	0.076923077
121221370	121321370	121271370	B3GNT4	NAN.Melanesian	10	0.1
121251370	121351370	121301370	B3GNT4	NAN.Melanesian	4	0
121281370	121381370	121331370	B3GNT4	NAN.Melanesian	7	0.285714286
121311370	121411370	121361370	B3GNT4	NAN.Melanesian	7	0.285714286
121341370	121441370	121391370	B3GNT4	NAN.Melanesian	6	0.333333333
121371370	121471370	121421370	B3GNT4	NAN.Melanesian	3	0
121401370	121501370	121451370	B3GNT4	NAN.Melanesian	3	0
121431370	121531370	121481370	B3GNT4	NAN.Melanesian	3	0
121461370	121561370	121511370	B3GNT4	NAN.Melanesian	4	0
121491370	121591370	121541370	B3GNT4	NAN.Melanesian	7	0
121521370	121621370	121571370	B3GNT4	NAN.Melanesian	8	0
121551370	121651370	121601370	B3GNT4	NAN.Melanesian	9	0
121581370	121681370	121631370	B3GNT4	NAN.Melanesian	5	0
184062970	184162970	184112970	B3GNT5	NAN.Melanesian	9	0.111111111
184092970	184192970	184142970	B3GNT5	NAN.Melanesian	8	0.375
184122970	184222970	184172970	B3GNT5	NAN.Melanesian	10	0.5
184152970	184252970	184202970	B3GNT5	NAN.Melanesian	9	0.555555556
184182970	184282970	184232970	B3GNT5	NAN.Melanesian	10	0.4
184212970	184312970	184262970	B3GNT5	NAN.Melanesian	12	0.083333333
184242970	184342970	184292970	B3GNT5	NAN.Melanesian	18	0
184272970	184372970	184322970	B3GNT5	NAN.Melanesian	27	0.111111111
184302970	184402970	184352970	B3GNT5	NAN.Melanesian	25	0.12
184332970	184432970	184382970	B3GNT5	NAN.Melanesian	24	0.166666667
184362970	184462970	184412970	B3GNT5	NAN.Melanesian	17	0.117647059
184392970	184492970	184442970	B3GNT5	NAN.Melanesian	17	0.235294118
184422970	184522970	184472970	B3GNT5	NAN.Melanesian	23	0.304347826
184452970	184552970	184502970	B3GNT5	NAN.Melanesian	19	0.421052632
184482970	184582970	184532970	B3GNT5	NAN.Melanesian	24	0.291666667
184512970	184612970	184562970	B3GNT5	NAN.Melanesian	20	0.15
184542970	184642970	184592970	B3GNT5	NAN.Melanesian	17	0.235294118
184572970	184672970	184622970	B3GNT5	NAN.Melanesian	18	0.222222222
184602970	184702970	184652970	B3GNT5	NAN.Melanesian	20	0.2
184632970	184732970	184682970	B3GNT5	NAN.Melanesian	21	0.047619048
184662970	184762970	184712970	B3GNT5	NAN.Melanesian	21	0.095238095
184692970	184792970	184742970	B3GNT5	NAN.Melanesian	14	0.071428571
184722970	184822970	184772970	B3GNT5	NAN.Melanesian	17	0.058823529
184752970	184852970	184802970	B3GNT5	NAN.Melanesian	19	0
184782970	184882970	184832970	B3GNT5	NAN.Melanesian	17	0.058823529
76024680	76124680	76074680	B3GNT6	NAN.Melanesian	32	0.28125
76054680	76154680	76104680	B3GNT6	NAN.Melanesian	26	0.269230769
76084680	76184680	76134680	B3GNT6	NAN.Melanesian	27	0.185185185
76114680	76214680	76164680	B3GNT6	NAN.Melanesian	21	0.238095238
76144680	76244680	76194680	B3GNT6	NAN.Melanesian	20	0.25
76174680	76274680	76224680	B3GNT6	NAN.Melanesian	14	0.357142857
76204680	76304680	76254680	B3GNT6	NAN.Melanesian	12	0.25
76234680	76334680	76284680	B3GNT6	NAN.Melanesian	8	0.125
76264680	76364680	76314680	B3GNT6	NAN.Melanesian	5	0
76294680	76394680	76344680	B3GNT6	NAN.Melanesian	7	0
76324680	76424680	76374680	B3GNT6	NAN.Melanesian	6	0
76354680	76454680	76404680	B3GNT6	NAN.Melanesian	11	0
76384680	76484680	76434680	B3GNT6	NAN.Melanesian	15	0.133333333
76414680	76514680	76464680	B3GNT6	NAN.Melanesian	20	0.3
76444680	76544680	76494680	B3GNT6	NAN.Melanesian	22	0.363636364
76474680	76574680	76524680	B3GNT6	NAN.Melanesian	27	0.259259259
76504680	76604680	76554680	B3GNT6	NAN.Melanesian	28	0.107142857
76534680	76634680	76584680	B3GNT6	NAN.Melanesian	23	0
76564680	76664680	76614680	B3GNT6	NAN.Melanesian	19	0
76594680	76694680	76644680	B3GNT6	NAN.Melanesian	15	0
76624680	76724680	76674680	B3GNT6	NAN.Melanesian	9	0
76654680	76754680	76704680	B3GNT6	NAN.Melanesian	7	0
76684680	76784680	76734680	B3GNT6	NAN.Melanesian	8	0
76714680	76814680	76764680	B3GNT6	NAN.Melanesian	7	0
76744680	76844680	76794680	B3GNT6	NAN.Melanesian	6	0
32707013	32807013	32757013	B4GALT1	NAN.Melanesian	25	0.28
32737013	32837013	32787013	B4GALT1	NAN.Melanesian	14	0
32767013	32867013	32817013	B4GALT1	NAN.Melanesian	16	0
32797013	32897013	32847013	B4GALT1	NAN.Melanesian	24	0
32827013	32927013	32877013	B4GALT1	NAN.Melanesian	25	0
32857013	32957013	32907013	B4GALT1	NAN.Melanesian	20	0
32887013	32987013	32937013	B4GALT1	NAN.Melanesian	8	0
32917013	33017013	32967013	B4GALT1	NAN.Melanesian	5	0.2
32947013	33047013	32997013	B4GALT1	NAN.Melanesian	6	0.166666667
32977013	33077013	33027013	B4GALT1	NAN.Melanesian	9	0.111111111
33007013	33107013	33057013	B4GALT1	NAN.Melanesian	19	0.105263158
33037013	33137013	33087013	B4GALT1	NAN.Melanesian	23	0.043478261
33067013	33167013	33117013	B4GALT1	NAN.Melanesian	21	0.047619048
33097013	33197013	33147013	B4GALT1	NAN.Melanesian	21	0
33127013	33227013	33177013	B4GALT1	NAN.Melanesian	23	0.043478261
33157013	33257013	33207013	B4GALT1	NAN.Melanesian	23	0.043478261
33187013	33287013	33237013	B4GALT1	NAN.Melanesian	22	0.045454545
33217013	33317013	33267013	B4GALT1	NAN.Melanesian	11	0
33247013	33347013	33297013	B4GALT1	NAN.Melanesian	7	0
33277013	33377013	33327013	B4GALT1	NAN.Melanesian	5	0
33307013	33407013	33357013	B4GALT1	NAN.Melanesian	8	0.375
33337013	33437013	33387013	B4GALT1	NAN.Melanesian	17	0.352941176
33367013	33467013	33417013	B4GALT1	NAN.Melanesian	23	0.260869565
33397013	33497013	33447013	B4GALT1	NAN.Melanesian	22	0.181818182
33427013	33527013	33477013	B4GALT1	NAN.Melanesian	13	0
159011585	159111585	159061585	B4GALT3	NAN.Melanesian	25	0
159041585	159141585	159091585	B4GALT3	NAN.Melanesian	24	0
159071585	159171585	159121585	B4GALT3	NAN.Melanesian	19	0
159101585	159201585	159151585	B4GALT3	NAN.Melanesian	17	0.058823529
159131585	159231585	159181585	B4GALT3	NAN.Melanesian	13	0.307692308
159161585	159261585	159211585	B4GALT3	NAN.Melanesian	14	0.428571429
159191585	159291585	159241585	B4GALT3	NAN.Melanesian	13	0.538461538
159221585	159321585	159271585	B4GALT3	NAN.Melanesian	11	0.363636364
159251585	159351585	159301585	B4GALT3	NAN.Melanesian	11	0.181818182
159281585	159381585	159331585	B4GALT3	NAN.Melanesian	8	0
159311585	159411585	159361585	B4GALT3	NAN.Melanesian	6	0
159341585	159441585	159391585	B4GALT3	NAN.Melanesian	5	0
159371585	159471585	159421585	B4GALT3	NAN.Melanesian	17	0.117647059
159401585	159501585	159451585	B4GALT3	NAN.Melanesian	22	0.318181818
159431585	159531585	159481585	B4GALT3	NAN.Melanesian	29	0.413793103
159461585	159561585	159511585	B4GALT3	NAN.Melanesian	30	0.4
159491585	159591585	159541585	B4GALT3	NAN.Melanesian	25	0.48
159521585	159621585	159571585	B4GALT3	NAN.Melanesian	18	0.388888889
159551585	159651585	159601585	B4GALT3	NAN.Melanesian	8	0.75
159581585	159681585	159631585	B4GALT3	NAN.Melanesian	5	0.8
159611585	159711585	159661585	B4GALT3	NAN.Melanesian	3	0.666666667
159641585	159741585	159691585	B4GALT3	NAN.Melanesian	5	0
159671585	159771585	159721585	B4GALT3	NAN.Melanesian	10	0.2
159701585	159801585	159751585	B4GALT3	NAN.Melanesian	13	0.230769231
120013382	120113382	120063382	B4GALT4	NAN.Melanesian	23	0.173913043
120043382	120143382	120093382	B4GALT4	NAN.Melanesian	20	0.1
120073382	120173382	120123382	B4GALT4	NAN.Melanesian	16	0.125
120103382	120203382	120153382	B4GALT4	NAN.Melanesian	12	0.25
120133382	120233382	120183382	B4GALT4	NAN.Melanesian	12	0.25
120163382	120263382	120213382	B4GALT4	NAN.Melanesian	11	0.272727273
120193382	120293382	120243382	B4GALT4	NAN.Melanesian	15	0.133333333
120223382	120323382	120273382	B4GALT4	NAN.Melanesian	14	0.071428571
120253382	120353382	120303382	B4GALT4	NAN.Melanesian	13	0.076923077
120283382	120383382	120333382	B4GALT4	NAN.Melanesian	15	0.066666667
120313382	120413382	120363382	B4GALT4	NAN.Melanesian	22	0.136363636
120343382	120443382	120393382	B4GALT4	NAN.Melanesian	28	0.25
120373382	120473382	120423382	B4GALT4	NAN.Melanesian	30	0.266666667
120403382	120503382	120453382	B4GALT4	NAN.Melanesian	23	0.304347826
120433382	120533382	120483382	B4GALT4	NAN.Melanesian	20	0.15
120463382	120563382	120513382	B4GALT4	NAN.Melanesian	23	0.086956522
120493382	120593382	120543382	B4GALT4	NAN.Melanesian	23	0.086956522
120523382	120623382	120573382	B4GALT4	NAN.Melanesian	32	0.0625
120553382	120653382	120603382	B4GALT4	NAN.Melanesian	30	0.133333333
120583382	120683382	120633382	B4GALT4	NAN.Melanesian	24	0.166666667
120613382	120713382	120663382	B4GALT4	NAN.Melanesian	15	0.2
120643382	120743382	120693382	B4GALT4	NAN.Melanesian	14	0.142857143
120673382	120773382	120723382	B4GALT4	NAN.Melanesian	24	0.083333333
120703382	120803382	120753382	B4GALT4	NAN.Melanesian	24	0.083333333
120733382	120833382	120783382	B4GALT4	NAN.Melanesian	28	0.035714286
120763382	120863382	120813382	B4GALT4	NAN.Melanesian	17	0.176470588
6896187	6996187	6946187	C1GALT1	NAN.Melanesian	4	0.25
6926187	7026187	6976187	C1GALT1	NAN.Melanesian	5	0.2
6956187	7056187	7006187	C1GALT1	NAN.Melanesian	10	0.2
6986187	7086187	7036187	C1GALT1	NAN.Melanesian	15	0.4
7016187	7116187	7066187	C1GALT1	NAN.Melanesian	21	0.428571429
7046187	7146187	7096187	C1GALT1	NAN.Melanesian	24	0.416666667
7076187	7176187	7126187	C1GALT1	NAN.Melanesian	31	0.419354839
7106187	7206187	7156187	C1GALT1	NAN.Melanesian	28	0.321428571
7136187	7236187	7186187	C1GALT1	NAN.Melanesian	32	0.3125
7166187	7266187	7216187	C1GALT1	NAN.Melanesian	32	0.25
7196187	7296187	7246187	C1GALT1	NAN.Melanesian	48	0.229166667
7226187	7326187	7276187	C1GALT1	NAN.Melanesian	64	0.21875
7256187	7356187	7306187	C1GALT1	NAN.Melanesian	54	0.259259259
7286187	7386187	7336187	C1GALT1	NAN.Melanesian	27	0.222222222
