#window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,lower
33069383	33169383	33119383	FUT10	Mbuti.Pygmies	8	0,625
33429383	33529383	33479383	FUT10	Mbuti.Pygmies	7	0,714285714
33459383	33559383	33509383	FUT10	Mbuti.Pygmies	12	0,666666667
33489383	33589383	33539383	FUT10	Mbuti.Pygmies	15	0,666666667
33519383	33619383	33569383	FUT10	Mbuti.Pygmies	14	0,642857143
33549383	33649383	33599383	FUT10	Mbuti.Pygmies	8	0,625
33579383	33679383	33629383	FUT10	Mbuti.Pygmies	6	0,666666667
33609383	33709383	33659383	FUT10	Mbuti.Pygmies	5	0,6
33639383	33739383	33689383	FUT10	Mbuti.Pygmies	5	0,6
74805452	74905452	74855452	FUT11	Mbuti.Pygmies	3	1
74985452	75085452	75035452	FUT11	Mbuti.Pygmies	4	0,75
75015452	75115452	75065452	FUT11	Mbuti.Pygmies	5	0,8
75045452	75145452	75095452	FUT11	Mbuti.Pygmies	4	1
75075452	75175452	75125452	FUT11	Mbuti.Pygmies	5	1
75375452	75475452	75425452	FUT11	Mbuti.Pygmies	7	0,714285714
75465452	75565452	75515452	FUT11	Mbuti.Pygmies	7	0,714285714
75495452	75595452	75545452	FUT11	Mbuti.Pygmies	8	0,75
75525452	75625452	75575452	FUT11	Mbuti.Pygmies	6	0,833333333
30132171	30232171	30182171	FUT12	Mbuti.Pygmies	8	0,875
30162171	30262171	30212171	FUT12	Mbuti.Pygmies	8	0,75
30192171	30292171	30242171	FUT12	Mbuti.Pygmies	9	0,666666667
30222171	30322171	30272171	FUT12	Mbuti.Pygmies	8	0,75
30252171	30352171	30302171	FUT12	Mbuti.Pygmies	8	0,625
30372171	30472171	30422171	FUT12	Mbuti.Pygmies	5	0,6
30402171	30502171	30452171	FUT12	Mbuti.Pygmies	5	0,8
30432171	30532171	30482171	FUT12	Mbuti.Pygmies	4	0,75
30552171	30652171	30602171	FUT12	Mbuti.Pygmies	12	0,666666667
53551528	53651528	53601528	FUT1_2	Mbuti.Pygmies	8	0,625
54001528	54101528	54051528	FUT1_2	Mbuti.Pygmies	13	0,615384615
45469454	45569454	45519454	FUT13	Mbuti.Pygmies	20	0,6
45499454	45599454	45549454	FUT13	Mbuti.Pygmies	16	0,625
93543691	93643691	93593691	FUT4	Mbuti.Pygmies	19	0,736842105
93573691	93673691	93623691	FUT4	Mbuti.Pygmies	14	0,785714286
5472265	5572265	5522265	FUT5_6	Mbuti.Pygmies	18	0,611111111
5502265	5602265	5552265	FUT5_6	Mbuti.Pygmies	14	0,642857143
5532265	5632265	5582265	FUT5_6	Mbuti.Pygmies	12	0,75
5562265	5662265	5612265	FUT5_6	Mbuti.Pygmies	10	0,7
5622265	5722265	5672265	FUT5_6	Mbuti.Pygmies	7	0,714285714
5922265	6022265	5972265	FUT5_6	Mbuti.Pygmies	11	0,636363636
6102265	6202265	6152265	FUT5_6	Mbuti.Pygmies	12	0,666666667
64818701	64918701	64868701	FUT8	Mbuti.Pygmies	21	0,619047619
64998701	65098701	65048701	FUT8	Mbuti.Pygmies	8	0,75
65028701	65128701	65078701	FUT8	Mbuti.Pygmies	7	0,857142857
65058701	65158701	65108701	FUT8	Mbuti.Pygmies	9	0,777777778
65088701	65188701	65138701	FUT8	Mbuti.Pygmies	9	0,666666667
65118701	65218701	65168701	FUT8	Mbuti.Pygmies	7	0,714285714
65178701	65278701	65228701	FUT8	Mbuti.Pygmies	7	0,714285714
65208701	65308701	65258701	FUT8	Mbuti.Pygmies	10	0,6
96203842	96303842	96253842	FUT9	Mbuti.Pygmies	6	0,666666667
96233842	96333842	96283842	FUT9	Mbuti.Pygmies	5	0,8
96323842	96423842	96373842	FUT9	Mbuti.Pygmies	17	0,647058824
96353842	96453842	96403842	FUT9	Mbuti.Pygmies	21	0,619047619
96383842	96483842	96433842	FUT9	Mbuti.Pygmies	32	0,65625
96713842	96813842	96763842	FUT9	Mbuti.Pygmies	18	0,777777778
96743842	96843842	96793842	FUT9	Mbuti.Pygmies	17	0,647058824
96773842	96873842	96823842	FUT9	Mbuti.Pygmies	22	0,727272727
96803842	96903842	96853842	FUT9	Mbuti.Pygmies	19	0,736842105
96833842	96933842	96883842	FUT9	Mbuti.Pygmies	14	0,714285714
96863842	96963842	96913842	FUT9	Mbuti.Pygmies	13	0,615384615
96893842	96993842	96943842	FUT9	Mbuti.Pygmies	17	0,647058824
96923842	97023842	96973842	FUT9	Mbuti.Pygmies	20	0,6
96953842	97053842	97003842	FUT9	Mbuti.Pygmies	15	0,733333333
96983842	97083842	97033842	FUT9	Mbuti.Pygmies	11	0,636363636
97043842	97143842	97093842	FUT9	Mbuti.Pygmies	8	0,625
31090883	31190883	31140883	GALNT1	Mbuti.Pygmies	15	0,666666667
31120883	31220883	31170883	GALNT1	Mbuti.Pygmies	14	0,642857143
31300883	31400883	31350883	GALNT1	Mbuti.Pygmies	28	0,642857143
31330883	31430883	31380883	GALNT1	Mbuti.Pygmies	21	0,619047619
153695529	153795529	153745529	GALNT10	Mbuti.Pygmies	44	0,636363636
153725529	153825529	153775529	GALNT10	Mbuti.Pygmies	38	0,684210526
153845529	153945529	153895529	GALNT10	Mbuti.Pygmies	19	0,631578947
153875529	153975529	153925529	GALNT10	Mbuti.Pygmies	14	0,642857143
154025529	154125529	154075529	GALNT10	Mbuti.Pygmies	13	0,615384615
154055529	154155529	154105529	GALNT10	Mbuti.Pygmies	7	0,857142857
151334698	151434698	151384698	GALNT11_15	Mbuti.Pygmies	10	0,6
151364698	151464698	151414698	GALNT11_15	Mbuti.Pygmies	8	0,75
151394698	151494698	151444698	GALNT11_15	Mbuti.Pygmies	8	0,625
151424698	151524698	151474698	GALNT11_15	Mbuti.Pygmies	6	0,666666667
151544698	151644698	151594698	GALNT11_15	Mbuti.Pygmies	2	1
100242055	100342055	100292055	GALNT12	Mbuti.Pygmies	24	0,666666667
100272055	100372055	100322055	GALNT12	Mbuti.Pygmies	18	0,666666667
100302055	100402055	100352055	GALNT12	Mbuti.Pygmies	25	0,64
100482055	100582055	100532055	GALNT12	Mbuti.Pygmies	13	0,692307692
100692055	100792055	100742055	GALNT12	Mbuti.Pygmies	21	0,619047619
11786012	11886012	11836012	GALNT18	Mbuti.Pygmies	16	0,75
11816012	11916012	11866012	GALNT18	Mbuti.Pygmies	12	0,75
228190183	228290183	228240183	GALNT2	Mbuti.Pygmies	17	0,705882353
228370183	228470183	228420183	GALNT2	Mbuti.Pygmies	19	0,684210526
228730183	228830183	228780183	GALNT2	Mbuti.Pygmies	32	0,625
166396007	166496007	166446007	GALNT3	Mbuti.Pygmies	24	0,625
166456007	166556007	166506007	GALNT3	Mbuti.Pygmies	12	0,666666667
88038598	88138598	88088598	GALNT4	Mbuti.Pygmies	13	0,923076923
88068598	88168598	88118598	GALNT4	Mbuti.Pygmies	10	0,8
88098598	88198598	88148598	GALNT4	Mbuti.Pygmies	12	0,666666667
88368598	88468598	88418598	GALNT4	Mbuti.Pygmies	12	0,666666667
88398598	88498598	88448598	GALNT4	Mbuti.Pygmies	13	0,769230769
88428598	88528598	88478598	GALNT4	Mbuti.Pygmies	12	0,75
88458598	88558598	88508598	GALNT4	Mbuti.Pygmies	10	0,6
88578598	88678598	88628598	GALNT4	Mbuti.Pygmies	7	0,714285714
158062879	158162879	158112879	GALNT5	Mbuti.Pygmies	14	0,642857143
158092879	158192879	158142879	GALNT5	Mbuti.Pygmies	14	0,642857143
158122879	158222879	158172879	GALNT5	Mbuti.Pygmies	15	0,8
158152879	158252879	158202879	GALNT5	Mbuti.Pygmies	16	0,6875
158182879	158282879	158232879	GALNT5	Mbuti.Pygmies	16	0,6875
50091968	50191968	50141968	GALNT6	Mbuti.Pygmies	13	0,615384615
50181968	50281968	50231968	GALNT6	Mbuti.Pygmies	10	0,6
50211968	50311968	50261968	GALNT6	Mbuti.Pygmies	7	0,857142857
50241968	50341968	50291968	GALNT6	Mbuti.Pygmies	8	0,75
50391968	50491968	50441968	GALNT6	Mbuti.Pygmies	10	0,6
172763751	172863751	172813751	GALNT7_17	Mbuti.Pygmies	13	0,692307692
173003751	173103751	173053751	GALNT7_17	Mbuti.Pygmies	15	0,666666667
173903751	174003751	173953751	GALNT7_17	Mbuti.Pygmies	12	0,666666667
174203751	174303751	174253751	GALNT7_17	Mbuti.Pygmies	16	0,75
174233751	174333751	174283751	GALNT7_17	Mbuti.Pygmies	18	0,611111111
174473751	174573751	174523751	GALNT7_17	Mbuti.Pygmies	9	0,666666667
174503751	174603751	174553751	GALNT7_17	Mbuti.Pygmies	9	0,666666667
174533751	174633751	174583751	GALNT7_17	Mbuti.Pygmies	10	0,6
174713751	174813751	174763751	GALNT7_17	Mbuti.Pygmies	10	0,7
174743751	174843751	174793751	GALNT7_17	Mbuti.Pygmies	17	0,705882353
131065942	131165942	131115942	GALNT9	Mbuti.Pygmies	5	0,6
131095942	131195942	131145942	GALNT9	Mbuti.Pygmies	9	0,666666667
131125942	131225942	131175942	GALNT9	Mbuti.Pygmies	10	0,6
131575942	131675942	131625942	GALNT9	Mbuti.Pygmies	9	0,666666667
68907775	69007775	68957775	GALNTL1	Mbuti.Pygmies	12	0,666666667
69057775	69157775	69107775	GALNTL1	Mbuti.Pygmies	7	0,714285714
78593569	78693569	78643569	GCNT1	Mbuti.Pygmies	25	0,68
78623569	78723569	78673569	GCNT1	Mbuti.Pygmies	28	0,607142857
10446934	10546934	10496934	GCNT2	Mbuti.Pygmies	23	0,608695652
10866934	10966934	10916934	GCNT2	Mbuti.Pygmies	18	0,722222222
10896934	10996934	10946934	GCNT2	Mbuti.Pygmies	19	0,789473684
10926934	11026934	10976934	GCNT2	Mbuti.Pygmies	25	0,68
10956934	11056934	11006934	GCNT2	Mbuti.Pygmies	25	0,6
11016934	11116934	11066934	GCNT2	Mbuti.Pygmies	21	0,619047619
57294828	57394828	57344828	GCNT3	Mbuti.Pygmies	33	0,606060606
74049815	74149815	74099815	GCNT4	Mbuti.Pygmies	6	0,833333333
74079815	74179815	74129815	GCNT4	Mbuti.Pygmies	9	0,777777778
74109815	74209815	74159815	GCNT4	Mbuti.Pygmies	8	0,625
74319815	74419815	74369815	GCNT4	Mbuti.Pygmies	10	0,6
74499815	74599815	74549815	GCNT4	Mbuti.Pygmies	3	0,666666667
74529815	74629815	74579815	GCNT4	Mbuti.Pygmies	2	1
70976969	71076969	71026969	OGT	Mbuti.Pygmies	8	0,625
99965776	100065776	100015776	SIAT10	Mbuti.Pygmies	7	0,714285714
99995776	100095776	100045776	SIAT10	Mbuti.Pygmies	3	1
100025776	100125776	100075776	SIAT10	Mbuti.Pygmies	2	1
100055776	100155776	100105776	SIAT10	Mbuti.Pygmies	5	0,6
134471015	134571015	134521015	SIAT4A	Mbuti.Pygmies	30	0,633333333
68861490	68961490	68911490	SIAT4B	Mbuti.Pygmies	2	1
68891490	68991490	68941490	SIAT4B	Mbuti.Pygmies	2	1
43725707	43825707	43775707	SIAT6	Mbuti.Pygmies	15	0,6
43755707	43855707	43805707	SIAT6	Mbuti.Pygmies	13	0,692307692
43785707	43885707	43835707	SIAT6	Mbuti.Pygmies	14	0,642857143
44355707	44455707	44405707	SIAT6	Mbuti.Pygmies	8	0,625
44385707	44485707	44435707	SIAT6	Mbuti.Pygmies	4	1
44415707	44515707	44465707	SIAT6	Mbuti.Pygmies	6	1
44445707	44545707	44495707	SIAT6	Mbuti.Pygmies	5	0,6
44475707	44575707	44525707	SIAT6	Mbuti.Pygmies	6	0,666666667
71944592	72044592	71994592	SIAT7A_B	Mbuti.Pygmies	9	0,666666667
71974592	72074592	72024592	SIAT7A_B	Mbuti.Pygmies	11	0,636363636
76017338	76117338	76067338	SIAT7C_E	Mbuti.Pygmies	14	0,714285714
76047338	76147338	76097338	SIAT7C_E	Mbuti.Pygmies	8	0,75
76167338	76267338	76217338	SIAT7C_E	Mbuti.Pygmies	19	0,631578947
76197338	76297338	76247338	SIAT7C_E	Mbuti.Pygmies	21	0,714285714
76227338	76327338	76277338	SIAT7C_E	Mbuti.Pygmies	27	0,62962963
76527338	76627338	76577338	SIAT7C_E	Mbuti.Pygmies	20	0,65
76557338	76657338	76607338	SIAT7C_E	Mbuti.Pygmies	20	0,6
76587338	76687338	76637338	SIAT7C_E	Mbuti.Pygmies	19	0,631578947
76647338	76747338	76697338	SIAT7C_E	Mbuti.Pygmies	11	0,636363636
77007338	77107338	77057338	SIAT7C_E	Mbuti.Pygmies	15	0,6
77037338	77137338	77087338	SIAT7C_E	Mbuti.Pygmies	15	0,6
52982681	53082681	53032681	SIAT8C	Mbuti.Pygmies	18	0,611111111
53012681	53112681	53062681	SIAT8C	Mbuti.Pygmies	17	0,764705882
53042681	53142681	53092681	SIAT8C	Mbuti.Pygmies	17	0,764705882
99800916	99900916	99850916	SIAT8D	Mbuti.Pygmies	3	1
99830916	99930916	99880916	SIAT8D	Mbuti.Pygmies	3	0,666666667
99860916	99960916	99910916	SIAT8D	Mbuti.Pygmies	5	0,6
99890916	99990916	99940916	SIAT8D	Mbuti.Pygmies	15	0,6
99920916	100020916	99970916	SIAT8D	Mbuti.Pygmies	17	0,647058824
99950916	100050916	100000916	SIAT8D	Mbuti.Pygmies	16	0,6875
99980916	100080916	100030916	SIAT8D	Mbuti.Pygmies	13	0,615384615
100010916	100110916	100060916	SIAT8D	Mbuti.Pygmies	15	0,733333333
100040916	100140916	100090916	SIAT8D	Mbuti.Pygmies	15	0,6
100070916	100170916	100120916	SIAT8D	Mbuti.Pygmies	17	0,647058824
42114475	42214475	42164475	SIAT8E	Mbuti.Pygmies	27	0,666666667
42864475	42964475	42914475	SIAT8E	Mbuti.Pygmies	6	0,666666667
42894475	42994475	42944475	SIAT8E	Mbuti.Pygmies	6	0,833333333
85582499	85682499	85632499	SIAT9	Mbuti.Pygmies	17	0,647058824
85612499	85712499	85662499	SIAT9	Mbuti.Pygmies	16	0,6875
85642499	85742499	85692499	SIAT9	Mbuti.Pygmies	14	0,714285714
86272499	86372499	86322499	SIAT9	Mbuti.Pygmies	21	0,619047619
69897650	69997650	69947650	WBSCR17	Mbuti.Pygmies	16	0,625
70467650	70567650	70517650	WBSCR17	Mbuti.Pygmies	21	0,666666667
70497650	70597650	70547650	WBSCR17	Mbuti.Pygmies	22	0,681818182
70677650	70777650	70727650	WBSCR17	Mbuti.Pygmies	28	0,642857143
191172115	191272115	191222115	B3GALT2	Mozabite	5	0,6
39458604	39558604	39508604	B3GALT5	Mozabite	12	0,666666667
39488604	39588604	39538604	B3GALT5	Mozabite	10	0,8
39698604	39798604	39748604	B3GALT5	Mozabite	18	0,611111111
65711040	65811040	65761040	B3GNT1	Mozabite	8	0,625
62000589	62100589	62050589	B3GNT2	Mozabite	8	0,625
62030589	62130589	62080589	B3GNT2	Mozabite	9	0,777777778
62060589	62160589	62110589	B3GNT2	Mozabite	7	0,857142857
62090589	62190589	62140589	B3GNT2	Mozabite	5	0,8
121101370	121201370	121151370	B3GNT4	Mozabite	5	0,6
33217013	33317013	33267013	B4GALT1	Mozabite	15	0,666666667
33247013	33347013	33297013	B4GALT1	Mozabite	11	0,818181818
33277013	33377013	33327013	B4GALT1	Mozabite	10	0,7
120103382	120203382	120153382	B4GALT4	Mozabite	13	0,615384615
119487737	119587737	119537737	C1GALT1C1	Mozabite	7	0,714285714
75135452	75235452	75185452	FUT11	Mozabite	6	0,666666667
75165452	75265452	75215452	FUT11	Mozabite	6	0,666666667
30072171	30172171	30122171	FUT12	Mozabite	11	0,727272727
30102171	30202171	30152171	FUT12	Mozabite	13	0,692307692
30132171	30232171	30182171	FUT12	Mozabite	10	0,8
30162171	30262171	30212171	FUT12	Mozabite	9	0,666666667
30192171	30292171	30242171	FUT12	Mozabite	10	0,7
30522171	30622171	30572171	FUT12	Mozabite	17	0,647058824
30552171	30652171	30602171	FUT12	Mozabite	13	0,692307692
53641528	53741528	53691528	FUT1_2	Mozabite	6	0,833333333
5832265	5932265	5882265	FUT5_6	Mozabite	13	0,615384615
5982265	6082265	6032265	FUT5_6	Mozabite	17	0,647058824
139044524	139144524	139094524	FUT7	Mozabite	9	0,666666667
96713842	96813842	96763842	FUT9	Mozabite	18	0,666666667
96743842	96843842	96793842	FUT9	Mozabite	18	0,722222222
96773842	96873842	96823842	FUT9	Mozabite	24	0,625
96803842	96903842	96853842	FUT9	Mozabite	22	0,636363636
96833842	96933842	96883842	FUT9	Mozabite	16	0,6875
96863842	96963842	96913842	FUT9	Mozabite	16	0,625
96893842	96993842	96943842	FUT9	Mozabite	22	0,681818182
97073842	97173842	97123842	FUT9	Mozabite	7	0,714285714
31090883	31190883	31140883	GALNT1	Mozabite	15	0,666666667
31120883	31220883	31170883	GALNT1	Mozabite	15	0,666666667
154055529	154155529	154105529	GALNT10	Mozabite	13	0,692307692
151334698	151434698	151384698	GALNT11_15	Mozabite	10	0,6
151364698	151464698	151414698	GALNT11_15	Mozabite	8	0,625
151394698	151494698	151444698	GALNT11_15	Mozabite	10	0,8
151424698	151524698	151474698	GALNT11_15	Mozabite	10	0,6
100392055	100492055	100442055	GALNT12	Mozabite	28	0,678571429
154699031	154799031	154749031	GALNT13	Mozabite	15	0,6
154759031	154859031	154809031	GALNT13	Mozabite	14	0,642857143
30596900	30696900	30646900	GALNT14	Mozabite	14	0,714285714
11786012	11886012	11836012	GALNT18	Mozabite	20	0,7
11816012	11916012	11866012	GALNT18	Mozabite	15	0,733333333
11846012	11946012	11896012	GALNT18	Mozabite	16	0,75
166486007	166586007	166536007	GALNT3	Mozabite	10	0,6
166516007	166616007	166566007	GALNT3	Mozabite	12	0,666666667
88038598	88138598	88088598	GALNT4	Mozabite	15	0,6
88068598	88168598	88118598	GALNT4	Mozabite	14	0,642857143
88608598	88708598	88658598	GALNT4	Mozabite	11	0,727272727
88638598	88738598	88688598	GALNT4	Mozabite	12	0,75
88668598	88768598	88718598	GALNT4	Mozabite	13	0,692307692
158182879	158282879	158232879	GALNT5	Mozabite	18	0,611111111
49731968	49831968	49781968	GALNT6	Mozabite	16	0,625
49761968	49861968	49811968	GALNT6	Mozabite	14	0,642857143
49791968	49891968	49841968	GALNT6	Mozabite	14	0,642857143
50361968	50461968	50411968	GALNT6	Mozabite	16	0,625
50391968	50491968	50441968	GALNT6	Mozabite	14	0,642857143
172763751	172863751	172813751	GALNT7_17	Mozabite	15	0,6
173783751	173883751	173833751	GALNT7_17	Mozabite	18	0,666666667
173813751	173913751	173863751	GALNT7_17	Mozabite	20	0,6
174203751	174303751	174253751	GALNT7_17	Mozabite	16	0,6875
131005942	131105942	131055942	GALNT9	Mozabite	3	0,666666667
131425942	131525942	131475942	GALNT9	Mozabite	1	1
68577775	68677775	68627775	GALNTL1	Mozabite	10	0,6
69177775	69277775	69227775	GALNTL1	Mozabite	13	0,615384615
57744828	57844828	57794828	GCNT3	Mozabite	26	0,692307692
57774828	57874828	57824828	GCNT3	Mozabite	25	0,64
57804828	57904828	57854828	GCNT3	Mozabite	21	0,619047619
74469815	74569815	74519815	GCNT4	Mozabite	8	0,625
70376969	70476969	70426969	OGT	Mozabite	2	1
70406969	70506969	70456969	OGT	Mozabite	3	1
70436969	70536969	70486969	OGT	Mozabite	4	1
70466969	70566969	70516969	OGT	Mozabite	2	1
70496969	70596969	70546969	OGT	Mozabite	1	1
70526969	70626969	70576969	OGT	Mozabite	1	1
70556969	70656969	70606969	OGT	Mozabite	1	1
70586969	70686969	70636969	OGT	Mozabite	3	0,666666667
70766969	70866969	70816969	OGT	Mozabite	3	0,666666667
99995776	100095776	100045776	SIAT10	Mozabite	8	0,625
100025776	100125776	100075776	SIAT10	Mozabite	5	0,8
100055776	100155776	100105776	SIAT10	Mozabite	8	0,625
68771490	68871490	68821490	SIAT4B	Mozabite	3	0,666666667
68801490	68901490	68851490	SIAT4B	Mozabite	3	0,666666667
68831490	68931490	68881490	SIAT4B	Mozabite	5	0,8
68861490	68961490	68911490	SIAT4B	Mozabite	5	0,6
68891490	68991490	68941490	SIAT4B	Mozabite	6	0,666666667
72214592	72314592	72264592	SIAT7A_B	Mozabite	12	0,75
76977338	77077338	77027338	SIAT7C_E	Mozabite	17	0,647058824
77007338	77107338	77057338	SIAT7C_E	Mozabite	19	0,631578947
77037338	77137338	77087338	SIAT7C_E	Mozabite	16	0,625
22427968	22527968	22477968	SIAT8A	Mozabite	8	0,625
22457968	22557968	22507968	SIAT8A	Mozabite	12	0,666666667
22487968	22587968	22537968	SIAT8A	Mozabite	11	0,636363636
22607968	22707968	22657968	SIAT8A	Mozabite	10	0,6
100370916	100470916	100420916	SIAT8D	Mozabite	8	0,625
168072253	168172253	168122253	B3GALT1	NAN.Melanesian	18	0,611111111
61910589	62010589	61960589	B3GNT2	NAN.Melanesian	10	0,6
62030589	62130589	62080589	B3GNT2	NAN.Melanesian	5	0,6
33217013	33317013	33267013	B4GALT1	NAN.Melanesian	11	0,818181818
120163382	120263382	120213382	B4GALT4	NAN.Melanesian	10	0,6
30192171	30292171	30242171	FUT12	NAN.Melanesian	6	0,666666667
30372171	30472171	30422171	FUT12	NAN.Melanesian	3	0,666666667
30402171	30502171	30452171	FUT12	NAN.Melanesian	3	0,666666667
30492171	30592171	30542171	FUT12	NAN.Melanesian	13	0,615384615
30522171	30622171	30572171	FUT12	NAN.Melanesian	16	0,6875
30552171	30652171	30602171	FUT12	NAN.Melanesian	13	0,615384615
53641528	53741528	53691528	FUT1_2	NAN.Melanesian	4	0,75
93813691	93913691	93863691	FUT4	NAN.Melanesian	18	0,611111111
93843691	93943691	93893691	FUT4	NAN.Melanesian	16	0,625
139044524	139144524	139094524	FUT7	NAN.Melanesian	7	0,714285714
64968701	65068701	65018701	FUT8	NAN.Melanesian	4	0,75
64998701	65098701	65048701	FUT8	NAN.Melanesian	2	1
65028701	65128701	65078701	FUT8	NAN.Melanesian	3	0,666666667
65058701	65158701	65108701	FUT8	NAN.Melanesian	5	0,8
65088701	65188701	65138701	FUT8	NAN.Melanesian	6	0,666666667
65118701	65218701	65168701	FUT8	NAN.Melanesian	6	0,666666667
153305529	153405529	153355529	GALNT10	NAN.Melanesian	13	0,615384615
153335529	153435529	153385529	GALNT10	NAN.Melanesian	10	0,6
153365529	153465529	153415529	GALNT10	NAN.Melanesian	7	0,714285714
165946007	166046007	165996007	GALNT3	NAN.Melanesian	23	0,608695652
166366007	166466007	166416007	GALNT3	NAN.Melanesian	29	0,620689655
166396007	166496007	166446007	GALNT3	NAN.Melanesian	25	0,6
166516007	166616007	166566007	GALNT3	NAN.Melanesian	11	0,818181818
68607775	68707775	68657775	GALNTL1	NAN.Melanesian	5	0,6
68667775	68767775	68717775	GALNTL1	NAN.Melanesian	5	0,6
69177775	69277775	69227775	GALNTL1	NAN.Melanesian	10	0,6
78233569	78333569	78283569	GCNT1	NAN.Melanesian	21	0,619047619
78263569	78363569	78313569	GCNT1	NAN.Melanesian	21	0,666666667
78293569	78393569	78343569	GCNT1	NAN.Melanesian	26	0,615384615
74379815	74479815	74429815	GCNT4	NAN.Melanesian	8	0,625
74409815	74509815	74459815	GCNT4	NAN.Melanesian	8	0,75
74439815	74539815	74489815	GCNT4	NAN.Melanesian	7	0,857142857
74469815	74569815	74519815	GCNT4	NAN.Melanesian	4	0,75
74529815	74629815	74579815	GCNT4	NAN.Melanesian	3	0,666666667
100025776	100125776	100075776	SIAT10	NAN.Melanesian	3	0,666666667
100295776	100395776	100345776	SIAT10	NAN.Melanesian	10	0,6
68891490	68991490	68941490	SIAT4B	NAN.Melanesian	5	0,6
42744475	42844475	42794475	SIAT8E	NAN.Melanesian	10	0,6
70317650	70417650	70367650	WBSCR17	NAN.Melanesian	34	0,647058824
70347650	70447650	70397650	WBSCR17	NAN.Melanesian	27	0,62962963
39488604	39588604	39538604	B3GALT5	North.East.China	10	0,7
39698604	39798604	39748604	B3GALT5	North.East.China	16	0,625
65471040	65571040	65521040	B3GNT1	North.East.China	15	0,6
32887013	32987013	32937013	B4GALT1	North.East.China	15	0,6
32947013	33047013	32997013	B4GALT1	North.East.China	31	0,612903226
32977013	33077013	33027013	B4GALT1	North.East.China	32	0,625
120283382	120383382	120333382	B4GALT4	North.East.China	17	0,647058824
75105452	75205452	75155452	FUT11	North.East.China	3	0,666666667
30042171	30142171	30092171	FUT12	North.East.China	13	0,615384615
30072171	30172171	30122171	FUT12	North.East.China	9	0,777777778
30462171	30562171	30512171	FUT12	North.East.China	11	0,727272727
30492171	30592171	30542171	FUT12	North.East.China	13	0,769230769
30522171	30622171	30572171	FUT12	North.East.China	15	0,8
30552171	30652171	30602171	FUT12	North.East.China	11	0,636363636
45829454	45929454	45879454	FUT13	North.East.China	12	0,666666667
64818701	64918701	64868701	FUT8	North.East.China	26	0,653846154
64998701	65098701	65048701	FUT8	North.East.China	8	0,75
65058701	65158701	65108701	FUT8	North.East.China	13	0,615384615
65178701	65278701	65228701	FUT8	North.East.China	8	0,625
153335529	153435529	153385529	GALNT10	North.East.China	10	0,6
153365529	153465529	153415529	GALNT10	North.East.China	7	0,714285714
153395529	153495529	153445529	GALNT10	North.East.China	8	0,625
153455529	153555529	153505529	GALNT10	North.East.China	16	0,625
153485529	153585529	153535529	GALNT10	North.East.China	26	0,692307692
154429031	154529031	154479031	GALNT13	North.East.China	21	0,619047619
154489031	154589031	154539031	GALNT13	North.East.China	16	0,625
154699031	154799031	154749031	GALNT13	North.East.China	13	0,615384615
154759031	154859031	154809031	GALNT13	North.East.China	14	0,642857143
154819031	154919031	154869031	GALNT13	North.East.China	17	0,705882353
30596900	30696900	30646900	GALNT14	North.East.China	12	0,75
30626900	30726900	30676900	GALNT14	North.East.China	18	0,722222222
228370183	228470183	228420183	GALNT2	North.East.China	22	0,636363636
228400183	228500183	228450183	GALNT2	North.East.China	41	0,731707317
166336007	166436007	166386007	GALNT3	North.East.China	23	0,695652174
166366007	166466007	166416007	GALNT3	North.East.China	30	0,666666667
166396007	166496007	166446007	GALNT3	North.East.China	25	0,64
166516007	166616007	166566007	GALNT3	North.East.China	14	0,642857143
88428598	88528598	88478598	GALNT4	North.East.China	15	0,6
157882879	157982879	157932879	GALNT5	North.East.China	10	0,6
157912879	158012879	157962879	GALNT5	North.East.China	15	0,6
158152879	158252879	158202879	GALNT5	North.East.China	11	0,727272727
158182879	158282879	158232879	GALNT5	North.East.China	11	0,727272727
50391968	50491968	50441968	GALNT6	North.East.China	13	0,615384615
131545942	131645942	131595942	GALNT9	North.East.China	13	0,615384615
68397775	68497775	68447775	GALNTL1	North.East.China	46	0,630434783
68427775	68527775	68477775	GALNTL1	North.East.China	36	0,666666667
68457775	68557775	68507775	GALNTL1	North.East.China	38	0,657894737
68487775	68587775	68537775	GALNTL1	North.East.China	31	0,64516129
68517775	68617775	68567775	GALNTL1	North.East.China	21	0,619047619
68547775	68647775	68597775	GALNTL1	North.East.China	13	0,615384615
68577775	68677775	68627775	GALNTL1	North.East.China	10	0,6
68607775	68707775	68657775	GALNTL1	North.East.China	8	0,75
68637775	68737775	68687775	GALNTL1	North.East.China	9	0,666666667
68667775	68767775	68717775	GALNTL1	North.East.China	8	0,75
68907775	69007775	68957775	GALNTL1	North.East.China	10	0,6
68937775	69037775	68987775	GALNTL1	North.East.China	16	0,625
68967775	69067775	69017775	GALNTL1	North.East.China	19	0,631578947
68997775	69097775	69047775	GALNTL1	North.East.China	20	0,65
69057775	69157775	69107775	GALNTL1	North.East.China	8	0,625
78233569	78333569	78283569	GCNT1	North.East.China	23	0,608695652
78263569	78363569	78313569	GCNT1	North.East.China	23	0,608695652
74109815	74209815	74159815	GCNT4	North.East.China	10	0,6
74379815	74479815	74429815	GCNT4	North.East.China	9	0,666666667
74409815	74509815	74459815	GCNT4	North.East.China	10	0,8
74439815	74539815	74489815	GCNT4	North.East.China	10	0,9
