# window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,lower
166456007	166556007	166506007	GALNT3	North.Italy	13	0.384615385
166486007	166586007	166536007	GALNT3	North.Italy	10	0.4
166516007	166616007	166566007	GALNT3	North.Italy	12	0.583333333
166546007	166646007	166596007	GALNT3	North.Italy	24	0.375
166576007	166676007	166626007	GALNT3	North.Italy	28	0.25
166606007	166706007	166656007	GALNT3	North.Italy	29	0.275862069
166636007	166736007	166686007	GALNT3	North.Italy	23	0.304347826
166666007	166766007	166716007	GALNT3	North.Italy	14	0.428571429
88038598	88138598	88088598	GALNT4	North.Italy	14	0.571428571
88068598	88168598	88118598	GALNT4	North.Italy	13	0.615384615
88098598	88198598	88148598	GALNT4	North.Italy	18	0.555555556
88128598	88228598	88178598	GALNT4	North.Italy	20	0.45
88158598	88258598	88208598	GALNT4	North.Italy	19	0.473684211
88188598	88288598	88238598	GALNT4	North.Italy	18	0.277777778
88218598	88318598	88268598	GALNT4	North.Italy	19	0.263157895
88248598	88348598	88298598	GALNT4	North.Italy	20	0.25
88278598	88378598	88328598	GALNT4	North.Italy	17	0.235294118
88308598	88408598	88358598	GALNT4	North.Italy	14	0.142857143
88338598	88438598	88388598	GALNT4	North.Italy	13	0.153846154
88368598	88468598	88418598	GALNT4	North.Italy	14	0.142857143
88398598	88498598	88448598	GALNT4	North.Italy	15	0.2
88428598	88528598	88478598	GALNT4	North.Italy	16	0.25
88458598	88558598	88508598	GALNT4	North.Italy	15	0.333333333
88488598	88588598	88538598	GALNT4	North.Italy	16	0.5625
88518598	88618598	88568598	GALNT4	North.Italy	14	0.571428571
88548598	88648598	88598598	GALNT4	North.Italy	12	0.5
88578598	88678598	88628598	GALNT4	North.Italy	7	0.285714286
88608598	88708598	88658598	GALNT4	North.Italy	9	0.444444444
88638598	88738598	88688598	GALNT4	North.Italy	10	0.6
88668598	88768598	88718598	GALNT4	North.Italy	11	0.545454545
88698598	88798598	88748598	GALNT4	North.Italy	15	0.533333333
88728598	88828598	88778598	GALNT4	North.Italy	15	0.466666667
88758598	88858598	88808598	GALNT4	North.Italy	17	0.588235294
157432879	157532879	157482879	GALNT5	North.Italy	13	0.538461538
157462879	157562879	157512879	GALNT5	North.Italy	10	0.4
157492879	157592879	157542879	GALNT5	North.Italy	14	0.357142857
157522879	157622879	157572879	GALNT5	North.Italy	12	0.25
157552879	157652879	157602879	GALNT5	North.Italy	15	0.266666667
157582879	157682879	157632879	GALNT5	North.Italy	9	0.333333333
157612879	157712879	157662879	GALNT5	North.Italy	6	0.333333333
157642879	157742879	157692879	GALNT5	North.Italy	8	0.125
157672879	157772879	157722879	GALNT5	North.Italy	14	0.285714286
157702879	157802879	157752879	GALNT5	North.Italy	15	0.266666667
157732879	157832879	157782879	GALNT5	North.Italy	16	0.3125
157762879	157862879	157812879	GALNT5	North.Italy	15	0.266666667
157792879	157892879	157842879	GALNT5	North.Italy	15	0.333333333
157822879	157922879	157872879	GALNT5	North.Italy	14	0.428571429
157852879	157952879	157902879	GALNT5	North.Italy	11	0.454545455
157882879	157982879	157932879	GALNT5	North.Italy	10	0.6
157912879	158012879	157962879	GALNT5	North.Italy	15	0.6
157942879	158042879	157992879	GALNT5	North.Italy	19	0.526315789
157972879	158072879	158022879	GALNT5	North.Italy	24	0.5
158002879	158102879	158052879	GALNT5	North.Italy	17	0.470588235
158032879	158132879	158082879	GALNT5	North.Italy	15	0.466666667
158062879	158162879	158112879	GALNT5	North.Italy	13	0.461538462
158092879	158192879	158142879	GALNT5	North.Italy	12	0.333333333
158122879	158222879	158172879	GALNT5	North.Italy	12	0.333333333
158152879	158252879	158202879	GALNT5	North.Italy	12	0.583333333
158182879	158282879	158232879	GALNT5	North.Italy	13	0.615384615
49641968	49741968	49691968	GALNT6	North.Italy	13	0.538461538
49671968	49771968	49721968	GALNT6	North.Italy	14	0.428571429
49701968	49801968	49751968	GALNT6	North.Italy	18	0.5
49731968	49831968	49781968	GALNT6	North.Italy	16	0.625
49761968	49861968	49811968	GALNT6	North.Italy	14	0.642857143
49791968	49891968	49841968	GALNT6	North.Italy	13	0.538461538
49821968	49921968	49871968	GALNT6	North.Italy	11	0.272727273
49851968	49951968	49901968	GALNT6	North.Italy	13	0.307692308
49881968	49981968	49931968	GALNT6	North.Italy	10	0.4
49911968	50011968	49961968	GALNT6	North.Italy	13	0.384615385
49941968	50041968	49991968	GALNT6	North.Italy	19	0.263157895
49971968	50071968	50021968	GALNT6	North.Italy	29	0.275862069
50001968	50101968	50051968	GALNT6	North.Italy	28	0.214285714
50031968	50131968	50081968	GALNT6	North.Italy	26	0.269230769
50061968	50161968	50111968	GALNT6	North.Italy	15	0.333333333
50091968	50191968	50141968	GALNT6	North.Italy	11	0.272727273
50121968	50221968	50171968	GALNT6	North.Italy	12	0.25
50151968	50251968	50201968	GALNT6	North.Italy	13	0.230769231
50181968	50281968	50231968	GALNT6	North.Italy	14	0.285714286
50211968	50311968	50261968	GALNT6	North.Italy	14	0.428571429
50241968	50341968	50291968	GALNT6	North.Italy	12	0.5
50271968	50371968	50321968	GALNT6	North.Italy	15	0.4
50301968	50401968	50351968	GALNT6	North.Italy	16	0.4375
50331968	50431968	50381968	GALNT6	North.Italy	13	0.461538462
50361968	50461968	50411968	GALNT6	North.Italy	16	0.625
50391968	50491968	50441968	GALNT6	North.Italy	13	0.615384615
172583751	172683751	172633751	GALNT7_17	North.Italy	12	0.416666667
172613751	172713751	172663751	GALNT7_17	North.Italy	13	0.615384615
172643751	172743751	172693751	GALNT7_17	North.Italy	18	0.555555556
172673751	172773751	172723751	GALNT7_17	North.Italy	18	0.5
172703751	172803751	172753751	GALNT7_17	North.Italy	20	0.45
172733751	172833751	172783751	GALNT7_17	North.Italy	16	0.5625
172763751	172863751	172813751	GALNT7_17	North.Italy	14	0.571428571
172793751	172893751	172843751	GALNT7_17	North.Italy	10	0.5
172823751	172923751	172873751	GALNT7_17	North.Italy	9	0.444444444
172853751	172953751	172903751	GALNT7_17	North.Italy	10	0.4
172883751	172983751	172933751	GALNT7_17	North.Italy	7	0.285714286
172913751	173013751	172963751	GALNT7_17	North.Italy	11	0.272727273
172943751	173043751	172993751	GALNT7_17	North.Italy	15	0.133333333
172973751	173073751	173023751	GALNT7_17	North.Italy	16	0.125
173003751	173103751	173053751	GALNT7_17	North.Italy	12	0.166666667
173033751	173133751	173083751	GALNT7_17	North.Italy	17	0.176470588
173063751	173163751	173113751	GALNT7_17	North.Italy	21	0.333333333
173093751	173193751	173143751	GALNT7_17	North.Italy	26	0.307692308
173123751	173223751	173173751	GALNT7_17	North.Italy	27	0.296296296
173153751	173253751	173203751	GALNT7_17	North.Italy	22	0.181818182
173183751	173283751	173233751	GALNT7_17	North.Italy	20	0.15
173213751	173313751	173263751	GALNT7_17	North.Italy	15	0.133333333
173243751	173343751	173293751	GALNT7_17	North.Italy	13	0.153846154
173273751	173373751	173323751	GALNT7_17	North.Italy	8	0.25
173303751	173403751	173353751	GALNT7_17	North.Italy	9	0.111111111
173333751	173433751	173383751	GALNT7_17	North.Italy	13	0.153846154
173363751	173463751	173413751	GALNT7_17	North.Italy	13	0.153846154
173393751	173493751	173443751	GALNT7_17	North.Italy	15	0.4
173423751	173523751	173473751	GALNT7_17	North.Italy	13	0.615384615
173453751	173553751	173503751	GALNT7_17	North.Italy	12	0.583333333
173483751	173583751	173533751	GALNT7_17	North.Italy	14	0.428571429
173513751	173613751	173563751	GALNT7_17	North.Italy	14	0.5
173543751	173643751	173593751	GALNT7_17	North.Italy	12	0.416666667
173573751	173673751	173623751	GALNT7_17	North.Italy	11	0.454545455
173603751	173703751	173653751	GALNT7_17	North.Italy	10	0.4
173633751	173733751	173683751	GALNT7_17	North.Italy	11	0.363636364
173663751	173763751	173713751	GALNT7_17	North.Italy	9	0.222222222
173693751	173793751	173743751	GALNT7_17	North.Italy	10	0.2
173723751	173823751	173773751	GALNT7_17	North.Italy	10	0.1
173753751	173853751	173803751	GALNT7_17	North.Italy	13	0.461538462
173783751	173883751	173833751	GALNT7_17	North.Italy	16	0.625
173813751	173913751	173863751	GALNT7_17	North.Italy	18	0.555555556
173843751	173943751	173893751	GALNT7_17	North.Italy	18	0.388888889
173873751	173973751	173923751	GALNT7_17	North.Italy	13	0.307692308
173903751	174003751	173953751	GALNT7_17	North.Italy	14	0.5
173933751	174033751	173983751	GALNT7_17	North.Italy	15	0.533333333
173963751	174063751	174013751	GALNT7_17	North.Italy	16	0.5625
173993751	174093751	174043751	GALNT7_17	North.Italy	13	0.461538462
174023751	174123751	174073751	GALNT7_17	North.Italy	15	0.4
174053751	174153751	174103751	GALNT7_17	North.Italy	13	0.461538462
174083751	174183751	174133751	GALNT7_17	North.Italy	19	0.368421053
174113751	174213751	174163751	GALNT7_17	North.Italy	13	0.307692308
174143751	174243751	174193751	GALNT7_17	North.Italy	14	0.285714286
174173751	174273751	174223751	GALNT7_17	North.Italy	13	0.076923077
174203751	174303751	174253751	GALNT7_17	North.Italy	15	0.4
174233751	174333751	174283751	GALNT7_17	North.Italy	17	0.294117647
174263751	174363751	174313751	GALNT7_17	North.Italy	19	0.263157895
174293751	174393751	174343751	GALNT7_17	North.Italy	23	0.086956522
174323751	174423751	174373751	GALNT7_17	North.Italy	16	0.0625
174353751	174453751	174403751	GALNT7_17	North.Italy	13	0.153846154
174383751	174483751	174433751	GALNT7_17	North.Italy	10	0.4
174413751	174513751	174463751	GALNT7_17	North.Italy	12	0.416666667
174443751	174543751	174493751	GALNT7_17	North.Italy	11	0.454545455
174473751	174573751	174523751	GALNT7_17	North.Italy	7	0.285714286
174503751	174603751	174553751	GALNT7_17	North.Italy	8	0.25
174533751	174633751	174583751	GALNT7_17	North.Italy	9	0.222222222
174563751	174663751	174613751	GALNT7_17	North.Italy	14	0.142857143
174593751	174693751	174643751	GALNT7_17	North.Italy	21	0.285714286
174623751	174723751	174673751	GALNT7_17	North.Italy	23	0.217391304
174653751	174753751	174703751	GALNT7_17	North.Italy	25	0.24
174683751	174783751	174733751	GALNT7_17	North.Italy	20	0.15
174713751	174813751	174763751	GALNT7_17	North.Italy	13	0.307692308
174743751	174843751	174793751	GALNT7_17	North.Italy	23	0.347826087
174773751	174873751	174823751	GALNT7_17	North.Italy	27	0.407407407
174803751	174903751	174853751	GALNT7_17	North.Italy	26	0.384615385
4303650	4403650	4353650	GALNT8	North.Italy	41	0.365853659
4333650	4433650	4383650	GALNT8	North.Italy	40	0.325
4363650	4463650	4413650	GALNT8	North.Italy	37	0.27027027
4393650	4493650	4443650	GALNT8	North.Italy	25	0.36
4423650	4523650	4473650	GALNT8	North.Italy	19	0.421052632
4453650	4553650	4503650	GALNT8	North.Italy	20	0.35
4483650	4583650	4533650	GALNT8	North.Italy	22	0.272727273
4513650	4613650	4563650	GALNT8	North.Italy	31	0.387096774
4543650	4643650	4593650	GALNT8	North.Italy	37	0.378378378
4573650	4673650	4623650	GALNT8	North.Italy	28	0.357142857
4603650	4703650	4653650	GALNT8	North.Italy	26	0.346153846
4633650	4733650	4683650	GALNT8	North.Italy	21	0.333333333
4663650	4763650	4713650	GALNT8	North.Italy	21	0.428571429
4693650	4793650	4743650	GALNT8	North.Italy	27	0.518518519
4723650	4823650	4773650	GALNT8	North.Italy	39	0.435897436
4753650	4853650	4803650	GALNT8	North.Italy	44	0.386363636
4783650	4883650	4833650	GALNT8	North.Italy	41	0.317073171
4813650	4913650	4863650	GALNT8	North.Italy	32	0.28125
4843650	4943650	4893650	GALNT8	North.Italy	31	0.387096774
4873650	4973650	4923650	GALNT8	North.Italy	37	0.378378378
4903650	5003650	4953650	GALNT8	North.Italy	43	0.465116279
4933650	5033650	4983650	GALNT8	North.Italy	61	0.426229508
4963650	5063650	5013650	GALNT8	North.Italy	59	0.389830508
4993650	5093650	5043650	GALNT8	North.Italy	53	0.301886792
5023650	5123650	5073650	GALNT8	North.Italy	38	0.289473684
5053650	5153650	5103650	GALNT8	North.Italy	31	0.258064516
130855942	130955942	130905942	GALNT9	North.Italy	10	0.1
130885942	130985942	130935942	GALNT9	North.Italy	10	0.3
130915942	131015942	130965942	GALNT9	North.Italy	8	0.5
130945942	131045942	130995942	GALNT9	North.Italy	6	0.5
130975942	131075942	131025942	GALNT9	North.Italy	5	0.6
131005942	131105942	131055942	GALNT9	North.Italy	2	0.5
131035942	131135942	131085942	GALNT9	North.Italy	5	0.4
131065942	131165942	131115942	GALNT9	North.Italy	6	0.5
131095942	131195942	131145942	GALNT9	North.Italy	13	0.461538462
131125942	131225942	131175942	GALNT9	North.Italy	14	0.357142857
131155942	131255942	131205942	GALNT9	North.Italy	26	0.192307692
131185942	131285942	131235942	GALNT9	North.Italy	26	0.153846154
131215942	131315942	131265942	GALNT9	North.Italy	20	0.15
131245942	131345942	131295942	GALNT9	North.Italy	15	0.133333333
131275942	131375942	131325942	GALNT9	North.Italy	0	NA
131305942	131405942	131355942	GALNT9	North.Italy	0	NA
131335942	131435942	131385942	GALNT9	North.Italy	0	NA
131365942	131465942	131415942	GALNT9	North.Italy	0	NA
131395942	131495942	131445942	GALNT9	North.Italy	0	NA
131425942	131525942	131475942	GALNT9	North.Italy	1	0
131455942	131555942	131505942	GALNT9	North.Italy	13	0.076923077
131485942	131585942	131535942	GALNT9	North.Italy	20	0.15
131515942	131615942	131565942	GALNT9	North.Italy	22	0.181818182
131545942	131645942	131595942	GALNT9	North.Italy	13	0.307692308
131575942	131675942	131625942	GALNT9	North.Italy	13	0.384615385
131605942	131705942	131655942	GALNT9	North.Italy	14	0.285714286
131635942	131735942	131685942	GALNT9	North.Italy	19	0.315789474
131665942	131765942	131715942	GALNT9	North.Italy	19	0.368421053
131695942	131795942	131745942	GALNT9	North.Italy	14	0.357142857
68397775	68497775	68447775	GALNTL1	North.Italy	45	0.4
68427775	68527775	68477775	GALNTL1	North.Italy	37	0.378378378
68457775	68557775	68507775	GALNTL1	North.Italy	39	0.41025641
68487775	68587775	68537775	GALNTL1	North.Italy	32	0.46875
68517775	68617775	68567775	GALNTL1	North.Italy	22	0.5
68547775	68647775	68597775	GALNTL1	North.Italy	13	0.538461538
68577775	68677775	68627775	GALNTL1	North.Italy	10	0.7
68607775	68707775	68657775	GALNTL1	North.Italy	8	0.5
68637775	68737775	68687775	GALNTL1	North.Italy	9	0.444444444
68667775	68767775	68717775	GALNTL1	North.Italy	8	0.25
68697775	68797775	68747775	GALNTL1	North.Italy	12	0.416666667
68727775	68827775	68777775	GALNTL1	North.Italy	23	0.347826087
68757775	68857775	68807775	GALNTL1	North.Italy	34	0.441176471
68787775	68887775	68837775	GALNTL1	North.Italy	34	0.411764706
68817775	68917775	68867775	GALNTL1	North.Italy	29	0.413793103
68847775	68947775	68897775	GALNTL1	North.Italy	23	0.47826087
68877775	68977775	68927775	GALNTL1	North.Italy	13	0.384615385
68907775	69007775	68957775	GALNTL1	North.Italy	10	0.5
68937775	69037775	68987775	GALNTL1	North.Italy	15	0.466666667
68967775	69067775	69017775	GALNTL1	North.Italy	19	0.578947368
68997775	69097775	69047775	GALNTL1	North.Italy	20	0.55
69027775	69127775	69077775	GALNTL1	North.Italy	17	0.470588235
69057775	69157775	69107775	GALNTL1	North.Italy	8	0.5
69087775	69187775	69137775	GALNTL1	North.Italy	8	0.25
69117775	69217775	69167775	GALNTL1	North.Italy	9	0.333333333
69147775	69247775	69197775	GALNTL1	North.Italy	11	0.363636364
69177775	69277775	69227775	GALNTL1	North.Italy	12	0.5
77873569	77973569	77923569	GCNT1	North.Italy	49	0.346938776
77903569	78003569	77953569	GCNT1	North.Italy	52	0.326923077
77933569	78033569	77983569	GCNT1	North.Italy	39	0.307692308
77963569	78063569	78013569	GCNT1	North.Italy	36	0.25
77993569	78093569	78043569	GCNT1	North.Italy	29	0.137931034
78023569	78123569	78073569	GCNT1	North.Italy	37	0.054054054
78053569	78153569	78103569	GCNT1	North.Italy	44	0.136363636
78083569	78183569	78133569	GCNT1	North.Italy	44	0.181818182
78113569	78213569	78163569	GCNT1	North.Italy	30	0.266666667
78143569	78243569	78193569	GCNT1	North.Italy	24	0.25
78173569	78273569	78223569	GCNT1	North.Italy	16	0.25
78203569	78303569	78253569	GCNT1	North.Italy	17	0.294117647
78233569	78333569	78283569	GCNT1	North.Italy	22	0.272727273
78263569	78363569	78313569	GCNT1	North.Italy	22	0.227272727
78293569	78393569	78343569	GCNT1	North.Italy	27	0.259259259
78323569	78423569	78373569	GCNT1	North.Italy	28	0.285714286
78353569	78453569	78403569	GCNT1	North.Italy	31	0.419354839
78383569	78483569	78433569	GCNT1	North.Italy	33	0.393939394
78413569	78513569	78463569	GCNT1	North.Italy	39	0.41025641
78443569	78543569	78493569	GCNT1	North.Italy	34	0.411764706
78473569	78573569	78523569	GCNT1	North.Italy	33	0.424242424
78503569	78603569	78553569	GCNT1	North.Italy	36	0.444444444
78533569	78633569	78583569	GCNT1	North.Italy	29	0.448275862
78563569	78663569	78613569	GCNT1	North.Italy	34	0.352941176
78593569	78693569	78643569	GCNT1	North.Italy	27	0.259259259
78623569	78723569	78673569	GCNT1	North.Italy	29	0.206896552
10266934	10366934	10316934	GCNT2	North.Italy	46	0.347826087
10296934	10396934	10346934	GCNT2	North.Italy	37	0.324324324
10326934	10426934	10376934	GCNT2	North.Italy	36	0.222222222
10356934	10456934	10406934	GCNT2	North.Italy	33	0.090909091
10386934	10486934	10436934	GCNT2	North.Italy	31	0.096774194
10416934	10516934	10466934	GCNT2	North.Italy	27	0.185185185
10446934	10546934	10496934	GCNT2	North.Italy	21	0.238095238
10476934	10576934	10526934	GCNT2	North.Italy	28	0.357142857
10506934	10606934	10556934	GCNT2	North.Italy	33	0.272727273
10536934	10636934	10586934	GCNT2	North.Italy	44	0.25
10566934	10666934	10616934	GCNT2	North.Italy	42	0.261904762
10596934	10696934	10646934	GCNT2	North.Italy	31	0.225806452
10626934	10726934	10676934	GCNT2	North.Italy	27	0.222222222
10656934	10756934	10706934	GCNT2	North.Italy	26	0.192307692
10686934	10786934	10736934	GCNT2	North.Italy	19	0.263157895
10716934	10816934	10766934	GCNT2	North.Italy	13	0.307692308
10746934	10846934	10796934	GCNT2	North.Italy	8	0.125
10776934	10876934	10826934	GCNT2	North.Italy	8	0
10806934	10906934	10856934	GCNT2	North.Italy	11	0
10836934	10936934	10886934	GCNT2	North.Italy	16	0.125
10866934	10966934	10916934	GCNT2	North.Italy	16	0.125
10896934	10996934	10946934	GCNT2	North.Italy	19	0.157894737
10926934	11026934	10976934	GCNT2	North.Italy	29	0.206896552
10956934	11056934	11006934	GCNT2	North.Italy	31	0.258064516
10986934	11086934	11036934	GCNT2	North.Italy	34	0.352941176
11016934	11116934	11066934	GCNT2	North.Italy	22	0.409090909
11046934	11146934	11096934	GCNT2	North.Italy	14	0.5
57294828	57394828	57344828	GCNT3	North.Italy	34	0.470588235
57324828	57424828	57374828	GCNT3	North.Italy	33	0.515151515
57354828	57454828	57404828	GCNT3	North.Italy	29	0.517241379
57384828	57484828	57434828	GCNT3	North.Italy	31	0.35483871
57414828	57514828	57464828	GCNT3	North.Italy	24	0.208333333
57444828	57544828	57494828	GCNT3	North.Italy	24	0.166666667
57474828	57574828	57524828	GCNT3	North.Italy	22	0.181818182
57504828	57604828	57554828	GCNT3	North.Italy	10	0.1
57534828	57634828	57584828	GCNT3	North.Italy	10	0.2
57564828	57664828	57614828	GCNT3	North.Italy	15	0.266666667
57594828	57694828	57644828	GCNT3	North.Italy	27	0.296296296
57624828	57724828	57674828	GCNT3	North.Italy	28	0.285714286
57654828	57754828	57704828	GCNT3	North.Italy	27	0.222222222
57684828	57784828	57734828	GCNT3	North.Italy	18	0.222222222
57714828	57814828	57764828	GCNT3	North.Italy	23	0.260869565
57744828	57844828	57794828	GCNT3	North.Italy	21	0.333333333
57774828	57874828	57824828	GCNT3	North.Italy	21	0.285714286
57804828	57904828	57854828	GCNT3	North.Italy	17	0.176470588
57834828	57934828	57884828	GCNT3	North.Italy	27	0.296296296
57864828	57964828	57914828	GCNT3	North.Italy	33	0.363636364
57894828	57994828	57944828	GCNT3	North.Italy	37	0.297297297
57924828	58024828	57974828	GCNT3	North.Italy	34	0.352941176
57954828	58054828	58004828	GCNT3	North.Italy	26	0.115384615
57984828	58084828	58034828	GCNT3	North.Italy	25	0.2
58014828	58114828	58064828	GCNT3	North.Italy	23	0.173913043
73959815	74059815	74009815	GCNT4	North.Italy	42	0.30952381
73989815	74089815	74039815	GCNT4	North.Italy	29	0.275862069
74019815	74119815	74069815	GCNT4	North.Italy	17	0.470588235
74049815	74149815	74099815	GCNT4	North.Italy	9	0.555555556
74079815	74179815	74129815	GCNT4	North.Italy	13	0.615384615
74109815	74209815	74159815	GCNT4	North.Italy	10	0.7
74139815	74239815	74189815	GCNT4	North.Italy	10	0.5
74169815	74269815	74219815	GCNT4	North.Italy	12	0.416666667
74199815	74299815	74249815	GCNT4	North.Italy	20	0.4
74229815	74329815	74279815	GCNT4	North.Italy	25	0.32
74259815	74359815	74309815	GCNT4	North.Italy	22	0.318181818
74289815	74389815	74339815	GCNT4	North.Italy	23	0.304347826
74319815	74419815	74369815	GCNT4	North.Italy	16	0.3125
74349815	74449815	74399815	GCNT4	North.Italy	11	0.363636364
74379815	74479815	74429815	GCNT4	North.Italy	9	0.444444444
74409815	74509815	74459815	GCNT4	North.Italy	12	0.666666667
74439815	74539815	74489815	GCNT4	North.Italy	11	0.727272727
74469815	74569815	74519815	GCNT4	North.Italy	8	0.625
74499815	74599815	74549815	GCNT4	North.Italy	3	0.333333333
74529815	74629815	74579815	GCNT4	North.Italy	3	0
74559815	74659815	74609815	GCNT4	North.Italy	9	0.111111111
74589815	74689815	74639815	GCNT4	North.Italy	13	0.153846154
74619815	74719815	74669815	GCNT4	North.Italy	17	0.235294118
74649815	74749815	74699815	GCNT4	North.Italy	15	0.266666667
74679815	74779815	74729815	GCNT4	North.Italy	9	0.333333333
70286969	70386969	70336969	OGT	North.Italy	15	0.266666667
70316969	70416969	70366969	OGT	North.Italy	11	0.363636364
70346969	70446969	70396969	OGT	North.Italy	8	0.375
70376969	70476969	70426969	OGT	North.Italy	1	0
70406969	70506969	70456969	OGT	North.Italy	1	0
70436969	70536969	70486969	OGT	North.Italy	1	0
70466969	70566969	70516969	OGT	North.Italy	0	NA
70496969	70596969	70546969	OGT	North.Italy	0	NA
70526969	70626969	70576969	OGT	North.Italy	1	1
70556969	70656969	70606969	OGT	North.Italy	1	1
70586969	70686969	70636969	OGT	North.Italy	3	0.333333333
70616969	70716969	70666969	OGT	North.Italy	2	0
70646969	70746969	70696969	OGT	North.Italy	2	0
70676969	70776969	70726969	OGT	North.Italy	3	0.666666667
70706969	70806969	70756969	OGT	North.Italy	4	0.75
70736969	70836969	70786969	OGT	North.Italy	5	0.6
70766969	70866969	70816969	OGT	North.Italy	3	0.666666667
70796969	70896969	70846969	OGT	North.Italy	1	0
70826969	70926969	70876969	OGT	North.Italy	0	NA
70856969	70956969	70906969	OGT	North.Italy	1	0
70886969	70986969	70936969	OGT	North.Italy	1	0
70916969	71016969	70966969	OGT	North.Italy	2	0.5
70946969	71046969	70996969	OGT	North.Italy	5	0.2
70976969	71076969	71026969	OGT	North.Italy	8	0.125
71006969	71106969	71056969	OGT	North.Italy	13	0.307692308
187735465	187835465	187785465	SIAT1	North.Italy	17	0.470588235
187765465	187865465	187815465	SIAT1	North.Italy	18	0.333333333
187795465	187895465	187845465	SIAT1	North.Italy	24	0.166666667
187825465	187925465	187875465	SIAT1	North.Italy	22	0.136363636
187855465	187955465	187905465	SIAT1	North.Italy	31	0.258064516
187885465	187985465	187935465	SIAT1	North.Italy	24	0.333333333
187915465	188015465	187965465	SIAT1	North.Italy	31	0.35483871
187945465	188045465	187995465	SIAT1	North.Italy	25	0.44
187975465	188075465	188025465	SIAT1	North.Italy	26	0.461538462
188005465	188105465	188055465	SIAT1	North.Italy	20	0.3
188035465	188135465	188085465	SIAT1	North.Italy	25	0.32
188065465	188165465	188115465	SIAT1	North.Italy	32	0.375
188095465	188195465	188145465	SIAT1	North.Italy	38	0.394736842
188125465	188225465	188175465	SIAT1	North.Italy	40	0.45
188155465	188255465	188205465	SIAT1	North.Italy	34	0.382352941
188185465	188285465	188235465	SIAT1	North.Italy	29	0.379310345
188215465	188315465	188265465	SIAT1	North.Italy	23	0.391304348
188245465	188345465	188295465	SIAT1	North.Italy	24	0.5
188275465	188375465	188325465	SIAT1	North.Italy	19	0.473684211
188305465	188405465	188355465	SIAT1	North.Italy	26	0.461538462
188335465	188435465	188385465	SIAT1	North.Italy	38	0.342105263
188365465	188465465	188415465	SIAT1	North.Italy	41	0.341463415
188395465	188495465	188445465	SIAT1	North.Italy	43	0.372093023
188425465	188525465	188475465	SIAT1	North.Italy	32	0.3125
188455465	188555465	188505465	SIAT1	North.Italy	29	0.275862069
188485465	188585465	188535465	SIAT1	North.Italy	30	0.166666667
188515465	188615465	188565465	SIAT1	North.Italy	28	0.178571429
188545465	188645465	188595465	SIAT1	North.Italy	27	0.222222222
188575465	188675465	188625465	SIAT1	North.Italy	22	0.227272727
188605465	188705465	188655465	SIAT1	North.Italy	14	0.214285714
99545776	99645776	99595776	SIAT10	North.Italy	18	0.444444444
99575776	99675776	99625776	SIAT10	North.Italy	22	0.5
99605776	99705776	99655776	SIAT10	North.Italy	20	0.35
99635776	99735776	99685776	SIAT10	North.Italy	24	0.416666667
99665776	99765776	99715776	SIAT10	North.Italy	26	0.384615385
99695776	99795776	99745776	SIAT10	North.Italy	31	0.290322581
99725776	99825776	99775776	SIAT10	North.Italy	30	0.266666667
99755776	99855776	99805776	SIAT10	North.Italy	26	0.192307692
99785776	99885776	99835776	SIAT10	North.Italy	17	0.411764706
99815776	99915776	99865776	SIAT10	North.Italy	13	0.461538462
99845776	99945776	99895776	SIAT10	North.Italy	11	0.363636364
99875776	99975776	99925776	SIAT10	North.Italy	13	0.230769231
99905776	100005776	99955776	SIAT10	North.Italy	18	0.388888889
99935776	100035776	99985776	SIAT10	North.Italy	19	0.473684211
99965776	100065776	100015776	SIAT10	North.Italy	12	0.666666667
99995776	100095776	100045776	SIAT10	North.Italy	9	0.666666667
100025776	100125776	100075776	SIAT10	North.Italy	5	0.8
100055776	100155776	100105776	SIAT10	North.Italy	8	0.5
100085776	100185776	100135776	SIAT10	North.Italy	11	0.363636364
100115776	100215776	100165776	SIAT10	North.Italy	11	0
100145776	100245776	100195776	SIAT10	North.Italy	10	0
100175776	100275776	100225776	SIAT10	North.Italy	10	0
100205776	100305776	100255776	SIAT10	North.Italy	10	0.1
100235776	100335776	100285776	SIAT10	North.Italy	11	0.090909091
100265776	100365776	100315776	SIAT10	North.Italy	11	0.090909091
100295776	100395776	100345776	SIAT10	North.Italy	8	0
134141015	134241015	134191015	SIAT4A	North.Italy	30	0.3
134171015	134271015	134221015	SIAT4A	North.Italy	34	0.235294118
134201015	134301015	134251015	SIAT4A	North.Italy	40	0.175
134231015	134331015	134281015	SIAT4A	North.Italy	54	0.314814815
134261015	134361015	134311015	SIAT4A	North.Italy	61	0.393442623
134291015	134391015	134341015	SIAT4A	North.Italy	52	0.461538462
134321015	134421015	134371015	SIAT4A	North.Italy	51	0.450980392
134351015	134451015	134401015	SIAT4A	North.Italy	42	0.30952381
134381015	134481015	134431015	SIAT4A	North.Italy	42	0.333333333
134411015	134511015	134461015	SIAT4A	North.Italy	33	0.393939394
134441015	134541015	134491015	SIAT4A	North.Italy	29	0.413793103
134471015	134571015	134521015	SIAT4A	North.Italy	30	0.366666667
134501015	134601015	134551015	SIAT4A	North.Italy	42	0.428571429
134531015	134631015	134581015	SIAT4A	North.Italy	45	0.377777778
134561015	134661015	134611015	SIAT4A	North.Italy	45	0.377777778
